source,target,user_id
0,21052,"129151,131514,341101,348948,354730,381808,407466,453207,470752,484507,491803,575826,609205,622174,734827,879040,961949"
0,21053,"157573,252901,255972,302471,369359,387325,462697,509386,552846,560373,576975,595074,622767,657916,741468,879166,1068315"
0,21054,"105498,133892,173319,275401,300450,314138,324441,329426,338042,376854,450658,528757,592510,1046200"
0,21055,"105649,132253,171799,176750,188482,274953,281256,295124,317586,344970,356945,366567,380944,390199,419573,476652,481450,497798,502556,537265,538955,548581,550893,558934,568859,579353,614173,626163,716095,741484,818420,836821,875601,895812,908076,1015669,1055722,1124305"
0,21056,1072489
0,21058,391139
0,21064,"227626,250397,385630,599725,601640,869865,997163"
28,21052,325831
57,21053,1121384
62,21055,404347
63,21053,1121384
68,21054,1058591
69,21054,1058591
70,21054,1058591
71,21054,1058591
72,21054,1058591
73,21054,1058591
75,21052,325831
85,21055,1166865
138,21054,1058591
140,21054,1058591
141,21055,1089611
142,21055,1089611
148,21055,1089611
150,21055,1089611
151,21054,1058591
160,21055,1166865
162,21054,1058591
164,21054,1058591
169,21059,191426
171,21059,191426
176,21052,325831
183,21064,156096
185,21064,156096
188,21064,156096
192,21064,156096
203,21064,156096
205,21054,1058591
262,21053,270220
262,21054,893080
262,21055,601900
265,21064,156096
269,21052,441047
269,21064,156096
316,21052,622174
320,21055,573766
322,21055,410397
323,21055,410397
324,21055,"410397,573766"
326,21052,407466
327,21052,407466
344,21055,480255
345,21053,252901
346,21052,1071331
348,21052,1071331
348,21053,252901
348,21055,480255
359,21052,407466
359,21053,252901
360,21052,407466
360,21053,252901
416,21054,579539
418,21054,"559661,579539"
419,21052,470752
420,21052,470752
431,21054,449166
462,21054,449166
490,21053,490858
538,21054,1058591
539,21054,1058591
540,21054,1058591
558,21054,1058591
606,21055,549038
608,21055,549038
616,21064,275978
629,21052,470752
629,21056,1072489
630,21052,"470752,496860"
631,21052,"470752,496860"
631,21056,1072489
636,21054,1157557
638,21054,1157557
670,21053,270220
673,21053,270220
674,21053,270220
682,21056,1072489
684,21056,1072489
710,21053,270220
724,21054,1058591
725,21054,1058591
726,21054,1058591
729,21054,1139056
730,21054,1139056
740,21055,592647
743,21055,592647
743,21064,392706
772,21055,410397
773,21053,252901
786,21052,441047
800,21052,"348948,1163690"
802,21053,252901
803,21053,252901
803,21055,410397
805,21055,410397
806,21052,348948
806,21053,252901
807,21052,"348948,1163690"
807,21053,252901
807,21055,410397
808,21052,470752
809,21052,470752
811,21052,470752
814,21052,516711
817,21052,516711
822,21052,470752
838,21052,325831
875,21052,325831
877,21052,470752
878,21052,470752
879,21052,470752
881,21052,470752
882,21052,470752
887,21052,470752
902,21054,193219
904,21055,267956
914,21055,267956
929,21055,339428
930,21054,309563
931,21054,309563
931,21055,339428
932,21055,"1089611,1121072"
934,21055,"1089611,1121072"
942,21054,309563
943,21055,"339428,480373,1089611,1121072"
944,21054,309563
945,21054,309563
945,21055,"339428,480373,1089611,1121072"
950,21054,309563
951,21055,339428
957,21056,1072489
962,21056,1072489
963,21056,1072489
965,21056,1072489
979,21055,527677
981,21053,1121384
982,21053,1166148
991,21064,347996
992,21064,"250397,347996"
994,21064,347996
995,21064,"250397,347996"
996,21064,250397
997,21064,"250397,347996"
1002,21064,250397
1007,21055,526976
1011,21055,"526976,527677"
1021,21055,1039714
1023,21055,1039714
1024,21053,1121384
1027,21053,1121384
1030,21054,"579539,810351"
1050,21059,230856
1059,21053,638210
1062,21055,477520
1063,21055,477520
1064,21054,309563
1069,21054,309563
1070,21053,638210
1070,21054,309563
1070,21055,"339428,477520,511024"
1079,21055,"339428,477520,511024"
1083,21053,1121384
1085,21053,1121384
1087,21053,1121384
1089,21053,1121384
1091,21053,1121384
1107,21052,516711
