source,target,user_id
0,1,221900
0,6,"101749,274953"
0,19,261240
0,93,520056
1,4,115022
1,5,264679
1,6,428273
1,10,"221900,478530,866133"
1,11,"221900,866133"
1,12,"118606,410571"
1,29,285365
2,3,"178285,226924,288714,432898"
2,5,176750
2,8,"150269,343202,585456"
2,11,585456
2,29,226985
2,44,116517
3,5,"149886,226924,273864,303696,474879"
3,7,580829
3,8,"147287,432898"
3,11,432898
3,13,"178285,913899"
3,18,288714
3,21,301967
3,40,223109
4,10,"145478,482512"
4,12,482512
4,30,164308
4,33,347942
4,36,231893
4,39,115022
5,8,"226924,273864,303696,474879,923982"
5,9,"264679,273864,474879"
5,10,264679
5,12,176750
5,13,"317586,472947"
5,15,149886
5,48,154132
5,67,146032
6,10,"274953,498303"
6,11,132519
6,12,498303
6,33,101749
6,59,642259
6,64,508797
6,65,508797
6,71,428273
6,72,428273
7,24,195808
7,40,580829
7,45,384542
8,13,"273864,303696"
8,15,"150269,226924,343202,432898,923982"
8,18,147287
8,29,"252704,585456"
8,37,"191681,474879"
9,13,273864
9,14,264679
9,23,874591
9,26,874591
9,27,"598886,874591"
9,37,474879
9,49,437974
10,14,"264679,478530,866133"
10,16,482512
10,17,221900
10,19,274953
10,20,876768
10,21,476566
10,23,280880
10,26,"280880,476566"
10,27,280880
10,30,498303
10,33,145478
10,35,355661
11,14,866133
11,15,432898
11,16,332635
11,17,"221900,465308"
11,20,"380236,717621"
11,21,575523
11,24,"114932,132519,574109"
11,25,132519
11,26,132519
11,27,"168953,285090,355812"
11,29,585456
11,35,397953
11,36,251114
11,109,197752
11,112,197752
11,114,197752
12,16,482512
12,17,176750
12,18,176750
12,20,"118606,193191"
12,21,119521
12,24,274132
12,27,390199
12,30,498303
12,35,440514
12,51,538133
12,140,410571
13,15,472947
13,18,"273864,303696,913899"
13,37,266177
13,40,317586
13,67,178285
14,16,"244544,866133"
14,19,"264679,478530,534619"
14,24,200898
14,30,397621
15,17,432898
15,18,"343202,432898"
15,22,"149886,226924,472947,923982"
15,24,226924
15,51,468551
15,56,150269
15,60,278491
15,62,"150269,278491"
16,19,866133
16,24,"321135,332635"
16,25,321135
16,26,"262442,321135"
16,35,250176
16,42,482512
16,43,482512
16,58,244544
16,64,105126
17,22,176750
17,23,221900
17,24,188309
17,26,"221900,465308"
17,27,"176750,221900"
17,28,"180230,711978"
17,29,432898
17,35,438114
17,36,483211
18,22,"176750,215374,303696"
18,23,273864
18,26,273864
18,27,"176750,273864"
18,29,"432898,516389,913899"
18,34,343202
18,35,288714
18,101,147287
19,22,264679
19,24,264679
19,26,274953
19,28,180230
19,30,"478530,866133"
19,43,534619
19,53,186625
19,57,535838
19,58,535838
19,65,261240
20,30,118606
20,31,"118606,189283"
