source,target,user_id,label
60,67,[913899],G
62,67,"[116517, 149886, 317586, 538133, 626547, 913899, 923982]",G
6,59,[642259],G
24,59,[365367],G
27,59,[168953],G
35,59,[598886],G
37,59,[266177],G
38,59,"[209276, 345624]",G
39,59,[270966],G
40,59,[580829],G
45,59,"[423878, 805158]",G
46,59,[301967],G
47,59,[301967],G
50,59,[911734],G
51,59,"[273864, 317586]",G
52,59,[476566],G
6,64,[508797],G
16,64,[105126],G
21,64,[436127],G
34,64,[227628],G
45,64,[274132],G
62,64,[626547],G
6,65,[508797],G
19,65,[261240],G
42,65,[482512],G
43,65,"[101749, 482512]",G
52,65,"[478530, 534619]",G
55,65,[866133],S
56,65,[866133],G
57,65,[866133],G
59,65,[476566],G
60,65,[231893],G
6,71,[428273],G
35,71,[120086],G
43,71,[133917],G
49,71,[108228],S
56,71,[274953],G
57,71,"[274953, 417444]",G
58,71,[717621],G
65,71,"[231893, 866133]",G
68,71,"[189769, 631244]",G
6,72,[428273],G
56,72,[118606],G
57,72,"[118606, 188309]",G
59,72,[270966],G
61,72,[188309],G
67,72,[923982],G
7,24,[195808],G
11,24,"[114932, 132519, 574109]",G
12,24,[274132],G
14,24,[200898],G
15,24,[226924],G
16,24,"[321135, 332635]",G
17,24,[188309],G
19,24,[264679],G
7,45,[384542],G
20,45,"[193191, 519327]",G
22,45,[264679],G
24,45,"[114932, 264679, 274132, 574109]",G
26,45,[863705],G
28,45,[874591],G
30,45,[287754],G
35,45,"[438114, 578902]",G
39,45,[915090],G
42,45,[911734],G
43,45,[717621],G
44,45,"[149886, 285365, 288714, 390199]",G
8,37,"[191681, 474879]",G
9,37,[474879],G
13,37,[266177],G
29,37,[149886],G
34,37,"[176750, 226924, 303696, 472947, 913899, 923982]",G
35,37,"[288714, 923982]",G
9,14,[264679],G
10,14,"[264679, 478530, 866133]",G
11,14,[866133],G
9,23,[874591],G
10,23,[280880],G
17,23,[221900],G
18,23,[273864],G
9,26,[874591],G
10,26,"[280880, 476566]",G
11,26,[132519],G
16,26,"[262442, 321135]",G
17,26,"[221900, 465308]",G
18,26,[273864],G
19,26,[274953],G
9,27,"[598886, 874591]",G
10,27,[280880],G
11,27,"[168953, 285090, 355812]",G
12,27,[390199],G
17,27,"[176750, 221900]",G
18,27,"[176750, 273864]",G
9,49,[437974],G
22,49,[264679],G
24,49,[264679],G
38,49,[158032],G
42,49,[108228],G
43,49,"[478530, 866133]",G
10,16,[482512],G
11,16,[332635],G
12,16,[482512],G
14,16,"[244544, 866133]",G
10,17,[221900],G
11,17,"[221900, 465308]",G
12,17,[176750],G
15,17,[432898],G
10,20,[876768],G
11,20,"[380236, 717621]",G
12,20,"[118606, 193191]",G
10,35,[355661],G
11,35,[397953],G
12,35,[440514],G
16,35,[250176],G
17,35,[438114],G
18,35,[288714],G
21,35,[416890],G
26,35,"[262442, 412666, 530327]",G
27,35,"[120286, 390199]",G
28,35,"[274953, 598886, 711978, 923982]",G
29,35,"[585456, 923982]",G
30,35,"[397621, 866133]",G
31,35,"[189283, 416657]",G
11,25,[132519],G
16,25,[321135],G
11,109,[197752],G
35,109,[189283],G
53,109,[219353],G
58,109,[1031383],G
59,109,[805158],G
60,109,"[205800, 219353]",G
73,109,[874591],G
86,109,[711978],G
94,109,"[221900, 711978]",G
96,109,"[157246, 285090, 437974]",G
97,109,[285090],G
98,109,[274953],G
99,109,[274953],G
102,109,"[286161, 625091, 1107311]",G
103,109,"[273864, 1030140]",G
105,109,"[336247, 338288]",G
106,109,"[273864, 625091]",G
107,109,"[188588, 338288]",G
108,109,"[231629, 432898, 625091, 1107311]",G
11,112,[197752],G
97,112,[355661],G
98,112,[274953],G
99,112,"[274953, 312415, 478530]",G
102,112,"[118606, 717621]",G
103,112,[530327],G
105,112,[338288],G
107,112,"[188588, 338288]",G
108,112,[530327],G
11,114,[197752],G
71,114,[108228],G
96,114,[535838],G
99,114,[312415],G
12,51,[538133],G
15,51,[468551],G
34,51,[226985],G
38,51,[624174],G
44,51,"[116517, 215374, 222204]",G
45,51,[149886],G
46,51,[273864],G
47,51,[226924],G
48,51,"[149886, 154132, 176750, 226924, 273864, 317586, 423611, 913899, 923982]",G
12,140,[410571],G
58,140,[244544],G
107,140,[332635],G
119,140,[520056],G
121,140,[189769],G
124,140,"[262442, 1177294]",G
125,140,[274953],G
126,140,"[188588, 251114, 274953]",G
127,140,"[403177, 498303]",G
128,140,"[262442, 1177294]",G
130,140,"[115022, 262442]",G
131,140,"[180230, 274953, 355661, 642259]",G
132,140,[188588],G
133,140,"[133917, 188588, 285365, 338288, 1177294]",G
134,140,"[251114, 498303, 1177294]",G
135,140,[274953],G
136,140,"[188588, 274953]",G
137,140,"[274953, 285365]",G
15,22,"[149886, 226924, 472947, 923982]",G
17,22,[176750],G
18,22,"[176750, 215374, 303696]",G
19,22,[264679],G
15,56,[150269],G
21,56,[575523],G
30,56,[118606],G
31,56,[118606],G
35,56,[262442],G
39,56,[274953],G
46,56,"[355812, 711978]",G
47,56,"[380236, 711978]",G
50,56,"[157246, 866133]",G
51,56,"[149886, 538133]",G
52,56,[866133],G
15,60,[278491],G
24,60,[206416],G
25,60,[206416],G
26,60,[206416],G
34,60,[516389],G
35,60,"[412666, 416657]",G
39,60,"[231893, 957568]",G
41,60,"[176911, 219353]",G
43,60,"[332635, 355661]",G
45,60,"[193191, 285365, 874591]",S
47,60,[215849],G
50,60,"[132519, 147391, 205800]",G
51,60,"[222204, 913899]",G
52,60,[132519],G
15,62,"[150269, 278491]",G
24,62,[465004],G
25,62,[465004],G
26,62,[465004],G
33,62,[347942],G
44,62,[343202],G
48,62,[626547],G
51,62,"[116517, 149886, 176750, 222204, 226924, 317586, 538133, 913899, 923982]",G
16,42,[482512],G
27,42,[285090],G
36,42,"[911734, 997163]",G
38,42,[147391],G
16,43,[482512],G
19,43,[534619],G
33,43,"[101749, 164308]",G
35,43,[355661],G
36,43,"[131516, 478530]",G
38,43,"[332635, 866133]",G
39,43,"[332635, 717621, 866133, 1005767]",G
16,58,[244544],G
19,58,[535838],G
24,58,"[106174, 465004]",G
25,58,"[106174, 465004]",G
26,58,"[106174, 465004]",G
35,58,"[416890, 820248]",G
36,58,[402831],G
42,58,[285090],G
45,58,[717621],S
46,58,[717621],G
51,58,[116517],G
17,28,"[180230, 711978]",G
19,28,[180230],G
22,28,[923982],G
23,28,"[273864, 280880, 835363, 874591]",G
24,28,"[321135, 503579, 957568]",G
25,28,"[321135, 957568]",G
26,28,"[273864, 274953, 280880, 321135, 835363, 874591, 957568]",G
27,28,"[147391, 273864, 280880, 598886, 835363, 874591]",G
18,34,[343202],S
22,34,"[176750, 472947]",G
27,34,"[176750, 915090]",G
28,34,[923982],G
29,34,"[215374, 226924, 226985, 303696, 432898, 516389, 913899, 923982]",S
18,101,[147287],G
53,101,[416890],G
58,101,[416890],G
60,101,[176911],G
19,53,[186625],G
35,53,[416890],G
40,53,[580829],S
41,53,[219353],G
45,53,[874591],G
47,53,[215849],G
50,53,[997163],G
19,57,[535838],G
23,57,[460243],G
26,57,[460243],G
27,57,[460243],G
30,57,[118606],G
31,57,[118606],G
33,57,[145478],G
35,57,[417444],G
39,57,[274953],G
43,57,[355661],S
46,57,"[180230, 188588]",G
50,57,"[188309, 866133]",G
52,57,"[866133, 1005767, 1059459]",G
20,31,"[118606, 189283]",G
24,31,"[200898, 957568]",G
25,31,[957568],G
26,31,[957568],G
20,32,[717621],G
27,32,[120286],G
31,32,[631244],G
20,38,[624174],G
24,38,[188309],G
26,38,[465308],G
27,38,[158032],G
28,38,"[147391, 280880, 345624, 835363]",G
29,38,[345624],G
31,38,[345624],G
33,38,"[332635, 866133]",G
35,38,[866133],G
36,38,[188588],G
37,38,[176750],G
20,41,[876768],G
32,41,"[176911, 219353, 631244]",S
38,41,[280880],G
20,47,[380236],G
21,47,[301967],G
35,47,[711978],G
37,47,[226924],G
38,47,[158032],G
43,47,"[131516, 866133]",G
21,46,[301967],G
24,46,[132519],G
25,46,[132519],G
26,46,[132519],G
27,46,[355812],G
28,46,"[180230, 273864]",S
29,46,[273864],G
35,46,"[438114, 711978]",G
38,46,[188588],G
43,46,"[131516, 717621]",G
21,69,[119521],G
43,69,[164308],G
45,69,[438114],G
46,69,[438114],G
50,69,[280880],G
51,69,[624174],G
55,69,[711978],G
56,69,"[274953, 711978]",G
57,69,"[180230, 274953]",G
58,69,[1066967],G
59,69,[598886],S
60,69,[206416],G
61,69,[180230],G
62,69,[343202],G
63,69,[176750],G
65,69,"[231893, 476566, 866133]",G
66,69,"[179416, 188588, 309886]",G
68,69,[188588],G
23,61,[460243],G
24,61,[499127],G
26,61,[460243],G
27,61,[460243],G
31,61,[200898],G
33,61,[145478],G
35,61,[397953],S
36,61,[251114],G
39,61,[336247],G
45,61,"[114932, 390199, 519327, 574109, 578902, 867805]",G
46,61,"[131516, 180230]",G
47,61,[131516],G
50,61,"[188309, 309886]",G
51,61,[226924],G
52,61,[1005767],G
24,63,[168956],G
32,63,[120286],G
33,63,[338288],G
35,63,[120286],G
45,63,[384542],G
62,63,[176750],G
24,66,[168956],G
32,66,[120286],G
35,66,"[120286, 530327]",G
53,66,[874591],G
54,66,"[262442, 912398]",G
56,66,[262442],G
57,66,[188588],G
58,66,[912398],G
59,66,"[345624, 911734]",G
60,66,"[412666, 874591, 957568]",G
61,66,[309886],G
24,116,[964386],G
109,116,[805158],G
111,116,[805158],G
113,116,[805158],S
26,50,"[205800, 312415]",G
38,50,"[188309, 465308]",G
41,50,[280880],G
42,50,"[147391, 997163]",G
45,50,"[863705, 911734]",G
46,50,[132519],G
47,50,[866133],G
49,50,[866133],G
26,96,[625091],G
34,96,[432898],G
56,96,[157246],G
58,96,[285090],G
63,96,[384542],G
67,96,[146032],G
69,96,[179416],G
70,96,[763292],G
71,96,"[428273, 631244]",G
72,96,[428273],G
73,96,[119521],G
77,96,"[130184, 133917, 508797]",G
79,96,"[133917, 508797]",G
80,96,[120086],G
81,96,"[535838, 1163901]",G
84,96,[273864],G
85,96,[1004644],G
87,96,"[231629, 437974]",G
88,96,[120286],G
90,96,"[209276, 1029987]",G
91,96,[149886],G
92,96,[188588],G
93,96,[188588],G
94,96,"[120286, 132519, 188588, 437974, 482512]",G
27,94,[223786],G
28,94,[503579],G
30,94,[221900],G
36,94,[483211],G
45,94,[287754],G
50,94,[312415],G
56,94,"[380236, 575523]",G
58,94,"[106174, 524668]",G
59,94,[423878],G
60,94,"[132519, 278491]",G
61,94,"[114932, 519327, 867805]",G
62,94,[278491],G
63,94,[120286],G
64,94,[274132],G
66,94,[120286],G
69,94,"[188588, 206416, 866133]",G
70,94,[178285],G
71,94,[866133],G
73,94,[1030140],G
75,94,[332635],G
76,94,"[476566, 499127, 711978]",G
77,94,"[476566, 997163]",G
79,94,[355661],G
80,94,[437974],G
82,94,[373929],G
83,94,"[115022, 437974]",G
84,94,[317586],G
85,94,"[115022, 259132, 482512]",G
28,77,[130184],G
53,77,[997163],G
54,77,[997163],G
55,77,[997163],G
58,77,[120248],G
59,77,[266177],G
61,77,[131516],G
64,77,[508797],G
65,77,"[482512, 508797]",G
68,77,[465308],G
69,77,[476566],G
71,77,[133917],S
28,86,[242680],G
55,86,[397953],G
61,86,[397953],G
69,86,[164308],G
76,86,[711978],G
84,86,"[226924, 538133]",G
85,86,[538133],G
29,91,[252704],G
37,91,[474879],G
58,91,[524668],G
60,91,[278491],G
62,91,[278491],G
70,91,[178285],G
74,91,[913899],G
78,91,"[116517, 215374, 288714]",G
84,91,"[149886, 226924, 303696, 923982]",G
30,52,[498303],S
36,52,[476566],G
43,52,"[534619, 1005767, 1059459]",G
44,52,[115022],G
45,52,[264679],G
46,52,[132519],G
47,52,[866133],G
48,52,[264679],G
49,52,"[264679, 478530, 866133]",S
33,126,[321135],G
61,126,[251114],G
82,126,[397621],G
104,126,[164308],G
107,126,[164308],G
108,126,[164308],G
115,126,[145478],G
119,126,"[188588, 274953]",G
121,126,"[188588, 390199]",G
34,98,[432898],S
74,98,[236344],G
83,98,[274953],G
84,98,[176750],G
85,98,"[176750, 274953]",G
86,98,"[226924, 538133]",G
91,98,"[149886, 178285, 215374, 226924, 278491, 288714, 303696, 923982]",G
94,98,"[178285, 278491, 317586]",G
95,98,"[178285, 278491]",G
35,54,[262442],G
50,54,[997163],G
52,54,[1059459],G
35,55,[397953],G
43,55,[332635],G
45,55,[390199],G
46,55,[711978],G
47,55,[711978],G
50,55,"[866133, 997163]",G
51,55,"[222204, 273864, 317586]",G
52,55,[866133],G
35,82,"[250176, 397621]",G
47,82,[373929],G
50,82,[863705],G
60,82,[193191],G
35,131,[440514],G
62,131,[347942],G
82,131,[250176],G
85,131,[301967],G
94,131,"[519327, 867805]",G
104,131,"[164308, 642259]",G
106,131,[642259],G
107,131,"[164308, 460243, 642259]",G
108,131,"[164308, 642259]",G
109,131,[336247],S
111,131,[535838],G
114,131,[535838],G
117,131,"[345624, 625091]",G
118,131,[625091],G
119,131,"[120286, 180230, 274953, 820248, 1029987]",G
120,131,"[149886, 626547, 923982]",G
121,131,[390199],G
122,131,"[355661, 805158]",G
35,136,[585456],G
61,136,[200898],G
84,136,[222204],G
85,136,[835363],G
97,136,[206416],G
108,136,[179416],G
109,136,"[221900, 437974, 1030140]",G
112,136,[530327],G
113,136,[437974],G
117,136,"[147391, 285090, 345624, 711978]",G
119,136,"[188588, 259132, 274953, 1029987]",G
121,136,"[188588, 390199]",G
35,137,[585456],G
60,137,[285365],G
62,137,[347942],G
105,137,[226985],G
106,137,"[146032, 226985, 436127]",G
108,137,[226985],G
110,137,"[288714, 1216244]",G
112,137,[530327],G
113,137,[1216244],G
118,137,[278491],G
119,137,"[176750, 273864, 274953]",G
120,137,"[149886, 176750, 226924, 273864, 465004, 538133, 923982]",G
123,137,[273864],G
37,74,[191681],G
67,74,"[303696, 468551]",S
69,74,[274953],G
70,74,"[149886, 215374, 226924, 236344, 317586, 538133, 913899, 923982]",G
71,74,[274953],G
72,74,[923982],G
38,85,[835363],G
58,85,[820248],G
59,85,"[301967, 365367]",G
60,85,"[147391, 193191]",G
61,85,[574109],G
69,85,[115334],G
70,85,[115334],G
73,85,"[115022, 262442, 1004644]",G
74,85,[538133],G
76,85,"[168956, 176750]",G
77,85,[482512],G
78,85,"[227628, 343202]",G
79,85,[274953],G
39,81,[403177],G
57,81,[535838],G
58,81,[535838],G
60,81,[416657],G
65,81,[101749],G
68,81,[101749],G
78,81,[343202],G
39,89,[195808],G
45,89,[287754],G
55,89,[397953],G
61,89,"[397953, 578902]",G
40,68,[223109],G
41,68,[631244],G
43,68,[101749],S
50,68,[465308],G
51,68,"[215374, 423611]",S
52,68,[478530],G
57,68,[188588],S
59,68,[911734],G
41,80,[876768],G
49,80,[437974],G
71,80,"[120086, 717621]",G
45,78,[288714],G
48,78,[288714],G
64,78,[227628],G
67,78,[116517],G
69,78,[343202],G
73,78,[273864],G
74,78,"[149886, 215374, 226924, 923982]",G
45,92,[287754],G
50,92,[312415],G
69,92,"[188588, 866133]",G
71,92,[866133],G
75,92,[332635],G
83,92,[115022],G
85,92,[115022],G
47,102,[286161],G
54,102,[1107311],G
72,102,[118606],G
80,102,[717621],G
96,102,"[625091, 1168652]",G
97,102,[876768],G
101,102,[416890],G
47,152,[158032],G
49,152,[158032],G
130,152,[114932],G
138,152,[301967],G
147,152,"[119521, 432898]",G
48,70,[472947],G
51,70,[226985],S
61,70,"[226924, 763292]",G
62,70,"[226924, 763292]",G
63,70,[176750],G
67,70,"[149886, 178285, 215374, 273864, 317586, 538133, 913899, 923982]",G
68,70,[215374],S
49,83,[437974],G
57,83,[145478],G
59,83,[365367],G
61,83,[145478],G
73,83,[115022],G
79,83,"[274953, 478530]",G
52,73,[115022],G
55,73,"[390199, 1030140]",G
59,73,[1030140],G
61,73,[390199],G
64,73,[1004644],G
66,73,"[262442, 412666, 530327, 874591]",G
69,73,"[119521, 274953, 598886]",G
70,73,"[273864, 317586]",S
71,73,[274953],G
52,97,[498303],G
58,97,"[285090, 402831]",G
77,97,[133917],G
79,97,[133917],G
80,97,[876768],G
83,97,[365367],G
84,97,[273864],G
85,97,[365367],G
87,97,[957568],G
90,97,[180230],G
91,97,"[278491, 524668]",G
94,97,"[206416, 278491, 355661, 373929, 503579, 524668]",G
95,97,"[278491, 524668]",G
52,99,[498303],G
71,99,[428273],G
72,99,[428273],G
77,99,[508797],G
79,99,[508797],G
80,99,[120086],G
83,99,"[274953, 478530]",G
84,99,[273864],G
85,99,[274953],G
87,99,[231629],G
88,99,[390199],G
92,99,"[188588, 312415]",G
93,99,"[188588, 231893, 312415]",G
94,99,"[188588, 312415]",G
53,75,[186625],G
55,75,[332635],G
60,75,[332635],G
64,75,[105126],G
65,75,"[478530, 534619]",G
68,75,[478530],G
69,75,[274953],G
71,75,[274953],G
53,84,[580829],G
55,84,[222204],G
59,84,[580829],G
60,84,[222204],G
62,84,[222204],G
73,84,"[317586, 390199]",G
74,84,"[303696, 317586, 538133]",G
76,84,[176750],G
78,84,"[149886, 226924, 273864, 923982]",G
53,111,[215849],G
59,111,[805158],G
60,111,[215849],G
84,111,[580829],G
85,111,[115334],G
89,111,[195808],G
93,111,[131516],G
94,111,[223786],G
96,111,"[535838, 1163901]",G
102,111,[1107311],G
108,111,[1107311],G
54,88,[1059459],G
57,88,[1059459],G
63,88,[120286],G
66,88,[120286],G
69,88,[866133],G
71,88,[866133],G
76,88,[476566],S
77,88,"[266177, 476566]",G
79,88,[266177],G
84,88,[390199],G
54,108,[1107311],G
58,108,[843577],G
59,108,[642259],G
64,108,[626547],G
66,108,[912398],G
67,108,[626547],G
69,108,"[280880, 438114]",G
70,108,[226985],G
73,108,[530327],G
77,108,"[120248, 465308]",G
82,108,[863705],G
83,108,[145478],G
85,108,[262442],G
86,108,[164308],G
87,108,[522268],G
91,108,[252704],G
93,108,[520056],G
94,108,"[259132, 997163]",S
96,108,"[132519, 179416, 209276, 231629, 432898, 482512, 508797, 625091]",G
98,108,"[176750, 226924, 432898]",G
99,108,"[231629, 231893, 508797]",G
100,108,"[231629, 508797]",G
56,120,[150269],S
62,120,[150269],G
67,120,[223109],G
68,120,[223109],G
91,120,[474879],G
98,120,[236344],G
106,120,[465004],G
108,120,[626547],G
109,120,[432898],G
110,120,"[226924, 317586, 343202]",G
117,120,[923982],G
118,120,"[149886, 176750, 273864, 538133]",G
56,133,[355812],G
60,133,[285365],G
61,133,[200898],G
96,133,[384542],G
109,133,"[338288, 1030140]",G
112,133,"[338288, 530327]",G
117,133,[119521],G
119,133,"[133917, 188588, 273864, 1177294]",S
120,133,[273864],G
121,133,"[133917, 188588, 1005767]",G
123,133,"[273864, 1163901]",G
57,79,[355661],G
59,79,[266177],G
60,79,[355661],G
64,79,[508797],G
65,79,[508797],G
71,79,"[133917, 417444]",G
73,79,[274953],G
74,79,[274953],G
75,79,"[274953, 478530]",G
57,107,[460243],S
59,107,[642259],G
61,107,[460243],G
63,107,[338288],G
71,107,[189769],G
85,107,[262442],G
86,107,[164308],G
88,107,"[476566, 1059459]",G
92,107,[332635],G
93,107,"[332635, 417444]",S
94,107,"[332635, 476566]",G
96,107,"[188588, 482512, 508797]",G
99,107,"[188588, 231893, 508797]",G
100,107,"[188588, 508797]",G
57,121,[1005767],G
61,121,[1005767],G
94,121,[393439],G
99,121,[390199],S
102,121,[876768],G
107,121,[189769],G
111,121,[195808],G
112,121,"[478530, 717621]",G
115,121,[188588],G
117,121,"[133917, 157246, 188588]",G
58,95,[524668],G
60,95,[278491],G
62,95,[278491],G
70,95,[178285],G
58,106,"[465004, 843577]",G
59,106,[642259],G
62,106,[465004],G
70,106,[226985],S
74,106,[191681],G
90,106,[436127],G
91,106,"[116517, 1216244]",G
94,106,[1216244],G
95,106,[1216244],G
96,106,"[146032, 149886, 273864, 625091]",G
97,106,[273864],S
98,106,"[149886, 176750, 215374, 317586, 538133, 923982]",G
99,106,[273864],G
100,106,[273864],G
59,76,[522268],G
61,76,[499127],G
63,76,[168956],G
66,76,[168956],G
69,76,"[176750, 476566, 711978]",G
70,76,[176750],G
74,76,[468551],G
59,90,[209276],G
64,90,[436127],G
69,90,[180230],G
74,90,[913899],G
77,90,[1029987],G
59,104,[642259],G
85,104,[262442],G
86,104,[164308],G
96,104,"[482512, 508797]",G
99,104,"[231893, 508797]",G
100,104,[508797],G
59,113,[805158],G
96,113,"[157246, 437974]",G
97,113,[355661],G
102,113,[416890],G
106,113,[1216244],G
59,124,[168953],G
104,124,[262442],G
107,124,[262442],G
108,124,"[179416, 262442]",G
109,124,[189283],G
115,124,[145478],S
119,124,"[1029987, 1177294]",G
120,124,[538133],G
123,124,[1163901],G
60,110,[516389],G
81,110,[343202],G
84,110,[580829],G
85,110,[343202],G
97,110,[278491],S
98,110,"[278491, 288714]",G
103,110,"[273864, 538133]",G
106,110,"[149886, 215374, 273864, 317586, 538133, 923982, 1216244]",S
108,110,[226924],G
61,105,[336247],G
63,105,[338288],G
70,105,[226985],G
85,105,[227628],G
94,105,[274132],G
96,105,[763292],G
61,132,[200898],G
109,132,[1030140],G
112,132,[530327],G
119,132,[188588],G
121,132,[188588],G
61,134,[251114],S
69,134,[1066967],G
72,134,[270966],G
84,134,[222204],G
85,134,[574109],G
89,134,[578902],G
94,134,[380236],G
97,134,"[402831, 957568]",G
108,134,[120248],G
109,134,[286161],G
110,134,[580829],G
111,134,[580829],G
117,134,[193191],G
119,134,"[176750, 1177294]",G
120,134,"[176750, 226924]",G
121,134,[717621],G
122,134,"[416890, 498303]",G
66,87,[957568],G
76,87,[522268],G
80,87,[437974],S
83,87,[437974],G
85,87,[231629],G
66,117,[345624],G
69,117,[309886],G
81,117,[403177],G
82,117,[193191],G
85,117,"[147391, 193191]",G
94,117,[483211],G
96,117,"[119521, 130184, 133917]",G
97,117,[133917],G
102,117,[1168652],G
103,117,[259132],G
108,117,"[259132, 280880, 997163]",G
109,117,"[157246, 188588, 285090, 625091, 711978]",G
110,117,[923982],G
112,117,[188588],G
113,117,[157246],G
67,119,[223109],G
68,119,[223109],G
85,119,[820248],G
96,119,"[120286, 1029987]",G
97,119,[180230],G
107,119,[476566],G
108,119,"[209276, 912398]",G
109,119,"[274953, 1107311]",G
110,119,[343202],G
111,119,"[115334, 1107311]",G
112,119,[274953],G
115,119,"[188588, 520056, 1177294]",G
117,119,"[133917, 157246, 188588, 259132, 280880, 309886]",G
118,119,"[176750, 273864]",G
67,141,[423611],G
68,141,[423611],G
106,141,[116517],G
118,141,"[303696, 1031383]",G
120,141,"[317586, 432898]",G
122,141,[317586],G
125,141,[146032],G
130,141,[146032],S
131,141,"[149886, 347942, 923982]",G
133,141,[273864],G
134,141,"[176750, 226924]",G
137,141,"[146032, 149886, 176750, 226924, 273864, 278491, 288714, 347942, 923982]",G
67,144,[423611],G
68,144,[423611],G
94,144,[423878],G
119,144,[520056],G
124,144,[1177294],G
128,144,[1177294],G
133,144,[1177294],G
134,144,[1177294],G
71,100,[428273],G
72,100,[428273],G
77,100,[508797],G
79,100,[508797],G
80,100,[120086],S
84,100,[273864],G
87,100,[231629],S
92,100,[188588],S
93,100,[188588],G
94,100,[188588],G
72,123,[188309],G
81,123,[416657],S
108,123,[209276],G
115,123,[1163901],G
118,123,[273864],G
73,103,[530327],G
94,103,"[259132, 1030140]",G
96,103,[273864],G
97,103,"[273864, 524668]",G
98,103,[538133],G
99,103,[273864],G
100,103,[273864],G
75,155,[186625],G
121,155,[478530],G
138,155,"[145478, 1177294]",G
140,155,[1177294],G
144,155,[1177294],G
146,155,[188588],G
150,155,[498303],G
151,155,[274953],S
154,155,[876693],G
82,130,[397621],G
92,130,[115022],G
93,130,[115022],G
94,130,"[106174, 114932, 115022]",G
97,130,[206416],G
103,130,[524668],G
104,130,[262442],G
106,130,[146032],G
107,130,[262442],G
108,130,"[132519, 262442]",G
109,130,"[221900, 874591]",G
117,130,"[147391, 997163]",G
118,130,[843577],G
119,130,[259132],G
86,128,[242680],G
104,128,"[262442, 482512]",G
105,128,[226985],G
106,128,[226985],G
107,128,"[262442, 482512]",G
108,128,"[226985, 262442, 482512]",G
117,128,[711978],G
119,128,[1177294],G
122,128,[118606],G
89,115,[287754],G
92,115,[287754],G
93,115,[287754],G
94,115,[287754],G
96,115,[428273],G
