source,target,user_id,label
12,80,"400722, 715341",4
13,80,428202,4
14,80,428202,4
16,80,"400722, 715341",4
17,80,"428202, 715341",4
19,80,"428202, 715341",4
20,80,516496,4
21,80,516496,4
23,80,428202,4
24,80,"400722, 428202, 715341",4
25,80,516496,4
28,80,516496,4
36,80,428202,4
39,80,516496,4
40,80,516496,4
52,80,"428202, 715341",4
55,80,715341,4
56,80,715341,4
57,80,"400722, 715341",4
59,80,"516496, 715341",4
64,80,428202,4
65,80,428202,4
69,80,715341,4
70,80,715341,4
72,80,715341,4
12,81,400722,4
13,81,"428202, 471775, 971894",4
14,81,"428202, 471775",4
16,81,400722,4
17,81,428202,4
19,81,428202,4
21,81,471775,4
22,81,471775,4
23,81,"428202, 471775",4
24,81,"400722, 428202",4
25,81,"471775, 971894",4
27,81,971894,4
28,81,471775,4
29,81,471775,4
31,81,471775,4
36,81,428202,4
40,81,971894,4
41,81,471775,4
42,81,471775,4
43,81,471775,4
49,81,"471775, 971894",4
52,81,"428202, 471775",4
53,81,471775,4
54,81,471775,4
55,81,"471775, 971894",4
56,81,471775,4
57,81,"400722, 971894",4
59,81,971894,4
64,81,428202,4
65,81,428202,4
67,81,971894,4
70,81,971894,4
12,89,911614,4
13,89,521885,4
15,89,911614,4
16,89,911614,4
20,89,911614,4
24,89,911614,4
36,89,911614,4
39,89,911614,4
42,89,911614,4
57,89,911614,4
59,89,156096,4
12,91,400722,4
13,91,428202,4
14,91,428202,4
16,91,400722,4
17,91,428202,4
19,91,428202,4
20,91,516496,4
21,91,516496,4
23,91,428202,4
24,91,"400722, 428202",4
25,91,516496,4
28,91,516496,4
36,91,428202,4
39,91,516496,4
40,91,516496,4
52,91,428202,4
57,91,400722,4
59,91,516496,4
64,91,428202,4
65,91,428202,4
12,94,"400722, 715341",4
13,94,"428202, 471775, 971894",4
14,94,"428202, 471775",4
16,94,"400722, 715341",4
17,94,"428202, 715341",4
19,94,"428202, 715341",4
21,94,471775,4
22,94,471775,4
23,94,"428202, 471775",4
24,94,"400722, 428202, 715341",4
25,94,"471775, 971894",4
27,94,971894,4
28,94,471775,4
29,94,471775,4
31,94,471775,4
36,94,428202,4
40,94,971894,4
41,94,471775,4
42,94,471775,4
43,94,471775,4
49,94,"471775, 971894",4
52,94,"428202, 471775, 715341",4
53,94,471775,4
54,94,471775,4
55,94,"471775, 715341, 971894",4
56,94,"471775, 715341",4
57,94,"400722, 715341, 971894",4
59,94,"715341, 971894",4
64,94,428202,4
65,94,428202,4
67,94,971894,4
69,94,715341,4
70,94,"715341, 971894",4
72,94,715341,4
12,226,294115,4
13,226,294115,4
14,226,294115,4
16,226,294115,4
17,226,294115,4
19,226,294115,4
23,226,294115,4
24,226,294115,4
27,226,294115,4
40,226,294115,4
52,226,294115,4
53,226,294115,4
54,226,294115,4
57,226,294115,4
72,226,294115,4
147,226,"468837, 471775, 963615",4
148,226,963615,4
149,226,963615,4
153,226,468837,4
161,226,963615,4
162,226,963615,4
163,226,963615,4
164,226,"468837, 471775",4
169,226,"468837, 471775, 719763, 963615",4
170,226,719763,4
177,226,963615,4
178,226,"468837, 471775",4
179,226,963615,4
180,226,963615,4
181,226,"363692, 468837, 471775",4
189,226,719763,4
12,228,294115,4
13,228,294115,4
14,228,294115,4
16,228,294115,4
17,228,294115,4
19,228,294115,4
23,228,294115,4
24,228,294115,4
27,228,294115,4
40,228,294115,4
52,228,294115,4
53,228,294115,4
54,228,294115,4
57,228,294115,4
72,228,294115,4
140,228,428202,4
147,228,"468837, 471775, 963615",4
148,228,963615,4
149,228,"416219, 963615",4
150,228,584447,4
152,228,"416219, 849812",4
153,228,"468837, 584447",4
154,228,584447,4
156,228,584447,4
157,228,849812,4
158,228,584447,4
159,228,584447,4
160,228,584447,4
161,228,963615,4
162,228,963615,4
163,228,963615,4
164,228,"416219, 468837, 471775",4
165,228,416219,4
166,228,849812,4
167,228,849812,4
169,228,"416219, 468837, 471775, 584447, 719763, 963615",4
170,228,"584447, 719763",4
177,228,"416219, 963615",4
178,228,"416219, 468837, 471775, 584447",4
179,228,"416219, 963615",4
180,228,"416219, 963615",4
181,228,"416219, 468837, 471775, 519885, 584447, 849812",4
182,228,"416219, 849812",4
183,228,416219,4
184,228,416219,4
185,228,416219,4
186,228,416219,4
187,228,584447,4
188,228,584447,4
189,228,"519885, 584447, 719763",4
190,228,"416219, 849812",4
191,228,"519885, 584447",4
12,230,294115,4
13,230,294115,4
14,230,294115,4
16,230,294115,4
17,230,294115,4
19,230,294115,4
23,230,294115,4
24,230,294115,4
27,230,294115,4
40,230,294115,4
52,230,294115,4
53,230,294115,4
54,230,294115,4
57,230,294115,4
72,230,294115,4
147,230,"468837, 471775, 963615",4
148,230,963615,4
149,230,963615,4
153,230,468837,4
161,230,963615,4
162,230,963615,4
163,230,963615,4
164,230,"468837, 471775",4
169,230,"468837, 471775, 719763, 963615",4
170,230,719763,4
177,230,963615,4
178,230,"468837, 471775",4
179,230,963615,4
180,230,963615,4
181,230,"468837, 471775",4
189,230,719763,4
12,232,294115,4
13,232,294115,4
14,232,294115,4
16,232,294115,4
17,232,294115,4
19,232,294115,4
23,232,294115,4
24,232,294115,4
27,232,294115,4
40,232,294115,4
52,232,"294115, 545984",4
53,232,294115,4
54,232,294115,4
55,232,545984,4
56,232,545984,4
57,232,"294115, 545984",4
59,232,545984,4
69,232,545984,4
70,232,545984,4
72,232,"294115, 545984",4
73,232,715341,4
77,232,715341,4
80,232,715341,4
94,232,715341,4
127,232,518902,4
137,232,518902,4
138,232,518902,4
147,232,"468837, 471775, 963615",4
148,232,963615,4
149,232,963615,4
153,232,"468837, 505859",4
155,232,505859,4
161,232,963615,4
162,232,963615,4
163,232,963615,4
164,232,"468837, 471775, 505859",4
169,232,"468837, 471775, 505859, 719763, 963615",4
170,232,"505859, 719763",4
177,232,"505859, 963615",4
178,232,"468837, 471775",4
179,232,"505859, 519887, 963615",4
180,232,"505859, 963615",4
181,232,"468837, 471775",4
183,232,"505859, 519887",4
184,232,"505859, 519887",4
185,232,505859,4
186,232,"505859, 519887",4
189,232,"505859, 719763",4
190,232,505859,4
12,235,294115,4
13,235,294115,4
14,235,294115,4
16,235,294115,4
17,235,294115,4
19,235,294115,4
23,235,294115,4
24,235,294115,4
27,235,294115,4
40,235,294115,4
52,235,"294115, 545984",4
53,235,294115,4
54,235,294115,4
55,235,545984,4
56,235,545984,4
57,235,"294115, 545984",4
59,235,545984,4
69,235,545984,4
70,235,545984,4
72,235,"294115, 545984",4
73,235,715341,4
77,235,715341,4
80,235,715341,4
94,235,715341,4
127,235,518902,4
137,235,518902,4
138,235,518902,4
147,235,471775,4
164,235,471775,4
169,235,"471775, 719763",4
170,235,719763,4
178,235,471775,4
181,235,471775,4
189,235,719763,4
12,237,294115,4
13,237,294115,4
14,237,294115,4
16,237,294115,4
17,237,294115,4
19,237,294115,4
23,237,294115,4
24,237,294115,4
27,237,294115,4
40,237,294115,4
52,237,"294115, 545984",4
53,237,294115,4
54,237,294115,4
55,237,545984,4
56,237,545984,4
57,237,"294115, 545984",4
59,237,545984,4
69,237,545984,4
70,237,545984,4
72,237,"294115, 545984",4
73,237,715341,4
77,237,715341,4
80,237,715341,4
94,237,715341,4
127,237,518902,4
137,237,518902,4
138,237,518902,4
147,237,471775,4
149,237,400722,4
150,237,455008,4
153,237,911614,4
155,237,911614,4
158,237,455008,4
159,237,455008,4
160,237,455008,4
161,237,911614,4
162,237,911614,4
163,237,911614,4
164,237,"471775, 911614",4
169,237,"455008, 471775, 719763",4
170,237,"400722, 719763",4
178,237,471775,4
179,237,911614,4
181,237,471775,4
183,237,911614,4
184,237,911614,4
186,237,911614,4
189,237,719763,4
12,238,294115,4
13,238,294115,4
14,238,294115,4
16,238,294115,4
17,238,294115,4
19,238,294115,4
23,238,294115,4
24,238,294115,4
27,238,294115,4
40,238,294115,4
52,238,294115,4
53,238,294115,4
54,238,294115,4
57,238,294115,4
72,238,294115,4
147,238,471775,4
164,238,471775,4
169,238,"471775, 719763",4
170,238,719763,4
178,238,471775,4
181,238,"363692, 471775",4
189,238,719763,4
12,239,294115,4
13,239,294115,4
14,239,294115,4
16,239,294115,4
17,239,294115,4
19,239,294115,4
23,239,294115,4
24,239,294115,4
27,239,294115,4
40,239,294115,4
52,239,"294115, 545984",4
53,239,294115,4
54,239,294115,4
55,239,545984,4
56,239,545984,4
57,239,"294115, 545984",4
59,239,545984,4
69,239,545984,4
70,239,545984,4
72,239,"294115, 545984",4
73,239,715341,4
77,239,715341,4
80,239,715341,4
94,239,715341,4
127,239,518902,4
134,239,916245,4
137,239,518902,4
138,239,518902,4
147,239,471775,4
164,239,471775,4
166,239,263913,4
169,239,"471775, 719763",4
170,239,719763,4
171,239,263913,4
178,239,471775,4
181,239,"363692, 471775",4
183,239,263913,4
188,239,540247,4
189,239,719763,4
12,240,294115,4
13,240,294115,4
14,240,294115,4
16,240,294115,4
17,240,294115,4
19,240,294115,4
23,240,294115,4
24,240,294115,4
27,240,294115,4
40,240,294115,4
52,240,294115,4
53,240,294115,4
54,240,294115,4
57,240,294115,4
72,240,294115,4
147,240,471775,4
164,240,471775,4
169,240,"471775, 719763",4
170,240,719763,4
178,240,471775,4
181,240,"363692, 471775, 619437",4
182,240,619437,4
189,240,719763,4
190,240,619437,4
12,241,294115,4
13,241,294115,4
14,241,294115,4
16,241,294115,4
17,241,294115,4
19,241,294115,4
23,241,294115,4
24,241,294115,4
27,241,294115,4
40,241,294115,4
52,241,294115,4
53,241,294115,4
54,241,294115,4
57,241,294115,4
72,241,294115,4
147,241,471775,4
164,241,471775,4
169,241,"471775, 719763",4
170,241,719763,4
178,241,471775,4
181,241,471775,4
189,241,719763,4
13,74,"428202, 471775, 521885, 971894",4
14,74,"428202, 471775",4
17,74,428202,4
19,74,428202,4
21,74,471775,4
22,74,471775,4
23,74,"428202, 471775",4
24,74,428202,4
25,74,"471775, 971894",4
27,74,971894,4
28,74,471775,4
29,74,471775,4
31,74,471775,4
36,74,"428202, 468837",4
40,74,971894,4
41,74,471775,4
42,74,471775,4
43,74,471775,4
49,74,"471775, 971894",4
52,74,"428202, 471775",4
53,74,471775,4
54,74,471775,4
55,74,"471775, 971894",4
56,74,471775,4
57,74,"468837, 971894",4
59,74,971894,4
64,74,428202,4
65,74,428202,4
67,74,971894,4
70,74,971894,4
13,83,971894,4
25,83,971894,4
26,83,565366,4
27,83,971894,4
30,83,565366,4
40,83,971894,4
49,83,971894,4
52,83,565366,4
55,83,971894,4
57,83,971894,4
59,83,971894,4
61,83,565366,4
62,83,565366,4
64,83,565366,4
65,83,565366,4
66,83,565366,4
67,83,"565366, 971894",4
68,83,565366,4
70,83,971894,4
13,93,971894,4
25,93,971894,4
26,93,"565366, 761107",4
27,93,971894,4
30,93,565366,4
31,93,752568,4
33,93,849812,4
37,93,849812,4
40,93,971894,4
43,93,752568,4
49,93,971894,4
52,93,565366,4
53,93,"619437, 752568, 761107, 849812",4
55,93,971894,4
57,93,971894,4
59,93,971894,4
60,93,849812,4
61,93,565366,4
62,93,"565366, 849812",4
63,93,"761107, 849812",4
64,93,"565366, 761107, 849812",4
65,93,565366,4
66,93,565366,4
67,93,"565366, 971894",4
68,93,"565366, 849812",4
70,93,971894,4
71,93,849812,4
13,98,471775,4
14,98,471775,4
17,98,519885,4
18,98,754685,4
19,98,519885,4
21,98,471775,4
22,98,471775,4
23,98,471775,4
24,98,519885,4
25,98,471775,4
26,98,"754685, 761107",4
28,98,471775,4
29,98,471775,4
30,98,754685,4
31,98,"471775, 519885, 752568, 754685",2
33,98,"754685, 849812",4
37,98,"754685, 849812",4
41,98,"471775, 519885, 754685",4
42,98,471775,4
43,98,"471775, 519885, 752568, 754685",4
49,98,"471775, 519885, 719763, 754685",4
52,98,"471775, 519885, 754685",4
53,98,"471775, 519469, 519885, 619437, 735292, 749414, 752568, 754685, 761107, 849812",4
54,98,"471775, 519885, 754685",4
55,98,"471775, 519885",4
56,98,"471775, 519885",4
57,98,754685,4
60,98,"754685, 849812",4
