source,target,user_id,label
2225,2313,[1121384],SG
2228,2313,[270220],SG
2230,2313,[129105],SG
2240,2313,[170729],SG
2244,2313,"[129105, 427283, 839435]",SG
2247,2313,[255972],SG
2249,2313,"[255972, 369359, 552846]",SG
2287,2313,"[252901, 622767, 1068315]",SG
2290,2313,"[129105, 157573, 255972, 325217, 387325, 401082, 606739, 657916, 741468, 1038955]",SG
2291,2313,"[157573, 255972, 387325, 657916, 741468]",SG
2293,2313,"[252901, 329769, 622767, 999728, 1068315, 1168259]",SG
2297,2313,"[123801, 270220, 552846, 1166148]",SG
2298,2313,[552846],SG
2302,2313,[462697],SG
2303,2313,"[136996, 275145, 462697]",SG
2304,2313,"[157573, 252901, 255972, 302471, 369359, 387325, 462697, 509386, 552846, 560373, 576975, 595074, 622767, 657916, 741468, 879166, 1068315]",SG
2310,2313,"[146208, 255972, 270220, 369359, 499532, 552846, 1166148]",SG
0,2314,"[105498, 133892, 173319, 275401, 300450, 314138, 324441, 329426, 338042, 376854, 450658, 528757, 592510, 1046200]",SG
11,2314,"[105498, 133892, 173319, 275401, 300450, 314138, 324441, 329426, 338042, 376854, 450658, 528757, 592510, 1046200]",SG
12,2314,"[275401, 287608, 288685, 300450, 307966, 309563, 316209, 324441, 389821, 437974, 493464, 763217, 1044582, 1157557]",SG
13,2314,"[275401, 300450, 324441]",SG
14,2314,"[105769, 150817, 458921, 477692, 480899, 1044582, 1150209]",SG
28,2314,[1058591],SG
33,2314,[124464],SG
35,2314,[1044582],SG
36,2314,"[124464, 134545, 209038, 300450, 309563, 329426, 376854, 480899, 499303, 1046200, 1115415, 1160772]",SG
37,2314,"[288685, 300450, 437974, 493464]",SG
38,2314,"[150817, 458921, 480899]",SG
39,2314,"[124464, 209038, 300450, 480899, 499303]",SG
40,2314,[300450],SG
41,2314,[300450],SG
42,2314,"[199984, 1099947]",SG
43,2314,"[173319, 300450, 528757]",SG
44,2314,"[199984, 805158]",SG
45,2314,"[124464, 287608, 376854, 450548, 480899, 592510, 893080, 1157557, 1212318]",SG
46,2314,"[376854, 592510]",SG
47,2314,"[287608, 1157557]",SG
49,2314,[480899],SG
50,2314,"[124464, 376854, 480899]",SG
51,2314,[199984],SG
53,2314,"[124464, 150817, 173319, 199984, 209038, 240683, 274199, 287308, 288642, 288685, 300450, 323051, 331247, 437974, 450548, 458921, 460089, 465771, 478604, 480899, 493464, 499303, 528757, 579539, 778698, 805158, 922200, 942270, 955120, 1044423, 1099947, 1163442, 1212318, 1215438, 1236845]",SG
54,2314,"[130532, 133892, 199984, 521982, 600467]",SG
55,2314,"[300450, 329426, 376854, 1046200]",SG
56,2314,"[300450, 309563]",SG
57,2314,[300450],SG
58,2314,[480899],SG
61,2314,[133892],SG
62,2314,"[130532, 133892, 199984, 253171, 521982, 600467, 612518, 1099947, 1109186]",SG
66,2314,"[130532, 133892, 199984, 450658, 521982, 600467, 805158]",SG
67,2314,"[133892, 450658]",SG
69,2314,[133892],SG
70,2314,[376854],SG
76,2314,[757634],SG
95,2314,[1058591],SG
114,2314,[133892],SG
124,2314,[1058591],SG
133,2314,[1058591],SG
142,2314,"[124464, 450548, 480899, 1212318]",SG
144,2314,[1058591],SG
159,2314,[376513],SG
166,2314,"[449166, 1058591]",SG
167,2314,[1058591],SG
168,2314,[1058591],SG
170,2314,[1139056],SG
221,2314,[876768],SG
225,2314,"[314138, 450548, 458921, 460089, 528757]",SG
226,2314,"[314138, 528757]",SG
228,2314,[458921],SG
230,2314,"[450548, 458921, 460089, 528757]",SG
232,2314,[450548],SG
234,2314,[1058591],SG
235,2314,"[124464, 499303]",SG
238,2314,"[124464, 499303]",SG
239,2314,"[124464, 499303]",SG
240,2314,[124464],SG
242,2314,[124464],SG
247,2314,[1058591],SG
250,2314,[1058591],SG
252,2314,[1058591],SG
253,2314,"[130532, 150817]",SG
256,2314,[150817],SG
264,2314,[600467],SG
271,2314,[314138],SG
272,2314,[314138],SG
296,2314,[1157557],SG
312,2314,[1058591],SG
326,2314,[449166],SG
348,2314,[1139056],SG
349,2314,[1058591],SG
385,2314,[893080],SG
407,2314,[1058591],SG
427,2314,[1058591],SG
428,2314,[1058591],SG
438,2314,[1058591],SG
444,2314,[1058591],SG
445,2314,[240683],SG
471,2314,[1157557],SG
492,2314,[1058591],SG
494,2314,[893080],SG
504,2314,[1157557],SG
518,2314,[105769],SG
520,2314,[893080],SG
534,2314,[1058591],SG
548,2314,[449166],SG
566,2314,[124464],SG
578,2314,[101105],SG
583,2314,[124464],SG
607,2314,[105769],SG
609,2314,[893080],SG
638,2314,[449166],SG
640,2314,[1157557],SG
654,2314,[1139056],SG
655,2314,[1058591],SG
702,2314,[1058591],SG
703,2314,[449166],SG
737,2314,[1058591],SG
741,2314,[1058591],SG
743,2314,[757634],SG
765,2314,[124464],SG
774,2314,[1058591],SG
781,2314,[133892],SG
798,2314,[1058591],SG
800,2314,[893080],SG
816,2314,[1058591],SG
822,2314,[1058591],SG
823,2314,[240683],SG
831,2314,[1157557],SG
834,2314,[1058591],SG
867,2314,[1157557],SG
892,2314,"[579539, 810351]",SG
