,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
0,"[102532, 102746, 105843, 107030, 113797, 114932, 120286, 121128, 121408, 127725, 132519, 141601, 144205, 152797, 158972, 159219, 162167, 162754, 188588, 194668, 216808, 221900, 223786, 224478, 225009, 242618, 245092, 252505, 258533, 271265, 273267, 281377, 291752, 295084, 295601, 295941, 298935, 300136, 309563, 318075, 320843, 325302, 332286, 341101, 344797, 349219, 350768, 355809, 357674, 357820, 377365, 378200, 385660, 399468, 400253, 401082, 401419, 404019, 408216, 410397, 416080, 419136, 422151, 425263, 426807, 430886, 449529, 470805, 473263, 476566, 483211, 486197, 495206, 495684, 499127, 499303, 499991, 502695, 523818, 554521, 560485, 561560, 561915, 567321, 574048, 575523, 578786, 580256, 584126, 591109, 594278, 600407, 609497, 612824, 618347, 637113, 662382, 672310, 688008, 711978, 760359, 794690, 824022, 834357, 844897, 846301, 847910, 872222, 875487, 881662, 881754, 882335, 899788, 904772, 918942, 965178, 974417, 988004, 990333, 997149, 999970, 1007022, 1017619, 1033381, 1033497, 1035277, 1039714, 1063343, 1075480, 1081716, 1085236, 1085639, 1087105, 1099695, 1164229, 1192948, 1210145, 1215832, 1226863]",139, 4112,2019-01-02,M,0.0,139,M,['LAVAGE CLU']
1,"[101392, 102917, 116566, 123949, 125615, 141177, 144205, 152266, 157047, 160433, 171799, 181027, 182238, 188551, 189637, 197039, 204301, 209608, 213322, 220829, 226924, 252704, 262086, 276634, 281971, 284573, 298742, 300473, 303696, 327994, 332068, 341341, 343312, 343449, 349622, 372638, 388801, 404281, 407237, 421796, 422151, 422458, 434444, 435091, 439087, 458921, 462924, 463550, 471461, 473077, 474879, 475803, 476702, 477692, 482699, 493937, 508101, 517784, 519137, 519261, 537872, 541286, 568859, 590237, 594666, 595081, 600624, 616278, 618347, 626163, 648052, 684785, 741484, 743419, 748989, 779663, 794690, 805459, 829256, 829305, 832235, 840183, 860385, 867567, 881662, 893132, 897112, 934224, 976383, 999970, 1039714, 1075341, 1100334, 1107636, 1110941, 1121072, 1158947, 1160568, 1178842, 1210145, 1221377, 1228789, 1232358, 1242917]",104, 4125,2019-01-02,M,0.0,104,M,['RECHARGE LAVAGE TW - A']
2,"[144205, 422151, 618347, 794690, 881662, 999970, 1039714, 1210145]",8, 4125 4112,2019-01-02,M,0.0,8,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
3,"[101389, 109498, 112511, 126059, 128523, 131516, 134631, 136067, 151252, 156644, 183417, 188588, 193056, 197201, 197718, 209659, 211111, 229711, 236734, 239503, 260525, 261240, 261918, 264927, 266177, 281256, 283792, 288366, 288685, 291806, 293965, 295941, 298450, 299637, 305264, 305678, 306100, 325241, 327610, 335156, 340311, 340456, 352527, 362768, 365174, 394624, 400905, 406484, 414193, 443552, 450524, 452331, 454083, 470065, 479553, 495684, 498969, 508067, 540234, 540861, 541273, 547651, 557541, 563064, 565022, 591109, 591897, 592510, 593459, 600407, 604625, 606450, 609497, 623127, 656513, 668724, 703448, 705461, 827039, 834357, 836943, 873063, 888861, 896576, 897112, 966233, 991052, 995709, 1033497, 1039714, 1086227, 1092742, 1107968, 1120037, 1133555, 1212485, 1224008, 1228845, 1231035]",99, 4126,2019-01-02,M,0.0,99,M,['RECHARGE LAVAGE']
4,"[188588, 295941, 495684, 591109, 600407, 609497, 834357, 1033497, 1039714]",9, 4126 4112,2019-01-02,M,0.0,9,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
5,"[103914, 107030, 114666, 127760, 127790, 130181, 133892, 154300, 178797, 191304, 203921, 224585, 235297, 244827, 251568, 266488, 267798, 270220, 289246, 292347, 313112, 326598, 345108, 353175, 365174, 368080, 375197, 376802, 395023, 403184, 403445, 423574, 445481, 449529, 470564, 485938, 505613, 519059, 524777, 552846, 567220, 574836, 598520, 604098, 612824, 615164, 616689, 733876, 734723, 738639, 739860, 764017, 787610, 822198, 895649, 903640, 957469, 998703, 1095891, 1097548, 1099347, 1166148, 1168767, 1173625, 1175223, 1177879, 1202494, 1218364, 1234374]",69, 163,2019-01-02,M,0.0,69,M,['product-451']
6,"[109054, 114666, 118478, 127790, 146208, 235297, 244827, 251568, 270220, 275782, 292347, 308992, 329014, 368080, 378200, 403445, 442885, 449529, 453193, 489993, 552846, 567220, 594666, 603391, 612824, 616689, 739860, 957469, 1095891, 1166148, 1167207, 1168767, 1180756, 1196697, 1205586, 1206265, 1214239]",37, 1538,2019-01-02,M,0.0,37,M,['RECHARGE CAFÉ CLUB 2\x80']
7,"[114666, 127790, 235297, 244827, 251568, 270220, 292347, 368080, 403445, 449529, 552846, 567220, 612824, 616689, 739860, 957469, 1095891, 1166148, 1168767]",19, 1538 163,2019-01-02,M,0.0,19,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
8,"[107966, 131514, 170729, 185699, 194125, 247515, 256648, 265419, 284372, 303121, 349536, 357674, 401082, 445108, 446878, 495206, 552846, 556657, 568454, 576975, 580153, 794248, 1060752, 1162320]",24, 2368,2019-01-02,M,0.0,24,M,['EVIAN 50CL']
9,"[105047, 113794, 165402, 197039, 201118, 211111, 251141, 326190, 390100, 392937, 397316, 482699, 537489, 539054, 541273, 633637, 680679, 756073, 798831, 882335, 912261, 1023819, 1049074, 1089824, 1163690]",25, 2946,2019-01-02,M,0.0,25,M,['TW  LAVE GLACE']
10,"[106939, 120286, 140093, 284050, 311714, 340329, 355203, 376513, 499991, 643718, 717565, 738149, 778698, 845718, 1009163, 1023595, 1023819, 1051361, 1056258, 1067487, 1189972, 1215438]",22, 4074,2019-01-02,M,0.0,22,M,['BIDON AD BLUE 10L']
11,"[105892, 224472, 232159, 271497, 310914, 374511, 386301, 475803, 477056, 481682, 483161, 499147, 516884, 591473, 594666, 837799, 841186, 863803, 1085603]",19, 2968,2019-01-02,M,0.0,19,M,['TW 10 LINGUETTE']
12,"[531053, 555714, 616225, 995860, 1014685, 1036452, 1037646, 1047955, 1052503, 1082751, 1161856, 1162191, 1179263]",13, 263,2019-01-02,M,0.0,13,M,['REMISE BUS AUTOROUTE 9\x80']
13,"[198443, 327452, 362058, 440622, 460805, 465370, 477056, 477935, 528869, 580256, 643718, 949285, 977658, 1091502, 1105858, 1207885]",16, 4127,2019-01-02,M,0.0,16,M,['REC LAVAGE PJE  20 U']
14,"[105047, 179988, 343449, 410397, 541286, 585301, 864345, 877469, 1039138, 1045493, 1102967, 1191389]",12, 2975,2019-01-02,M,0.0,12,M,['TW LAVE GLACE DEG. 4L']
15,"[209598, 249382, 253255, 320242, 341101, 348948, 350965, 357820, 867784, 890276, 980566, 1050089, 1219628]",13, 4136,2019-01-02,M,0.0,13,M,['RECHARGE LAVAGE TW - D']
16,"[120286, 266177, 302619, 374511, 476566, 519261, 552770, 662382, 701121, 949285, 983147, 1162191]",12, 2369,2019-01-02,M,0.0,12,M,['EVIAN 1L PET*']
17,"[120248, 121128, 249904, 310920, 452425, 475440, 677165, 953870, 975853, 1122369]",10, 4132,2019-01-02,M,0.0,10,M,['LAVAGE 3 PLEIN']
18,"[307210, 416623, 664258, 798831, 979705, 995860, 1047955, 1082751, 1179263]",9, 1547,2019-01-02,M,0.0,9,M,['SAC BOUTIQUE KRAFT']
19,"[123777, 357674, 624828, 626162, 1192299]",5, 1622,2019-01-02,M,0.0,5,M,['CR PAIN AU CHOCOLAT']
20,"[121128, 123777, 128859, 183417, 291752, 484120]",6, 1697,2019-01-02,M,0.0,6,M,['ROCHER LAIT 35G']
21,"[127136, 134917, 288466, 312931, 331420, 371866, 642835, 1030971]",8, 4129,2019-01-02,M,0.0,8,M,['REC LAVAGE PJE']
22,"[454538, 596217, 983577, 992218, 1036452, 1060752]",6, 2797,2019-01-02,M,0.0,6,M,['COCA COLA 50CL PET']
23,"[156121, 191307, 314138, 815181, 1238501]",5, 4131,2019-01-02,M,0.0,5,M,['LAVAGE 2 PLEIN TARIF']
24,"[901480, 963615, 1049074, 1166433, 1179263]",5, 431,2019-01-02,M,0.0,5,M,['CAFE EXPRESSO']
25,"[262565, 420269, 557128, 945490, 1012250, 1231420]",6, 1531,2019-01-02,M,0.0,6,M,['product-12520039']
26,"[477565, 669786, 976256, 983577, 1179263]",5, 1776,2019-01-02,M,0.0,5,M,"[""NOUGATTI COTE D'OR 30G""]"
27,"[114932, 224478, 242913, 526778, 1107928]",5, 2363,2019-01-02,M,0.0,5,M,"['EVIAN 1,5L']"
28,"[102532, 111432, 156121, 1097548, 1160568]",5, 4099,2019-01-02,M,0.0,5,M,['LAVAGE 1 PLEIN']
29,"[305516, 508445, 773826, 1102967, 1192197]",5, 4128,2019-01-02,M,0.0,5,M,['REC LAVAGE PJE 35U']
30,"[106174, 111809, 111958, 115022, 115606, 120734, 126249, 130019, 136832, 137677, 141943, 142418, 144626, 146390, 147895, 148360, 149302, 149963, 165734, 168379, 168983, 170167, 171799, 172838, 173528, 177767, 191027, 191185, 191463, 192516, 205515, 208256, 224478, 226621, 235297, 236773, 238281, 248627, 254395, 255407, 263293, 274199, 276052, 278491, 278677, 280966, 282426, 292493, 296174, 297431, 297510, 302246, 304554, 312415, 313472, 315504, 316835, 329683, 335469, 338042, 339445, 346289, 355661, 356217, 357876, 371498, 372225, 373699, 377365, 380236, 383585, 384876, 386308, 396088, 397622, 402120, 409352, 410970, 416623, 419058, 419062, 427572, 434088, 437932, 444316, 447321, 451897, 456790, 458323, 463507, 463969, 468383, 474006, 474269, 477807, 482318, 485876, 492488, 494963, 499532, 509218, 510225, 510973, 512400, 515638, 518800, 527838, 528848, 531053, 535243, 537723, 538893, 542288, 544950, 546857, 550874, 551179, 560724, 562758, 562802, 593268, 602861, 610403, 610441, 613367, 731874, 779784, 781499, 825683, 827754, 833945, 841409, 844535, 852354, 870506, 873625, 880760, 881614, 900789, 900910, 901313, 932650, 935922, 955102, 967474, 967500, 969250, 994183, 999737, 1016570, 1019603, 1025065, 1027715, 1037938, 1042458, 1044608, 1062852, 1070572, 1079981, 1080706, 1101837, 1135820, 1158216, 1160093, 1165483, 1174277, 1176435, 1177944, 1177989, 1178150, 1201029]",171, 4112,2019-01-09,M,0.5,171,M,['LAVAGE CLU']
31,"[105047, 111958, 113725, 115022, 115438, 120734, 126277, 132739, 139113, 142372, 147360, 177556, 177933, 195864, 205071, 220439, 229770, 249024, 269603, 277091, 287608, 300069, 306788, 307359, 312415, 317870, 318300, 324178, 338103, 346289, 350390, 350923, 355676, 356791, 359113, 361791, 363046, 370127, 380881, 384876, 390039, 394741, 408988, 410740, 419058, 430438, 435869, 444316, 447321, 455830, 465877, 478556, 490823, 504317, 510479, 520056, 522884, 530805, 539446, 545910, 563748, 563799, 607089, 624828, 666884, 692908, 736787, 784065, 806452, 808909, 819522, 841409, 842170, 864313, 885724, 908504, 925477, 951912, 957231, 985590, 994612, 1026225, 1027715, 1033378, 1037190, 1039534, 1044582, 1044608, 1056136, 1064563, 1080244, 1120799, 1150924, 1160814, 1166747, 1167570, 1199229, 1208418, 1214543, 1225800]",100, 4126,2019-01-09,M,0.5,100,M,['RECHARGE LAVAGE']
32,"[111958, 115022, 120734, 312415, 346289, 384876, 419058, 444316, 447321, 841409, 1027715, 1044608]",12, 4126 4112,2019-01-09,M,0.5,12,M,"['RECHARGE LAVAGE', 'LAVAGE CLU']"
33,"[120734, 139416, 145974, 149886, 152033, 153850, 165324, 181964, 184841, 189637, 191747, 195200, 197939, 202124, 214303, 223220, 225819, 228856, 240151, 241558, 270927, 271256, 278491, 281256, 291564, 313472, 313776, 339445, 345301, 351013, 356160, 372225, 387373, 388999, 400788, 401848, 408597, 434088, 460550, 463969, 492488, 495325, 502556, 503187, 527677, 535243, 563868, 569912, 572123, 579182, 584471, 589526, 592647, 606450, 657021, 675569, 687176, 696493, 719359, 770844, 803876, 814206, 836821, 844897, 864534, 873625, 900910, 901313, 903300, 910334, 923982, 929267, 989279, 1015669, 1016624, 1019603, 1022740, 1037938, 1047905, 1064162, 1067295, 1068315, 1095721, 1098547, 1124305, 1165483, 1193605, 1201029, 1201800, 1228097]",90, 4125,2019-01-09,M,0.5,90,M,['RECHARGE LAVAGE TW - A']
34,"[120734, 278491, 313472, 339445, 372225, 434088, 463969, 492488, 535243, 873625, 900910, 901313, 1019603, 1037938, 1165483, 1201029]",16, 4125 4112,2019-01-09,M,0.5,16,M,"['RECHARGE LAVAGE TW - A', 'LAVAGE CLU']"
35,"[107030, 108938, 111737, 114666, 127790, 130181, 132500, 141964, 149963, 156634, 174585, 178797, 185411, 187833, 191561, 226086, 235297, 235462, 265374, 266488, 324418, 330487, 367609, 373743, 381310, 385713, 423574, 427250, 445481, 459432, 463969, 464331, 469167, 505613, 519059, 523545, 528367, 555714, 574753, 579165, 588437, 602580, 603391, 610798, 612824, 624519, 673209, 681522, 739860, 746930, 764100, 787610, 825378, 903640, 957469, 1020488, 1038860, 1066889, 1095891, 1106966, 1109186, 1163691, 1166148, 1168767, 1171591, 1180756, 1196697, 1198352, 1205093, 1205586, 1221607, 1236675, 1237802]",73, 163,2019-01-09,M,0.5,73,M,['product-451']
36,"[100194, 114666, 119805, 127790, 146208, 149963, 156634, 187833, 235297, 235462, 270220, 308992, 329014, 346289, 368080, 442885, 453193, 464331, 552846, 602580, 603391, 612824, 739860, 746930, 777319, 867539, 903640, 957469, 1045120, 1095891, 1163691, 1166148, 1168767, 1171591, 1180756, 1196697, 1206265, 1221607, 1237777]",39, 1538,2019-01-09,M,0.5,39,M,['RECHARGE CAFÉ CLUB 2\x80']
37,"[114666, 127790, 149963, 156634, 187833, 235297, 235462, 464331, 602580, 603391, 612824, 739860, 746930, 903640, 957469, 1095891, 1163691, 1166148, 1168767, 1171591, 1180756, 1196697, 1221607]",23, 1538 163,2019-01-09,M,0.5,23,M,"['RECHARGE CAFÉ CLUB 2\x80', 'product-451']"
38,"[113875, 124069, 141943, 155862, 157181, 168379, 175673, 203707, 214551, 226302, 238281, 242680, 260993, 280966, 327361, 351013, 364367, 366503, 389628, 397622, 400253, 411452, 412515, 433944, 510669, 522267, 527677, 530814, 538133, 539488, 546857, 597464, 604361, 606739, 711978, 757740, 798317, 847660, 869328, 874415, 1160772, 1163746]",42, 2968,2019-01-09,M,0.5,42,M,['TW 10 LINGUETTE']
39,"[141943, 168379, 238281, 280966, 397622, 546857]",6, 2968 4112,2019-01-09,M,0.5,6,M,"['TW 10 LINGUETTE', 'LAVAGE CLU']"
40,"[106203, 124464, 131348, 155496, 168584, 251287, 286104, 287148, 287608, 288685, 309520, 338042, 422847, 439383, 444175, 450648, 521325, 559661, 579539, 757634, 810351, 828186, 844279, 849047, 887624, 929119, 955120, 1000560, 1044423, 1044582, 1056258, 1115415, 1174484, 1178435, 1215438, 1243476]",36, 4074,2019-01-09,M,0.5,36,M,['BIDON AD BLUE 10L']
