,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
1674,"[924254, 988692, 1082751, 1180366]",4, 1547 263,2019-02-18,35-49,0.6956521739130435,4,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1677,"[380689, 545865, 832733]",3, 2945 4126,2019-02-18,35-49,0.6956521739130435,3,35-49,"['RECHARGE LAVAGE', 'TW LAVE GLACE H 2L']"
1684,"[108938, 118478, 127760, 133892, 187833, 235297, 270220, 368080]",8, 1538 163,2019-03-05,50-65,0.7101449275362319,8,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1695,"[542397, 979326, 1074308]",3, 2946 4126,2019-03-05,35-49,0.7101449275362319,3,35-49,"['RECHARGE LAVAGE', 'TW  LAVE GLACE']"
1696,"[175203, 382344, 480366, 979326]",4, 2946 4112,2019-03-05,35-49,0.7101449275362319,4,35-49,"['LAVAGE CLU', 'TW  LAVE GLACE']"
1699,"[244827, 425954, 483533, 607784, 616689, 751640, 838190, 999796, 1167207, 1198352, 1218881, 1237802]",12, 163 1538,2019-03-05,35-49,0.7101449275362319,12,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1700,"[262440, 289682, 388905, 393462, 426511, 500694, 890276, 979326]",8, 4126 4112,2019-03-05,35-49,0.7101449275362319,8,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1703,"[555714, 1007975, 1082751]",3, 1547 263,2019-03-05,35-49,0.7101449275362319,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1709,"[171740, 422670, 836821]",3, 4099 4125,2019-03-20,35-49,0.7246376811594203,3,35-49,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
1710,"[108938, 127790, 133892, 155063, 187833, 235297, 355050, 464331, 671878, 1167617, 1171591]",11, 163 1538,2019-03-20,50-65,0.7246376811594203,11,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1711,"[127790, 130799, 140427, 144465, 259132, 280966, 329014, 373747, 374383, 530327]",10, 1538 4112,2019-03-20,50-65,0.7246376811594203,10,50-65,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
1718,"[314647, 403445, 602580, 612824, 739860, 903640, 1061637]",7, 163 1538,2019-03-20,<35,0.7246376811594203,7,<35,['RECHARGE CAFÉ CLUB 2\x80']
1723,"[576981, 732484, 899176, 1063971]",4, 4125 4126,2019-03-20,35-49,0.7246376811594203,4,35-49,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1724,"[734723, 998545, 1082751]",3, 4439 1547 263,2019-03-20,35-49,0.7246376811594203,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1725,"[271497, 457692, 545865, 549950, 931348, 1183011, 1226863]",7, 4112 1538,2019-03-20,35-49,0.7246376811594203,7,35-49,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
1726,"[154248, 399636, 445147, 545865]",4, 4126 1538,2019-03-20,35-49,0.7246376811594203,4,35-49,"['RECHARGE CAFÉ CLUB 2\x80', 'RECHARGE LAVAGE']"
1731,"[511228, 543323, 576981, 607089]",4, 2968 4126,2019-03-20,35-49,0.7246376811594203,4,35-49,"['RECHARGE LAVAGE', 'TW 10 LINGUETTE']"
1733,"[286306, 327015, 450524, 474380, 508560, 545865, 619106, 830896, 1063971, 1095220, 1189972]",11, 4126 4112,2019-03-20,35-49,0.7246376811594203,11,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1737,"[567971, 734723, 998545, 1082751]",4, 1547 263,2019-03-20,35-49,0.7246376811594203,4,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1740,"[734723, 998545, 1007975, 1082751]",4, 4439 263,2019-03-20,35-49,0.7246376811594203,4,35-49,['REMISE BUS AUTOROUTE 9\x80']
1741,"[244827, 421137, 425954, 427250, 483533, 607784, 751640, 957469, 1095891, 1163691, 1167207, 1168767, 1180756, 1198352, 1237802, 1239872]",16, 163 1538,2019-03-20,35-49,0.7246376811594203,16,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1743,"[108938, 133070, 133892, 187833, 235297, 270220, 275782, 329014, 464331, 588437, 604098, 681522, 915181, 1171591]",14, 163 1538,2019-04-04,50-65,0.7391304347826086,14,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1745,"[107216, 134163, 291218, 470752]",4, 4136 4112,2019-04-04,50-65,0.7391304347826086,4,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
1748,"[266087, 963615, 1075943]",3, 1073 1119,2019-04-04,50-65,0.7391304347826086,3,50-65,['BD SAN PELLEGRI']
1749,"[122130, 381774, 963615]",3, 1388 1073,2019-04-04,50-65,0.7391304347826086,3,50-65,['BD FLAN NATURE']
1751,"[132253, 686919, 897112, 1003499]",4, 4126 4125,2019-04-04,<35,0.7391304347826086,4,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1753,"[314647, 403445, 602580, 739860, 903640, 1103098, 1236675]",7, 163 1538,2019-04-04,<35,0.7391304347826086,7,<35,['RECHARGE CAFÉ CLUB 2\x80']
1757,"[172457, 188588, 259866, 274953, 325066, 470752, 490823, 495424, 560864]",9, 4126 4112,2019-04-04,50-65,0.7391304347826086,9,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1758,"[141648, 164225, 299397, 416537, 462890, 576281, 579194, 756209, 979326, 1009063, 1111303]",11, 4126 4112,2019-04-04,35-49,0.7391304347826086,11,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1760,"[156634, 261384, 292347, 362310, 370988, 400880, 421137, 427096, 427250, 460228, 607784, 616689, 751640, 838190, 957469, 999796, 1095891, 1163691, 1167207, 1168767, 1198352, 1237802]",22, 163 1538,2019-04-04,35-49,0.7391304347826086,22,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1764,"[460608, 734723, 998545]",3, 2727 1547,2019-04-04,35-49,0.7391304347826086,3,35-49,"['CAMEMB COEUR LION 240G', 'SAC BOUTIQUE KRAFT']"
1774,"[314647, 403445, 552846, 554673, 602580, 903640, 1061637, 1166148]",8, 163 1538,2019-04-19,<35,0.7536231884057971,8,<35,['RECHARGE CAFÉ CLUB 2\x80']
1777,"[108938, 127790, 133892, 187833, 199984, 235297, 270220]",7, 163 1538,2019-04-19,50-65,0.7536231884057971,7,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1786,"[114666, 156634, 244827, 292347, 425954, 427250, 460228, 957469, 999796, 1095891, 1163691, 1168767, 1198352, 1237802]",14, 163 1538,2019-04-19,35-49,0.7536231884057971,14,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1789,"[223220, 258025, 315504, 545865, 553151, 756856, 899788, 911475]",8, 4126 4112,2019-04-19,35-49,0.7536231884057971,8,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1793,"[108938, 127790, 187833, 235297, 270220, 464331, 619193, 681522]",8, 163 1538,2019-05-04,50-65,0.7681159420289855,8,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1796,"[314647, 403445, 602580, 1061637]",4, 1538 163,2019-05-04,<35,0.7681159420289855,4,<35,['RECHARGE CAFÉ CLUB 2\x80']
1797,"[132253, 281256, 762882, 897112, 1003499, 1037370]",6, 4125 4126,2019-05-04,<35,0.7681159420289855,6,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1805,"[184049, 261226, 363138, 450524, 465364, 545865, 567321, 576694, 577914, 622767, 966445, 979326, 1026225]",13, 4126 4112,2019-05-04,35-49,0.7681159420289855,13,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1806,"[114666, 156634, 425954, 427096, 427250, 483533, 616689, 751640, 838190, 957469, 1095891, 1163691, 1168767, 1198352, 1237802]",15, 163 1538,2019-05-04,35-49,0.7681159420289855,15,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1812,"[400788, 836821, 1241990]",3, 4099 4125,2019-05-04,35-49,0.7681159420289855,3,35-49,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
1814,"[727418, 963615, 1075943]",3, 1119 431,2019-05-19,50-65,0.782608695652174,3,50-65,"['BD SAN PELLEGRI', 'CAFE EXPRESSO']"
1816,"[108938, 118478, 127790, 133892, 187833, 235297, 270220, 353175, 681522, 1167617, 1171591]",11, 163 1538,2019-05-19,50-65,0.782608695652174,11,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1824,"[314647, 552846, 602580, 612824, 739860, 1166148, 1205586, 1229524]",8, 163 1538,2019-05-19,<35,0.782608695652174,8,<35,['RECHARGE CAFÉ CLUB 2\x80']
1830,"[113725, 252547, 470752, 545910, 614909, 787211, 831848]",7, 4126 4112,2019-05-19,50-65,0.782608695652174,7,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1832,"[162055, 308992, 483533, 613162]",4, 4149 1538,2019-05-19,35-49,0.782608695652174,4,35-49,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
1834,"[162055, 196329, 308992, 366567, 584660, 838190, 1214465, 1218394]",8, 1538 4112,2019-05-19,35-49,0.782608695652174,8,35-49,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
1835,"[131862, 389100, 447321]",3, 1538 4126,2019-05-19,35-49,0.782608695652174,3,35-49,"['RECHARGE CAFÉ CLUB 2\x80', 'RECHARGE LAVAGE']"
1836,"[110899, 114666, 156634, 421137, 425954, 483533, 616689, 838190, 957469, 1095891, 1163691, 1167207]",12, 163 1538,2019-05-19,35-49,0.782608695652174,12,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1841,"[364068, 447321, 453207, 509350]",4, 2121 4136,2019-05-19,35-49,0.782608695652174,4,35-49,['RECHARGE LAVAGE TW - D']
1844,"[156370, 988673, 988692]",3, 5750 1547,2019-05-19,35-49,0.782608695652174,3,35-49,"['SAC BOUTIQUE KRAFT', 'SMOOTHIE VERT 25CL INNOCENT']"
1848,"[127538, 317870, 327610, 447321, 472493, 475855, 536854, 835212, 1021980, 1042524, 1063971]",11, 2121 4126,2019-05-19,35-49,0.782608695652174,11,35-49,['RECHARGE LAVAGE']
1850,"[471775, 552972, 596217]",3, 4144 263,2019-06-03,50-65,0.7971014492753623,3,50-65,"['BUS AUTOROUTE', 'REMISE BUS AUTOROUTE 9\x80']"
1855,"[314647, 373743, 403445, 554673, 612824, 739860, 1166148]",7, 1538 163,2019-06-03,<35,0.7971014492753623,7,<35,['RECHARGE CAFÉ CLUB 2\x80']
1865,"[404152, 474380, 508067, 526976, 607089, 625753, 1191389]",7, 4126 4112,2019-06-03,35-49,0.7971014492753623,7,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1868,"[107030, 114666, 156634, 460228, 483533, 838190, 957469, 1042827, 1095891, 1163691, 1168767, 1237802]",12, 1538 163,2019-06-03,35-49,0.7971014492753623,12,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1869,"[971894, 988692, 994488, 1036452]",4, 2797 263,2019-06-03,35-49,0.7971014492753623,4,35-49,"['COCA COLA 50CL PET', 'REMISE BUS AUTOROUTE 9\x80']"
1876,"[446043, 751640, 1125095]",3, 4149 1538,2019-06-03,35-49,0.7971014492753623,3,35-49,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
1877,"[118478, 127760, 127790, 133070, 133892, 199984, 235297, 270220, 464331, 1171591, 1186493]",11, 1538 163,2019-06-03,50-65,0.7971014492753623,11,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1880,"[118478, 127790, 133070, 187833, 464331, 915181, 1171591]",7, 163 1538,2019-06-18,50-65,0.8115942028985508,7,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1890,"[200898, 295041, 375519, 470752, 1109874]",5, 4136 4112,2019-06-18,50-65,0.8115942028985508,5,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
1894,"[314647, 403445, 554673, 602580, 612824, 739860, 1061637, 1166148, 1205586]",9, 1538 163,2019-06-18,<35,0.8115942028985508,9,<35,['RECHARGE CAFÉ CLUB 2\x80']
1898,"[174447, 217726, 407187, 470752, 517452, 541453, 570365, 593807, 917858]",9, 4126 4112,2019-06-18,50-65,0.8115942028985508,9,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1902,"[124681, 319861, 329029, 359007, 414485, 433209, 482999, 487798, 503181, 582952, 607089, 745144, 832733, 1030971, 1209302, 1211584]",16, 4126 4112,2019-06-18,35-49,0.8115942028985508,16,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
1904,"[114666, 156634, 292347, 341990, 427096, 460228, 523545, 616689, 751640, 838190, 957469, 1163691, 1167207, 1198352, 1237802]",15, 1538 163,2019-06-18,35-49,0.8115942028985508,15,35-49,['RECHARGE CAFÉ CLUB 2\x80']
1920,"[133892, 175370, 278908]",3, 1538 4154,2019-07-03,50-65,0.8260869565217391,3,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1922,"[133070, 136654, 138923, 187833, 464331, 588437, 668785]",7, 1538 4157,2019-07-03,50-65,0.8260869565217391,7,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1923,"[138923, 199984, 464331]",3, 1538 4158,2019-07-03,50-65,0.8260869565217391,3,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1925,"[147410, 245247, 307158, 403196, 740276, 1171591]",6, 1538 4156,2019-07-03,50-65,0.8260869565217391,6,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1926,"[113036, 464331, 1106966]",3, 163 4158,2019-07-03,50-65,0.8260869565217391,3,50-65,[]
1928,"[108938, 133070, 133892, 187833, 368080, 464331, 588437, 1171591]",8, 1538 163,2019-07-03,50-65,0.8260869565217391,8,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1930,"[133070, 187833, 464331, 588437]",4, 1538 163 4157,2019-07-03,50-65,0.8260869565217391,4,50-65,['RECHARGE CAFÉ CLUB 2\x80']
1950,"[114811, 138923, 447972, 464331, 525242, 936719, 1177294]",7, 4157 4158,2019-07-03,50-65,0.8260869565217391,7,50-65,[]
1977,"[281256, 616355, 897112, 1057667, 1058749]",5, 4125 4126,2019-07-03,<35,0.8260869565217391,5,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1984,"[619257, 897112, 950885, 1064451, 1163442]",5, 4159 4126,2019-07-03,<35,0.8260869565217391,5,<35,['RECHARGE LAVAGE']
1986,"[608228, 757740, 897112]",3, 4159 4125,2019-07-03,<35,0.8260869565217391,3,<35,['RECHARGE LAVAGE TW - A']
1992,"[314647, 403445, 552846, 612824, 739860]",5, 1538 163,2019-07-03,<35,0.8260869565217391,5,<35,['RECHARGE CAFÉ CLUB 2\x80']
2006,"[187833, 346289, 403196]",3, 1532 1538,2019-07-03,50-65,0.8260869565217391,3,50-65,['RECHARGE CAFÉ CLUB 2\x80']
2008,"[187833, 346289, 804991]",3, 4149 1538,2019-07-03,50-65,0.8260869565217391,3,50-65,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
2042,"[453193, 453834, 541099, 751640, 756427, 771204, 1203072, 1227849]",8, 4159 4156,2019-07-03,35-49,0.8260869565217391,8,35-49,[]
2044,"[453193, 453834, 557537, 751640, 1170991, 1227849]",6, 4159 4157,2019-07-03,35-49,0.8260869565217391,6,35-49,[]
2045,"[453193, 453834, 751640, 1227849]",4, 4159 4157 4156,2019-07-03,35-49,0.8260869565217391,4,35-49,[]
2053,"[464842, 500652, 979326]",3, 4126 4155 4112,2019-07-03,35-49,0.8260869565217391,3,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
2060,"[407077, 453193, 453834, 495617, 712021, 751640, 877522, 893721, 928374, 973080, 1107772, 1227849]",12, 4157 4156,2019-07-03,35-49,0.8260869565217391,12,35-49,[]
2072,"[274391, 299083, 307363, 336514, 426430, 464842, 496885, 500652, 556243, 594866, 950589, 979326, 1041694, 1053904, 1067318, 1207053]",16, 4155 4112,2019-07-03,35-49,0.8260869565217391,16,35-49,['LAVAGE CLU']
2073,"[183834, 275145, 397295, 422146, 439261, 445147, 447321, 454083, 467594, 487798, 497223, 526976, 545671, 550893, 573823, 584126, 690889, 784065, 904772]",19, 4126 2051,2019-07-03,35-49,0.8260869565217391,19,35-49,['RECHARGE LAVAGE']
2077,"[183834, 316138, 397295, 422146, 439261, 464842, 467594, 474380, 500652, 584126, 783849, 979326, 983313, 1217590]",14, 4126 4112,2019-07-03,35-49,0.8260869565217391,14,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
2078,"[214828, 375542, 381808, 464842, 500652, 550893, 558271, 979326]",8, 4126 4155,2019-07-03,35-49,0.8260869565217391,8,35-49,['RECHARGE LAVAGE']
2111,"[351686, 453193, 460228, 751640, 1095891]",5, 1538 4156,2019-07-03,35-49,0.8260869565217391,5,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2112,"[244827, 352255, 453193, 465145, 616689, 751640, 840637, 957469, 1206265, 1237802]",10, 1538 4157,2019-07-03,35-49,0.8260869565217391,10,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2114,"[299083, 418716, 453193, 499712, 1163691]",5, 1538 4155,2019-07-03,35-49,0.8260869565217391,5,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2115,"[156634, 296343, 453193, 751640, 1073949]",5, 1538 4159,2019-07-03,35-49,0.8260869565217391,5,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2117,"[351686, 460228, 557602, 751640, 1095891]",5, 163 4156,2019-07-03,35-49,0.8260869565217391,5,35-49,[]
2118,"[421137, 838190, 1109186]",3, 163 4158,2019-07-03,35-49,0.8260869565217391,3,35-49,[]
2119,"[244827, 509809, 616689, 751640, 957469, 1206265, 1237802]",7, 163 4157,2019-07-03,35-49,0.8260869565217391,7,35-49,[]
2120,"[146208, 351078, 418716, 421137, 453193, 487176, 838190]",7, 1538 4158,2019-07-03,35-49,0.8260869565217391,7,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2121,"[156634, 244827, 351686, 357025, 421137, 427096, 460228, 483533, 616689, 751640, 786504, 838190, 957469, 999796, 1095891, 1163691, 1168767, 1189196, 1198352, 1206265, 1237802]",21, 163 1538,2019-07-03,35-49,0.8260869565217391,21,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2122,"[156634, 567649, 751640, 1167207]",4, 163 4159,2019-07-03,35-49,0.8260869565217391,4,35-49,[]
2129,"[244827, 616689, 751640, 957469, 1206265, 1237802]",6, 163 1538 4157,2019-07-03,35-49,0.8260869565217391,6,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2130,"[351686, 460228, 751640, 1095891]",4, 163 1538 4156,2019-07-03,35-49,0.8260869565217391,4,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2133,"[204764, 454478, 470752, 973987]",4, 4126 4112,2019-07-18,50-65,0.8405797101449275,4,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
2134,"[259221, 262442, 1171591]",3, 4157 4159,2019-07-18,50-65,0.8405797101449275,3,50-65,[]
2135,"[127790, 133113, 187833, 235297, 368080, 464331, 588437, 681522, 1167617, 1171591]",10, 1538 163,2019-07-18,50-65,0.8405797101449275,10,50-65,['RECHARGE CAFÉ CLUB 2\x80']
2141,"[103585, 110899, 531587, 1240909]",4, 4149 1538,2019-07-18,35-49,0.8405797101449275,4,35-49,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
2144,"[188588, 189906, 199673, 237303, 378965, 412127, 470752, 1030140]",8, 4158 4112,2019-07-18,50-65,0.8405797101449275,8,50-65,['LAVAGE CLU']
2151,"[363692, 471775, 521191, 1018051]",4, 1547 4144,2019-07-18,50-65,0.8405797101449275,4,50-65,"['BUS AUTOROUTE', 'SAC BOUTIQUE KRAFT']"
2157,"[403445, 552846, 602580, 612824]",4, 1538 163,2019-07-18,<35,0.8405797101449275,4,<35,['RECHARGE CAFÉ CLUB 2\x80']
2165,"[535929, 840539, 963615]",3, 4264 4144,2019-07-18,50-65,0.8405797101449275,3,50-65,"['BUS AUTOROUTE', 'YRT VANILLE MNO']"
2166,"[396506, 535929, 536334, 963615]",4, 4145 4144,2019-07-18,50-65,0.8405797101449275,4,50-65,"['BUS AUTOROUTE', 'BUS AUTOROUTE R']"
2167,"[108805, 171614, 470752]",3, 4136 4112,2019-07-18,50-65,0.8405797101449275,3,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
2177,"[152992, 475601, 493372, 539054, 543323, 545865, 954060]",7, 4159 4126,2019-07-18,35-49,0.8405797101449275,7,35-49,['RECHARGE LAVAGE']
2189,"[110899, 114666, 156634, 336730, 351686, 421137, 460228, 616689, 838190, 957469, 1095891, 1163691, 1167207, 1198352]",14, 1538 163,2019-07-18,35-49,0.8405797101449275,14,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2212,"[349380, 518759, 963615]",3, 4263 4144,2019-08-02,50-65,0.855072463768116,3,50-65,"['BUS AUTOROUTE', 'GMD SNACK CHOC']"
2216,"[132253, 281256, 897112]",3, 4126 4125,2019-08-02,<35,0.855072463768116,3,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
2217,"[552846, 602580, 1061637]",3, 1538 163,2019-08-02,<35,0.855072463768116,3,<35,['RECHARGE CAFÉ CLUB 2\x80']
2226,"[107030, 156634, 460228, 523545, 528367, 1163691]",6, 1538 163,2019-08-02,35-49,0.855072463768116,6,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2228,"[334438, 605261, 625100, 979326]",4, 2944 4126,2019-08-02,35-49,0.855072463768116,4,35-49,"['RECHARGE LAVAGE', 'TW  LAVE GLACE DEMOUSTIQUEUR 4L']"
2236,"[308992, 347246, 1168767]",3, 4149 4112,2019-08-17,35-49,0.8695652173913043,3,35-49,"['CADEAU JAUGE TR', 'LAVAGE CLU']"
2237,"[114666, 308992, 446043, 1168767]",4, 4149 1538,2019-08-17,35-49,0.8695652173913043,4,35-49,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
2242,"[314647, 403445, 552846, 612824, 1037526, 1061637, 1236675]",7, 1538 163,2019-08-17,<35,0.8695652173913043,7,<35,['RECHARGE CAFÉ CLUB 2\x80']
2245,"[127790, 187833, 235297, 445481, 1171591]",5, 1538 163,2019-08-17,50-65,0.8695652173913043,5,50-65,['RECHARGE CAFÉ CLUB 2\x80']
2248,"[294115, 517522, 576327, 988692]",4, 431 4145,2019-08-17,35-49,0.8695652173913043,4,35-49,"['BUS AUTOROUTE R', 'CAFE EXPRESSO']"
2255,"[308992, 340938, 1098035, 1168767, 1237802]",5, 1538 4112,2019-08-17,35-49,0.8695652173913043,5,35-49,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
2256,"[504975, 1168767, 1237802]",3, 163 4112,2019-08-17,35-49,0.8695652173913043,3,35-49,['LAVAGE CLU']
2260,"[114666, 156634, 425954, 427096, 483533, 616689, 751640, 838190, 957469, 1168767, 1198352, 1237802]",12, 163 1538,2019-08-17,35-49,0.8695652173913043,12,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2272,"[263477, 287608, 470752]",3, 2944 4126,2019-09-01,50-65,0.8840579710144928,3,50-65,"['RECHARGE LAVAGE', 'TW  LAVE GLACE DEMOUSTIQUEUR 4L']"
2274,"[348948, 470752, 622174]",3, 4632 4136,2019-09-01,50-65,0.8840579710144928,3,50-65,"['NET.JANTE 500ML NEOCLEAN', 'RECHARGE LAVAGE TW - D']"
2277,"[686919, 897112, 935624]",3, 4126 4125,2019-09-01,<35,0.8840579710144928,3,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
2278,"[314647, 403445, 552846, 612824, 739860, 1061637]",6, 1538 163,2019-09-01,<35,0.8840579710144928,6,<35,['RECHARGE CAFÉ CLUB 2\x80']
2279,"[372970, 602580, 1124356]",3, 454 455,2019-09-01,<35,0.8840579710144928,3,<35,[]
2283,"[108938, 118478, 127790, 149963, 235297]",5, 1538 163,2019-09-01,50-65,0.8840579710144928,5,50-65,['RECHARGE CAFÉ CLUB 2\x80']
2284,"[565366, 994488, 1099079]",3, 6345 4144,2019-09-01,35-49,0.8840579710144928,3,35-49,['BUS AUTOROUTE']
2287,"[121607, 460228, 616689]",3, 1538 4112,2019-09-01,35-49,0.8840579710144928,3,35-49,"['LAVAGE CLU', 'RECHARGE CAFÉ CLUB 2\x80']"
2288,"[107030, 114666, 156634, 421137, 427096, 460228, 616689, 751640, 838190, 957469, 1095891, 1163691, 1168767, 1198352, 1206265, 1237802]",16, 1538 163,2019-09-01,35-49,0.8840579710144928,16,35-49,['RECHARGE CAFÉ CLUB 2\x80']
2291,"[156003, 205668, 335469, 515009, 545865, 903423]",6, 4112 4126,2019-09-01,35-49,0.8840579710144928,6,35-49,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
2293,"[294115, 518911, 576327, 911614, 988692]",5, 431 4145,2019-09-01,35-49,0.8840579710144928,5,35-49,"['BUS AUTOROUTE R', 'CAFE EXPRESSO']"
2294,"[576327, 988692, 994488]",3, 891 4145,2019-09-01,35-49,0.8840579710144928,3,35-49,['BUS AUTOROUTE R']
2295,"[110899, 446043, 460228]",3, 4149 1538,2019-09-01,35-49,0.8840579710144928,3,35-49,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
2296,"[378183, 988692, 994488]",3, 1378 4145,2019-09-01,35-49,0.8840579710144928,3,35-49,"['BD PAIN RAISIN', 'BUS AUTOROUTE R']"
2298,"[108938, 118478, 127790, 133892, 187833, 235297, 270220, 275782, 403184, 464331, 555432, 603391, 681522, 1045120, 1171591]",15, 1538 163,2019-09-16,50-65,0.8985507246376812,15,50-65,['RECHARGE CAFÉ CLUB 2\x80']
2302,"[400722, 416219, 518902, 963615]",4, 431 4145,2019-09-16,50-65,0.8985507246376812,4,50-65,"['BUS AUTOROUTE R', 'CAFE EXPRESSO']"
2303,"[127790, 346289, 804991, 1045120]",4, 4149 1538,2019-09-16,50-65,0.8985507246376812,4,50-65,"['CADEAU JAUGE TR', 'RECHARGE CAFÉ CLUB 2\x80']"
2306,"[314647, 739860, 1236675]",3, 1538 163,2019-09-16,<35,0.8985507246376812,3,<35,['RECHARGE CAFÉ CLUB 2\x80']
2307,"[108805, 348948, 470752, 964558]",4, 4136 4112,2019-09-16,50-65,0.8985507246376812,4,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
2308,"[470752, 578038, 730652]",3, 4126 4112,2019-09-16,50-65,0.8985507246376812,3,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
2310,"[576327, 916245, 988692]",3, 891 431,2019-09-16,35-49,0.8985507246376812,3,35-49,['CAFE EXPRESSO']
2311,"[521183, 616225, 1235206]",3, 602 4145,2019-09-16,35-49,0.8985507246376812,3,35-49,"['BUS AUTOROUTE R', 'CR SANDWHICH OCEANIQUE (NEW)']"
2316,"[500694, 732484, 1063971]",3, 4125 4126,2019-09-16,35-49,0.8985507246376812,3,35-49,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
2317,"[114666, 156634, 292347, 425954, 427096, 427250, 460228, 483533, 616689, 749584, 751640, 957469, 1163691, 1167207, 1168767, 1198352, 1237802]",17, 1538 163,2019-09-16,35-49,0.8985507246376812,17,35-49,['RECHARGE CAFÉ CLUB 2\x80']
