,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
1882,"[144896, 339319, 408547, 901776]",4, 4218,2017-07-01,35-49,0.11764705882352941,4,35-49,['BATON BERGER NATURE 80G']
1883,"[164467, 381808, 383804, 456698]",4, 4632,2017-07-01,35-49,0.11764705882352941,4,35-49,['NET.JANTE 500ML NEOCLEAN']
1884,"[301197, 400827, 418178, 964818]",4, 5640,2017-07-01,35-49,0.11764705882352941,4,35-49,"[""M & M'S 330G""]"
1885,"[512905, 610249, 622013, 675871]",4, 5748,2017-07-01,35-49,0.11764705882352941,4,35-49,['INNOCENT BUBBLE']
1886,"[408547, 685854, 958765]",3, 5827,2017-07-01,35-49,0.11764705882352941,3,35-49,['LU PIMS ORANGE 150G']
1887,"[170884, 344769, 396036]",3, 5839,2017-07-01,35-49,0.11764705882352941,3,35-49,['BATON LAIT NOISETTE  45G']
1888,"[214463, 283600, 542397]",3, 5978,2017-07-01,35-49,0.11764705882352941,3,35-49,['STARBUCKS DISCO']
1889,"[378874, 561252, 562473, 578639]",4, 6691,2017-07-01,35-49,0.11764705882352941,4,35-49,['MAGNUM AMANDES 120ML']
1890,"[199285, 408547, 960264]",3, 4222,2017-07-01,35-49,0.11764705882352941,3,35-49,['JUST UN DELICE AU JAMBON']
1891,"[102647, 283600, 512905]",3, 2230,2017-07-01,35-49,0.11764705882352941,3,35-49,"[""POM'POTE POMME/""]"
1892,"[256229, 333727, 619437]",3, 2440,2017-07-01,35-49,0.11764705882352941,3,35-49,['FOL EPI 7TR 150G']
1893,"[198525, 304901, 789110]",3, 2528,2017-07-01,35-49,0.11764705882352941,3,35-49,['HARIBO JUST FOR ME 120G']
1894,"[100209, 103182, 109220, 110250, 111738, 114176, 114474, 118229, 118606, 119521, 120745, 121147, 123777, 124073, 126674, 129575, 130799, 131554, 131971, 132014, 133707, 133789, 134631, 138169, 138520, 142062, 143401, 144465, 145000, 148277, 148775, 149020, 149637, 150961, 151025, 152081, 152198, 152462, 152484, 152797, 153780, 154544, 154897, 154982, 156491, 158388, 158554, 158811, 159082, 162796, 163976, 168560, 169558, 170035, 170158, 170791, 171799, 172468, 172552, 172822, 173181, 174617, 175433, 176040, 176750, 177419, 177469, 181027, 182375, 183470, 183542, 184242, 185479, 189419, 189807, 190040, 190844, 191307, 191561, 192030, 193191, 193696, 198339, 199576, 200047, 200375, 200796, 202075, 205335, 210910, 212231, 214235, 215341, 216255, 217739, 219222, 220306, 220933, 222000, 222001, 223641, 223767, 224585, 224614, 225255, 227535, 228704, 231807, 232029, 235762, 237484, 239479, 239799, 240661, 240683, 243037, 245247, 247546, 247754, 249262, 253050, 253934, 258366, 263293, 265428, 266157, 266161, 266458, 266667, 267121, 267779, 269187, 270517, 273632, 274132, 274400, 275644, 276298, 276785, 280838, 289990, 290889, 293480, 294538, 294965, 295879, 295906, 297988, 299586, 300297, 303513, 304780, 307407, 309113, 309435, 309563, 310387, 310406, 311176, 315018, 315416, 316681, 317558, 320182, 322670, 325302, 326842, 327179, 327658, 337424, 338604, 340446, 341102, 342294, 343015, 343312, 345616, 348211, 348380, 348586, 349049, 350093, 350706, 350923, 353385, 355848, 357034, 359053, 361075, 361292, 364895, 366711, 367693, 371575, 372245, 376046, 378687, 379917, 380131, 382160, 383805, 386192, 389385, 390199, 391490, 391838, 394741, 394795, 397409, 399468, 406037, 406959, 407118, 407241, 407955, 408070, 410571, 410625, 414417, 416080, 416265, 419368, 420016, 420855, 421479, 422261, 422630, 430886, 431083, 439623, 440514, 447519, 449026, 450717, 453256, 454642, 455688, 457820, 459070, 459723, 460711, 460884, 462697, 464331, 468426, 469049, 469724, 470403, 479246, 479829, 482512, 485039, 485168, 488821, 491702, 491806, 493464, 495099, 497772, 498303, 498326, 500586, 501092, 501514, 505184, 506206, 511557, 512305, 512483, 513064, 516501, 517443, 517911, 521806, 522704, 525242, 525764, 529405, 529805, 530254, 532008, 532633, 534579, 537236, 538133, 540942, 540956, 542277, 543243, 549392, 551013, 551221, 561615, 563799, 563868, 568132, 569977, 572511, 582592, 584255, 586986, 588699, 590239, 592214, 594113, 597089, 598334, 606283, 610554, 611456, 611887, 613209, 613920, 614876, 619815, 620725, 621246, 621494, 623497, 624145, 640747, 645896, 660059, 702321, 721216, 723977, 733487, 747609, 758887, 760228, 762773, 770844, 771728, 787467, 797767, 800468, 804991, 817038, 820317, 822437, 844047, 864033, 864160, 868428, 871426, 872921, 881847, 884221, 886368, 900071, 901428, 908872, 911592, 913056, 968286, 972091]",356, 4917,2017-07-01,50-65,0.11764705882352941,356,50-65,['SERVIT.GASTON P']
1895,"[100219, 101583, 103019, 106150, 107936, 109498, 111038, 111211, 111432, 114932, 117321, 121128, 123358, 124464, 126650, 131514, 132519, 136453, 143488, 143826, 144418, 144681, 145163, 145823, 147052, 151864, 153213, 153490, 153673, 153850, 154897, 157425, 158554, 158672, 160985, 162193, 166799, 167298, 168953, 169402, 171090, 174942, 175844, 177115, 179013, 180728, 181312, 181964, 182140, 193227, 193469, 195791, 196934, 197752, 197892, 200047, 200793, 202691, 203478, 205683, 206012, 207287, 213412, 213501, 216510, 216977, 217797, 218260, 221900, 227234, 227535, 233415, 237432, 238678, 239186, 239773, 240550, 240569, 243592, 244024, 244320, 247159, 250063, 251114, 256962, 258341, 258366, 258851, 262985, 263706, 264020, 268916, 270690, 271779, 271964, 273002, 274199, 275398, 276369, 276616, 278763, 282311, 285090, 285248, 288119, 288287, 289259, 295265, 295879, 297694, 297988, 299623, 299627, 304384, 306027, 306042, 307101, 308599, 309153, 315187, 315247, 317558, 318902, 322537, 323920, 327215, 328952, 331686, 332635, 335156, 337752, 338053, 339905, 345762, 346952, 350867, 355812, 355892, 361239, 362898, 370809, 372766, 375108, 380236, 382160, 384261, 385901, 391523, 396392, 396780, 397953, 401121, 401439, 404019, 406430, 406575, 407083, 411159, 423402, 427572, 430000, 432898, 435114, 436582, 437007, 441869, 443006, 443011, 445614, 448989, 451487, 452425, 454323, 454720, 457314, 457515, 460711, 460884, 463959, 465308, 469049, 476901, 478296, 478915, 479307, 479735, 480726, 481094, 485611, 489149, 494809, 496253, 507761, 509386, 510303, 510599, 513085, 515778, 517443, 519059, 520014, 527838, 535323, 536284, 540625, 542549, 543430, 543672, 545082, 553790, 555180, 558940, 564607, 566428, 568132, 568642, 570702, 574109, 575523, 583606, 585456, 589044, 589209, 595227, 599789, 602583, 604098, 614747, 616311, 618484, 621843, 625462, 660059, 681522, 702321, 717621, 731766, 740470, 746247, 747927, 758887, 765564, 774307, 782387, 793509, 796862, 836812, 864033, 866133, 868375, 881500, 882122, 909107, 938271]",254, 4915,2017-07-01,50-65,0.11764705882352941,254,50-65,['SERVIT.MARSUPILAMI PAP ETE 2017']
1896,"[154897, 158554, 200047, 227535, 258366, 295879, 297988, 317558, 382160, 460711, 460884, 469049, 517443, 568132, 660059, 702321, 758887, 864033]",18, 4915 4917,2017-07-01,50-65,0.11764705882352941,18,50-65,"['SERVIT.GASTON P', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1897,"[100170, 100784, 100859, 101105, 101188, 102667, 104518, 107981, 115407, 117070, 117321, 118931, 120389, 123777, 123948, 124233, 124397, 126962, 127376, 127965, 128703, 129042, 129105, 138296, 138455, 138923, 144206, 144822, 145747, 149637, 152692, 154897, 155063, 155211, 158554, 158565, 163615, 168983, 172679, 173319, 176040, 176146, 177158, 184407, 184558, 195071, 195808, 204765, 209218, 212994, 215614, 217618, 223033, 224509, 227535, 233668, 235226, 235542, 236597, 239422, 245850, 246405, 248884, 254812, 257755, 263196, 264417, 267198, 269732, 271478, 272583, 272873, 272943, 274519, 280194, 289026, 289607, 291317, 291453, 294969, 295363, 297988, 304766, 306731, 306888, 309153, 329769, 333857, 341113, 342335, 347928, 348373, 348387, 352141, 352539, 352928, 365989, 368424, 372737, 380054, 382160, 382891, 384542, 385858, 386201, 386308, 395636, 397840, 404441, 407241, 411679, 412122, 416265, 416627, 421479, 421850, 426000, 438369, 444127, 448379, 452907, 454160, 454219, 454907, 460711, 476261, 479114, 484135, 485921, 500504, 500586, 501092, 503073, 505468, 508075, 510144, 515329, 517443, 528757, 533525, 535602, 542461, 542971, 543042, 557637, 557665, 557871, 561973, 566343, 566952, 567034, 567466, 567901, 568132, 572283, 576362, 579124, 580829, 586508, 589776, 603362, 604653, 612887, 618004, 660059, 684794, 744887, 758887, 771728, 777614, 781302, 793509, 815181, 827711, 848540, 868375, 885967, 900071, 908872, 909107, 925293, 927894, 938271, 972091]",184, 4918,2017-07-01,50-65,0.11764705882352941,184,50-65,['SERVIT.BILL PAP ETE 2017']
1898,"[123777, 149637, 154897, 158554, 176040, 227535, 297988, 382160, 407241, 416265, 421479, 460711, 500586, 501092, 517443, 568132, 660059, 758887, 771728, 900071, 908872, 972091]",22, 4918 4917,2017-07-01,50-65,0.11764705882352941,22,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.GASTON P']"
1899,"[117321, 154897, 158554, 227535, 297988, 309153, 382160, 460711, 517443, 568132, 660059, 758887, 793509, 868375, 909107, 938271]",16, 4918 4915,2017-07-01,50-65,0.11764705882352941,16,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1900,"[154897, 158554, 227535, 297988, 382160, 460711, 517443, 568132, 660059, 758887]",10, 4918 4915 4917,2017-07-01,50-65,0.11764705882352941,10,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.GASTON P', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1901,"[209794, 423518, 958765]",3, 6392,2017-07-01,35-49,0.11764705882352941,3,35-49,['VERITABLE PETIT BEURRE 200G']
1902,"[100882, 102601, 103366, 107884, 109051, 109363, 109711, 110073, 111074, 113658, 114807, 115880, 117610, 119510, 122221, 124464, 125579, 127034, 129525, 133014, 136832, 138754, 140392, 142062, 142418, 144418, 149302, 150382, 157573, 158554, 159880, 161394, 165756, 167298, 172457, 172570, 175614, 178829, 180652, 187189, 199123, 199647, 200047, 203707, 209038, 222645, 223769, 224522, 227535, 228020, 231807, 240151, 241974, 242062, 244101, 249024, 251287, 253363, 255262, 255620, 262236, 263990, 264679, 270220, 270237, 271035, 271745, 273864, 275398, 276905, 285995, 286429, 288119, 288466, 293509, 293965, 294969, 295879, 297113, 297988, 305678, 308866, 315486, 322061, 323920, 329014, 333577, 346096, 347548, 349644, 351253, 351648, 354157, 355952, 359458, 360222, 365455, 371195, 374383, 379359, 382160, 382492, 383043, 391197, 392030, 394905, 401551, 406495, 407242, 413440, 415780, 421122, 423347, 436582, 437974, 447047, 447692, 453458, 460711, 465412, 466573, 467509, 474879, 486210, 487885, 496253, 496955, 497674, 504200, 507335, 511293, 514478, 517443, 527838, 531793, 537265, 543895, 554567, 563868, 566430, 567787, 569180, 574821, 577012, 585071, 585525, 585946, 589209, 589659, 589776, 589811, 592024, 592102, 597089, 598886, 609542, 612127, 640747, 703590, 731608, 731766, 754690, 758887, 759286, 762773, 768034, 774307, 785728, 796188, 812623, 821001, 831633, 864033, 871331, 874591, 885509, 938271, 941075]",178, 4916,2017-07-01,50-65,0.11764705882352941,178,50-65,['SERVIT.MARSU PA']
1903,"[124464, 144418, 158554, 167298, 200047, 227535, 275398, 288119, 295879, 297988, 323920, 382160, 436582, 460711, 496253, 517443, 527838, 589209, 731766, 758887, 774307, 864033, 938271]",23, 4916 4915,2017-07-01,50-65,0.11764705882352941,23,50-65,"['SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1904,"[158554, 200047, 227535, 295879, 297988, 382160, 460711, 517443, 758887, 864033]",10, 4916 4915 4917,2017-07-01,50-65,0.11764705882352941,10,50-65,"['SERVIT.GASTON P', 'SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1905,"[158554, 227535, 294969, 297988, 382160, 460711, 517443, 589776, 758887, 938271]",10, 4916 4918,2017-07-01,50-65,0.11764705882352941,10,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSU PA']"
1906,"[158554, 227535, 297988, 382160, 460711, 517443, 758887, 938271]",8, 4916 4918 4915,2017-07-01,50-65,0.11764705882352941,8,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1907,"[158554, 227535, 297988, 382160, 460711, 517443, 758887]",7, 4916 4918 4915 4917,2017-07-01,50-65,0.11764705882352941,7,50-65,"['SERVIT.BILL PAP ETE 2017', 'SERVIT.GASTON P', 'SERVIT.MARSU PA', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
1908,"[100784, 102667, 103019, 104518, 106150, 109993, 118606, 120745, 123777, 124233, 127760, 130743, 131823, 138296, 138455, 139038, 144834, 153490, 154544, 158565, 163615, 189719, 190942, 196934, 198773, 198923, 200047, 200375, 204913, 207287, 215835, 218865, 220933, 224365, 231687, 234803, 239799, 240661, 240683, 244024, 248260, 258366, 263706, 265976, 266667, 267391, 268141, 269187, 270220, 271478, 271779, 274400, 276667, 278908, 280139, 284138, 295538, 295879, 296486, 296939, 298424, 299623, 300625, 311176, 326590, 329675, 340253, 342335, 347715, 353385, 366711, 370216, 372737, 374383, 375108, 385858, 387100, 387532, 391197, 392030, 398681, 406575, 413440, 421479, 454720, 458240, 464331, 469387, 469770, 472335, 474269, 474879, 476261, 476599, 497674, 499566, 502710, 508075, 509386, 512305, 515778, 523517, 528558, 529805, 530981, 535602, 535929, 536284, 540625, 542971, 551013, 553790, 563799, 567787, 574109, 576240, 579124, 589776, 589811, 604971, 605763, 606283, 610472, 613132, 618484, 624179, 660059, 681522, 800468, 819940, 822437, 863491, 864160, 866133, 875487, 881500, 955102]",137, 1531,2017-07-01,50-65,0.11764705882352941,137,50-65,[]
1909,"[124288, 734723, 913872]",3, 1853 1868,2017-07-01,35-49,0.11764705882352941,3,35-49,"['CR COCA COLA PE', 'CR SANDWICH VOL']"
1910,"[142062, 158554, 200047, 227535, 231807, 295879, 297988, 382160, 460711, 517443, 563868, 597089, 640747, 758887, 762773, 864033]",16, 4916 4917,2017-07-01,50-65,0.11764705882352941,16,50-65,"['SERVIT.GASTON P', 'SERVIT.MARSU PA']"
1911,"[132683, 383075, 614487, 828469]",4, 3278,2017-07-01,35-49,0.11764705882352941,4,35-49,['SDW.CLA.COMP.THON.S 125G']
1912,"[622013, 733176, 758594]",3, 6320,2017-07-01,35-49,0.11764705882352941,3,35-49,['MILKA CHOCO PAUSE 260G']
1913,"[240304, 260951, 849340]",3, 5632,2017-07-01,35-49,0.11764705882352941,3,35-49,['TWIX X 3 150G']
1914,"[283600, 330866, 672840]",3, 2634,2017-07-01,35-49,0.11764705882352941,3,35-49,['SCHWEPPES AGRUMES 50CL PET']
1915,"[176862, 331745, 513128]",3, 2649,2017-07-01,35-49,0.11764705882352941,3,35-49,['MAY TEA PECHE 33CL']
1916,"[129865, 364641, 413192]",3, 2856,2017-07-01,35-49,0.11764705882352941,3,35-49,['EVIAN 75 CL']
1917,"[381808, 448590, 844535]",3, 2918,2017-07-01,35-49,0.11764705882352941,3,35-49,['TW MICROFIBRE  MULTI USAGE']
1918,"[176862, 451258, 928552]",3, 2948,2017-07-01,35-49,0.11764705882352941,3,35-49,['TOTAL  LIQ.REFR']
1919,"[734723, 901922, 957240]",3, 3261,2017-07-01,35-49,0.11764705882352941,3,35-49,['FUSILLI FROMAGE 300G']
1920,"[283600, 451258, 745567]",3, 3273,2017-07-01,35-49,0.11764705882352941,3,35-49,['SDW ROSETTE 125G']
1921,"[282723, 303751, 957240]",3, 5920,2017-07-01,35-49,0.11764705882352941,3,35-49,['MINUTE MAID TROPIC. 33CL']
1922,"[208406, 215571, 400153]",3, 3408,2017-07-01,35-49,0.11764705882352941,3,35-49,['CRISTALINE 1L']
1923,"[214463, 256229, 759352]",3, 3637,2017-07-01,35-49,0.11764705882352941,3,35-49,['YOP FRAISE 500G']
1924,"[330072, 563600, 586140]",3, 4137,2017-07-01,35-49,0.11764705882352941,3,35-49,['REC LAVAGE PJE 97 U']
1925,"[446067, 461875, 805426]",3, 4746,2017-07-01,35-49,0.11764705882352941,3,35-49,['KIT BEBE SAC MA']
1926,"[899601, 904967, 921295]",3, 4908,2017-07-01,35-49,0.11764705882352941,3,35-49,['SDW WRAP POULET']
1927,"[415088, 548480, 948847]",3, 5531,2017-07-01,35-49,0.11764705882352941,3,35-49,['BOUNTY LAIT 3BO']
1928,"[144896, 350143, 946483]",3, 5532,2017-07-01,35-49,0.11764705882352941,3,35-49,"[""M&M'S CACAHUET BLEU 100G""]"
1929,"[107493, 446067, 492487]",3, 5607,2017-07-01,35-49,0.11764705882352941,3,35-49,['COCA COLA ZERO 50CL PET']
1930,"[149358, 360303, 575595]",3, 3423,2017-07-01,35-49,0.11764705882352941,3,35-49,['CARRES F.AMANDE X6 280G']
1931,"[283600, 302223, 407141, 512905]",4, 3275,2017-07-01,35-49,0.11764705882352941,4,35-49,['SDW CLA JBON BEURRE 125G']
1932,"[350143, 512605, 953482]",3, 3927,2017-07-01,35-49,0.11764705882352941,3,35-49,['SDW MINI THON MAYO 130G DAUNAT']
1933,"[449743, 512605, 957197, 960100]",4, 2764,2017-07-01,35-49,0.11764705882352941,4,35-49,['CHIPS LAYS ANCI']
1934,"[619437, 758594, 759650, 960264]",4, 3889,2017-07-01,35-49,0.11764705882352941,4,35-49,['SDW MLX THON OE']
1935,"[619437, 758594, 759650]",3, 3889 263,2017-07-01,35-49,0.11764705882352941,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SDW MLX THON OE']"
1936,"[219957, 248530, 539813, 598308, 603359]",5, 4101,2017-07-01,35-49,0.11764705882352941,5,35-49,['LAVAGE 4 PLEIN']
1937,"[156366, 203067, 463510, 469725]",4, 4434,2017-07-01,35-49,0.11764705882352941,4,35-49,['LIPTON GREEN AG']
1938,"[331745, 339319, 619437, 878173, 918808, 958765]",6, 5606,2017-07-01,35-49,0.11764705882352941,6,35-49,['FANTA ORANGE PET 50CL']
1939,"[562473, 754685, 957240]",3, 5749,2017-07-01,35-49,0.11764705882352941,3,35-49,['SMOOTHIE MANGUE P 25CL INNOCENT']
1940,"[138886, 201158, 508247, 565366, 758594]",5, 5845,2017-07-01,35-49,0.11764705882352941,5,35-49,['LOTUS GAUFRES L']
1941,"[102647, 132683, 240304, 301197, 894223, 904967]",6, 3882,2017-07-01,35-49,0.11764705882352941,6,35-49,['SDW DAUNAT MIMI']
1942,"[265472, 468355, 622013, 898005, 918808]",5, 5941,2017-07-01,35-49,0.11764705882352941,5,35-49,['COCA COLA SLIM']
1943,"[208238, 414106, 469824, 565366]",4, 6668,2017-07-01,35-49,0.11764705882352941,4,35-49,['NUTELLA B-READY T6']
1944,"[314234, 512905, 604255]",3, 610,2017-07-01,35-49,0.11764705882352941,3,35-49,['CRO HOT DOG BACON CHEESE']
1945,"[113566, 351455, 599279]",3, 720,2017-07-01,35-49,0.11764705882352941,3,35-49,['CR COOKIE CHOCOLAT LAIT 103 GR']
1946,"[289822, 334634, 452470, 542397, 928649]",5, 1759,2017-07-01,35-49,0.11764705882352941,5,35-49,['POWERADE ICE ST']
1947,"[383425, 416623, 469793, 828469]",4, 1776,2017-07-01,35-49,0.11764705882352941,4,35-49,"[""NOUGATTI COTE D'OR 30G""]"
1948,"[124784, 576981, 699477]",3, 1846 4918,2017-07-01,35-49,0.11764705882352941,3,35-49,['SERVIT.BILL PAP ETE 2017']
1949,"[208955, 408547, 548480, 717234, 904261]",5, 2325,2017-07-01,35-49,0.11764705882352941,5,35-49,['VOLVIC ZEST CIT']
1950,"[152806, 156366, 208955, 468355, 622284, 909001]",6, 6014,2017-07-01,35-49,0.11764705882352941,6,35-49,"[""TWIX'XTRA 75G""]"
1951,"[513128, 619437, 840055]",3, 2333,2017-07-01,35-49,0.11764705882352941,3,35-49,['VOLVIC JUICY FRAISE 50CL']
1952,"[147765, 203067, 266020, 331745, 343970]",5, 3299,2017-07-01,35-49,0.11764705882352941,5,35-49,['SDW.SUE.POULET R. 135G']
1953,"[149358, 434713, 514340]",3, 3268,2017-07-01,35-49,0.11764705882352941,3,35-49,['SDW POULET CAESAR 190G']
1954,"[175203, 208238, 230479, 469793, 739106, 759352]",6, 2769,2017-07-01,35-49,0.11764705882352941,6,35-49,['CHIPS LAYS MAX NATURE 135G']
1955,"[199285, 542397, 904057]",3, 3260,2017-07-01,35-49,0.11764705882352941,3,35-49,['FUSILLI CARBONARA 300G']
1956,"[148040, 149358, 179750, 301197, 449743, 529492]",6, 3269,2017-07-01,35-49,0.11764705882352941,6,35-49,['SDW GOUR SAUMON']
1957,"[565366, 614247, 706156, 867476, 909180]",5, 5925,2017-07-01,35-49,0.11764705882352941,5,35-49,['COCA COLA  1L']
1958,"[107493, 348261, 378183, 622013, 849812, 948343]",6, 6346,2017-07-01,35-49,0.11764705882352941,6,35-49,['PRINCE GRANOLA LAIT 200 G']
1959,"[348261, 378183, 622013, 849812]",4, 6346 263,2017-07-01,35-49,0.11764705882352941,4,35-49,"['PRINCE GRANOLA LAIT 200 G', 'REMISE BUS AUTOROUTE 9\x80']"
1960,"[382334, 608946, 879125]",3, 228,2017-07-01,35-49,0.11764705882352941,3,35-49,[]
1961,"[148040, 149358, 339319, 383075]",4, 3274,2017-07-01,35-49,0.11764705882352941,4,35-49,['SDW.COMP.POULET ROT 125G']
1962,"[306030, 314234, 599279, 607076]",4, 502,2017-07-01,35-49,0.11764705882352941,4,35-49,['CRO SALADE DE F']
1963,"[369654, 393334, 565366, 599279, 604255, 920997]",6, 625,2017-07-01,35-49,0.11764705882352941,6,35-49,['CRO SDW BAGNAT RIVIERA']
1964,"[286391, 329309, 473227, 521183, 739106]",5, 1391,2017-07-01,35-49,0.11764705882352941,5,35-49,['BD TARTELETTE A']
1965,"[148113, 241388, 359005, 561252, 590838, 692982]",6, 1532,2017-07-01,35-49,0.11764705882352941,6,35-49,[]
1966,"[110899, 286391, 734723, 754685, 964541]",5, 1669,2017-07-01,35-49,0.11764705882352941,5,35-49,['CR PAIN AUX RAISINS']
1967,"[286391, 734723, 754685]",3, 1669 1547 263 602,2017-07-01,35-49,0.11764705882352941,3,35-49,"['CR PAIN AUX RAISINS', 'CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
1968,"[144896, 369654, 400788, 525481, 548999, 927319]",6, 2363,2017-07-01,35-49,0.11764705882352941,6,35-49,"['EVIAN 1,5L']"
1969,"[199285, 265472, 266020, 319859, 867576]",5, 2540,2017-07-01,35-49,0.11764705882352941,5,35-49,['DRAGIBUS 120G H']
1970,"[113566, 322520, 348741, 450235, 586437, 894223]",6, 609,2017-07-01,35-49,0.11764705882352941,6,35-49,['CR SDW BASQUE']
1971,"[150303, 545944, 850013]",3, 2374,2017-07-01,35-49,0.11764705882352941,3,35-49,['BADOIT 1L']
1972,"[102647, 512905, 953482, 957240]",4, 2441,2017-07-01,35-49,0.11764705882352941,4,35-49,['FRUIT SHOOT TROPICAL 20CL']
1973,"[266020, 567971, 828469]",3, 2646,2017-07-01,35-49,0.11764705882352941,3,35-49,['ORANGINA JAUNE ZERO 50CL']
1974,"[124288, 610249, 648155, 913872]",4, 1615,2017-07-01,35-49,0.11764705882352941,4,35-49,['CR FLAN NATURE']
1975,"[124288, 648155, 913872]",3, 1615 1853,2017-07-01,35-49,0.11764705882352941,3,35-49,"['CR FLAN NATURE', 'CR SANDWICH VOL']"
1976,"[451669, 884749, 950274]",3, 1685,2017-07-01,35-49,0.11764705882352941,3,35-49,['CHEW GUM HOLLY']
1977,"[306030, 599279, 734723]",3, 1701,2017-07-01,35-49,0.11764705882352941,3,35-49,['CR SALADE CAESAR']
1978,"[156096, 260951, 415088]",3, 1715,2017-07-01,35-49,0.11764705882352941,3,35-49,['FREEDENT DRAG SS WHITE M 14G']
1979,"[147896, 464167, 545944]",3, 1807,2017-07-01,35-49,0.11764705882352941,3,35-49,['MENTOS GUM PURE FRESH CHLORO 60G']
1980,"[164467, 416623, 449743, 565366]",4, 2211,2017-07-01,35-49,0.11764705882352941,4,35-49,['KINDER BUENO 86G']
1981,"[102647, 521133, 753583, 953482]",4, 2229,2017-07-01,35-49,0.11764705882352941,4,35-49,"[""POM'POTES NATURE 90G""]"
1982,"[340694, 449864, 548999, 789110]",4, 2317,2017-07-01,35-49,0.11764705882352941,4,35-49,['VOLVIC NATURE 50CL']
1983,"[316762, 339517, 623127, 672840]",4, 2326,2017-07-01,35-49,0.11764705882352941,4,35-49,"['VOLVIC TCHE FRT.CITRON 1,5L']"
1984,"[174204, 339319, 449008, 449743]",4, 2367,2017-07-01,35-49,0.11764705882352941,4,35-49,['BADOIT CTR VERT 50CL']
1985,"[304901, 594027, 904967, 928649]",4, 2461,2017-07-01,35-49,0.11764705882352941,4,35-49,['HARI SACHET 120']
1986,"[469725, 619437, 840055, 901922]",4, 2635,2017-07-01,35-49,0.11764705882352941,4,35-49,['OASIS POM.CAS.F']
1987,"[286391, 400788, 610037, 898488]",4, 2643,2017-07-01,35-49,0.11764705882352941,4,35-49,['OASIS TROPICAL']
1988,"[245468, 512310, 565366, 599279, 619437]",5, 2497,2017-07-01,35-49,0.11764705882352941,5,35-49,['HARIBO DELIRE PIK 120G']
1989,"[209794, 614487, 840055]",3, 2645,2017-07-01,35-49,0.11764705882352941,3,35-49,['PULCO CITRONNADE 50CL']
1990,"[325322, 512605, 566007, 901922]",4, 2762,2017-07-01,35-49,0.11764705882352941,4,35-49,['CHIPS LAYS POUL']
1991,"[164467, 298450, 512310]",3, 1164,2017-07-01,35-49,0.11764705882352941,3,35-49,['CR TARTE NORMANDE']
1992,"[286391, 514133, 739106, 754685]",4, 1043,2017-07-01,35-49,0.11764705882352941,4,35-49,['BD SDW LE THON']
1993,"[154248, 574634, 789110, 958765]",4, 2216,2017-07-01,35-49,0.11764705882352941,4,35-49,['LU BARQUETTE FRAISE 120G']
1994,"[138395, 354491, 464167, 893331]",4, 1,2017-07-01,35-49,0.11764705882352941,4,35-49,[]
1995,"[293992, 514613, 608950, 645195, 703448]",5, 2946,2017-07-01,35-49,0.11764705882352941,5,35-49,['TW  LAVE GLACE']
1996,"[147896, 310392, 339726, 517175, 895618]",5, 2911,2017-07-01,35-49,0.11764705882352941,5,35-49,['TW 16 LINGETTES PLASTIQUES']
1997,"[113566, 322520, 512310]",3, 682,2017-07-01,35-49,0.11764705882352941,3,35-49,['CR COCA COLA ZERO PET 50CL']
1998,"[301197, 302223, 469725, 514340, 529492]",5, 3270,2017-07-01,35-49,0.11764705882352941,5,35-49,['SOEBO JMB CRU CHEVRE 190G']
1999,"[108599, 109999, 272710, 369654, 672840]",5, 3306,2017-07-01,35-49,0.11764705882352941,5,35-49,['SDW MEGA JB CHE']
2000,"[130992, 622013, 734723, 928552]",4, 3404,2017-07-01,35-49,0.11764705882352941,4,35-49,['20 MADELEINES L. CHOCO 250G']
2001,"[144896, 156366, 339319, 463491]",4, 3877,2017-07-01,35-49,0.11764705882352941,4,35-49,['XXL JBON EMM.SALADE  230G']
2002,"[199285, 599687, 729282, 913872]",4, 3898,2017-07-01,35-49,0.11764705882352941,4,35-49,['SDW GTX JAMBON']
2003,"[141181, 228275, 486524, 546904, 899788]",5, 4131,2017-07-01,35-49,0.11764705882352941,5,35-49,['LAVAGE 2 PLEIN TARIF']
2004,"[140232, 419058, 748791, 844535, 872216]",5, 3668,2017-07-01,35-49,0.11764705882352941,5,35-49,['LAVE GLACE TTES SAISONS -15 C 4L']
