,user_ids,support,itemsets,period,property_values,depth,size,STATION_MGT_TYPE,DEPARTEMENT
16,[294115 400722 489055 553832 715341 911614],6, 7892095 7476355 6033,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
17,[294115 428202 489055 519885 553832 587069 715341],7, 7892095 6033 6026,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
18,[200726 342120 350647 394148 489055 694502 754685 758595],8, 19419902 4190175,2017-05-01,COCO_78,0.09090909090909091,8,COCO,78
19,[294115 428202 489055 519885 552972 553832 587069 715341],8, 7892095 6026,2017-05-01,COCO_78,0.09090909090909091,8,COCO,78
20,[349380 486023 489055 516496 553832 863993 911614],7, 5401004 7476355,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
21,[313130 349380 363690 471775 516496 531947 863993],7, 5401004 7445935,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
22,[349380 471775 489055 552972 553832],5, 5401004 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
23,[286391 294115 349380 428202 471775 489055],6, 5461012 6033 6026,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
24,[294115 400722 428202 489055 519885 553832 587069 715341 911614],9, 7892095 6033,2017-05-01,COCO_78,0.09090909090909091,9,COCO,78
25,[158639 349380 469829 471775 516496 971894],6, 5461012 7445935,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
26,[555714 565366 622027 754685 761107],5, 3430026 6027 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
27,[294115 349380 489055 698767 971894],5, 5461012 7476355 6033,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
28,[349380 455008 471775 489055 516496 536334 552972],7, 5461012 5401004,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
29,[349380 455008 471775 489055 536334],5, 5461012 5401004 6033,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
30,[279525 555714 565366 622027 754685],5, 3430026 3450013 6033,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
31,[471775 519885 752568 754685 758595],5, 19419902 13600075 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
32,[158554 263990 332928 514133 543699],5, 5461017 7445935,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
33,[494161 555714 622027 754685 849812],5, 3430176 3450013,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
34,[160433 441643 545867 610249 813374],5, 18064205 3461024,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
35,[189082 245144 342699 610249 813374 894130],6, 3461025 18064205,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
36,[131005 428202 455008 468837 505859 519472 536334 698767 911614],9, 8287519 6033,2017-05-01,COCO_78,0.09090909090909091,9,COCO,78
37,[537370 584447 610249 754685 849812],5, 3412025 6027 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
38,[352286 537370 587925 610249 964970],5, 3646779 2066013,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
39,[466946 510144 516496 698767 911614],5, 7038427 7476355,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
40,[294115 349380 469829 489055 516496 698767 971894],7, 5461012 7476355,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
41,[471775 489055 519885 754685 964970],5, 19419902 6033 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
42,[131005 348255 349380 455008 471775 489055 531947 536334 553832 911614],10, 5401004 6033,2017-05-01,COCO_78,0.09090909090909091,10,COCO,78
43,[471775 489055 519885 752568 754685 758595 964970],7, 19419902 6026,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
44,"[110899 244827 270220 271779 296486 314647 345803 421137 427096 432305
 464331 485938 573259 602580 603395 616689 681522 739860 751640]",19, 12520039 451,2017-05-01,COCO_59,0.09090909090909091,19,COCO,59
45,[415279 526400 616225 734723 903174 913872],6, 6026 451,2017-05-01,COCO_59,0.09090909090909091,6,COCO,59
47,[138296 258366 314647 330295 447294 453193 622143 681522],8, 2000 12520039,2017-05-01,COCO_59,0.09090909090909091,8,COCO,59
48,"[187833 199673 322520 363922 575890 594666 600388 626162 714833 776745
 788356 881166]",12, 4190175 19419902,2017-05-01,COCO_59,0.09090909090909091,12,COCO,59
49,[471775 489055 519499 519885 719763 754685 964970 971894],8, 19419902 6033,2017-05-01,COCO_78,0.09090909090909091,8,COCO,78
50,[616225 622013 734723 828469 913872],5, 6027 6026,2017-05-01,COCO_59,0.09090909090909091,5,COCO,59
51,[118478 603395 616225 734723 913872],5, 3450011 451,2017-05-01,COCO_59,0.09090909090909091,5,COCO,59
52,"[286391 294115 349380 399087 428202 471775 489055 505859 519885 537370
 545984 553832 555714 565366 578639 584447 587069 610249 622027 715341
 754685 964970]",22, 6033 6026,2017-05-01,COCO_78,0.09090909090909091,22,COCO,78
53,"[286391 294115 348261 363692 421070 471775 519469 519885 521191 535929
 535942 552972 584447 619437 622027 622586 735292 749414 751356 752568
 754685 754772 758595 761107 840055 849812 902696 908778 923572 957240]",30, 13600075 6026,2017-05-01,COCO_78,0.09090909090909091,30,COCO,78
54,[286391 294115 471775 519885 584447 622027 754685],7, 13600075 6033 6026,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
55,"[349380 399087 471775 519885 519887 521183 531947 542073 545984 578639
 612925 715341 916838 971894]",14, 7445935 6033,2017-05-01,COCO_78,0.09090909090909091,14,COCO,78
56,[349380 399087 471775 519885 545984 578639 715341],7, 7445935 6033 6026,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
57,"[294115 349380 399087 400722 468837 489055 505859 542073 545984 553832
 578639 698767 715341 754685 911614 916838 971894]",17, 7476355 6033,2017-05-01,COCO_78,0.09090909090909091,17,COCO,78
58,[415279 526400 610037 734723 828469],5, 13600075 6026,2017-05-01,COCO_59,0.09090909090909091,5,COCO,59
59,"[156096 214134 349380 399087 469829 516496 542073 545984 578639 715341
 863993 916838 971894]",13, 7476355 7445935,2017-05-01,COCO_78,0.09090909090909091,13,COCO,78
60,[584447 622027 754685 849812 908778],5, 6027 3450013 13600075 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
61,[555714 565366 584447 610249 622027 754685],6, 6027 3450013 6033 6026,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
62,[555714 565366 584447 610249 622027 754685 849812 908778],8, 6027 3450013 6026,2017-05-01,COCO_78,0.09090909090909091,8,COCO,78
63,[519885 584447 622027 754685 761107 849812 908778],7, 6027 13600075 6026,2017-05-01,COCO_78,0.09090909090909091,7,COCO,78
64,"[428202 519885 537370 555714 565366 584447 610249 622027 754685 761107
 849812 908778]",12, 6027 6026,2017-05-01,COCO_78,0.09090909090909091,12,COCO,78
65,[428202 519885 537370 555714 565366 584447 610249 622027 754685],9, 6027 6033 6026,2017-05-01,COCO_78,0.09090909090909091,9,COCO,78
66,[286391 489055 555714 565366 584447 610249 622027 754685 964970],9, 3450013 6033 6026,2017-05-01,COCO_78,0.09090909090909091,9,COCO,78
67,"[279525 286391 489055 555714 565366 584447 610249 622027 754685 964970
 971894]",11, 3450013 6033,2017-05-01,COCO_78,0.09090909090909091,11,COCO,78
68,"[286391 489055 555714 565366 584447 610249 622027 754685 849812 908778
 964970]",11, 3450013 6026,2017-05-01,COCO_78,0.09090909090909091,11,COCO,78
69,[349380 399087 545984 578639 715341],5, 7476355 7445935 6033 6026,2017-05-01,COCO_78,0.09090909090909091,5,COCO,78
70,[349380 399087 542073 545984 578639 715341 916838 971894],8, 7476355 7445935 6033,2017-05-01,COCO_78,0.09090909090909091,8,COCO,78
71,[286391 584447 622027 754685 849812 908778],6, 3450013 13600075 6026,2017-05-01,COCO_78,0.09090909090909091,6,COCO,78
72,[294115 349380 399087 489055 505859 545984 553832 578639 715341 754685],10, 7476355 6033 6026,2017-05-01,COCO_78,0.09090909090909091,10,COCO,78
73,[400722 428202 489055 518902 715341],5, 7892095 7476355 6033,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
74,[428202 468837 471775 489055 521885 572619 971894 993844],8, 5461012 6033 6026,2017-08-01,COCO_78,0.18181818181818182,8,COCO,78
75,[400722 428202 468837 471775 489055 518902 521885 572619 971894 993844],10, 5461012 6033,2017-08-01,COCO_78,0.18181818181818182,10,COCO,78
76,[380150 482421 489055 548624 563837],5, 5401004 6033,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
77,[400722 428202 489055 518902 715341 842240 963615],7, 7892095 6033,2017-08-01,COCO_78,0.18181818181818182,7,COCO,78
78,[387480 489055 563837 798831 975522 984430],6, 5401004 7476355,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
79,[400722 428202 471775 489055 516496 518902 971894],7, 5461012 7476355,2017-08-01,COCO_78,0.18181818181818182,7,COCO,78
80,[397403 400722 428202 489055 516496 518902 606922 715341],8, 7892095 7476355,2017-08-01,COCO_78,0.18181818181818182,8,COCO,78
81,[400722 428202 471775 489055 518902 971894],6, 5461012 7476355 6033,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
82,[508618 565366 761107 849812 957240],5, 3430026 3450013 6026,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
83,[ 267366  517749  565366  971894 1001029],5, 3461016 3450013,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
84,[508618 565366 622027 761107 849812 957240],6, 3430026 6026,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
85,[508618 555714 565366 622027 761107 957240],6, 3430026 6027,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
86,[508618 565366 622027 761107 957240],5, 3430026 6027 6026,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
87,[182028 476509 508618 555714 565366 761107 849812 957240],8, 3430026 3450013,2017-08-01,COCO_78,0.18181818181818182,8,COCO,78
88,[508618 555714 565366 761107 957240],5, 3430026 3450013 6027,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
89,[156096 313130 521885 621499 911614 963615],6, 7770415 7445935,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
90,[111738 241017 263913 357330 380150 482421 548624 563837 798831],9, 5401004 7445935,2017-08-01,COCO_78,0.18181818181818182,9,COCO,78
91,[400722 428202 489055 516496 518902],5, 5461012 7892095 7476355,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
92,[380150 489055 548624 761107 975522],5, 5401004 6026,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
93,[508618 565366 619437 752568 761107 849812 957240 965330 971894 975522],10, 3450013 6026,2017-08-01,COCO_78,0.18181818181818182,10,COCO,78
94,[400722 418127 428202 471775 489055 518902 520693 563837 715341 971894],10, 7476355 6033,2017-08-01,COCO_78,0.18181818181818182,10,COCO,78
96,"[112044 123777 156365 195197 306257 322520 339517 425954 594666 827332
 872971 979705]",12, 4190175 19419902,2017-08-01,COCO_59,0.18181818181818182,12,COCO,59
98,"[ 471775  519469  519885  574634  619437  719763  735292  749414  752568
  754685  754772  761107  849812  902696  908778  963615  964774  965330
  971686  975522  993844  994504  995513  995957 1014685]",25, 13600075 6026,2017-08-01,COCO_78,0.18181818181818182,25,COCO,78
99,[380150 471775 521885 548624 619437 908778 963615 971894],8, 7445935 6026,2017-08-01,COCO_78,0.18181818181818182,8,COCO,78
100,[471775 619437 798831 893886 908778 963615],6, 7445935 13600075,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
101,"[380150 418127 471775 482421 520693 521885 531947 548624 563837 596875
 911614 963615 971894]",13, 6033 7445935,2017-08-01,COCO_78,0.18181818181818182,13,COCO,78
102,[380150 471775 521885 548624 963615 971894],6, 6033 7445935 6026,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
103,"[380150 428202 468837 471775 489055 521885 548624 572619 842240 911665
 963615 971894 993844]",13, 6033 6026,2017-08-01,COCO_78,0.18181818181818182,13,COCO,78
104,[619437 754685 761107 908778 964774 965330],6, 6027 13600075 6026,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
105,[418127 471775 520693 563837 971894],5, 7476355 6033 7445935,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
106,[619437 752568 761107 849812 965330 975522],6, 3450013 13600075 6026,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
107,[508618 555714 565366 619437 761107 957240 965330 971894],8, 3450013 6027,2017-08-01,COCO_78,0.18181818181818182,8,COCO,78
108,[508618 565366 619437 761107 957240 965330 971894],7, 3450013 6027 6026,2017-08-01,COCO_78,0.18181818181818182,7,COCO,78
109,[428202 471775 489055 619437 971894 975522],6, 7476355 6026,2017-08-01,COCO_78,0.18181818181818182,6,COCO,78
110,[471775 619437 798831 975522 984430],5, 7476355 13600075,2017-08-01,COCO_78,0.18181818181818182,5,COCO,78
111,[214134 418127 471775 516496 520693 563837 619437 641614 798831 971894],10, 7476355 7445935,2017-08-01,COCO_78,0.18181818181818182,10,COCO,78
112,"[428202 489055 508618 565366 619437 622027 754685 761107 842314 908778
 957240 964774 965330 971894]",14, 6027 6026,2017-08-01,COCO_78,0.18181818181818182,14,COCO,78
113,[192104 222650 241017 263913 263990 737446],6, 5401004 7445935,2017-11-01,COCO_78,0.2727272727272727,6,COCO,78
114,[ 112006  296725  448392  552027 1037646],5, 19419902 4190175,2017-11-01,COCO_78,0.2727272727272727,5,COCO,78
115,[146600 263990 332928 540247 727418],5, 5461018 7445935,2017-11-01,COCO_78,0.2727272727272727,5,COCO,78
116,[428202 489055 519887 521885 542075],5, 7587895 6033,2017-11-01,COCO_78,0.2727272727272727,5,COCO,78
117,[158639 195642 200726 519887 542075],5, 7587895 7445935,2017-11-01,COCO_78,0.2727272727272727,5,COCO,78
118,[ 754685  849812  965330  993844 1037646],5, 6027 13600075 6026,2017-11-01,COCO_78,0.2727272727272727,5,COCO,78
119,[ 610037  616225  734723  971440  979705  988692  998545 1040091],8, 13600075 6026,2017-11-01,COCO_59,0.2727272727272727,8,COCO,59
120,"[ 428202  519469  535929  548624  610249  619437  735292  749414  752568
  754685  761107  849812  964774  965330  975522  993844  994504 1007975
 1014685 1034094 1036452 1037072 1037646 1043402 1054006]",25, 13600075 6026,2017-11-01,COCO_78,0.2727272727272727,25,COCO,78
122,[179750 254994 425954 600388 872971],5, 4190175 19419902,2017-11-01,COCO_59,0.2727272727272727,5,COCO,59
123,[ 596217  734723  988692  998545 1010502],5, 6026 451,2017-11-01,COCO_59,0.2727272727272727,5,COCO,59
124,[ 555714  754685  849812  965330  993844  995513 1037646 1045906],8, 6027 6026,2017-11-01,COCO_78,0.2727272727272727,8,COCO,78
125,[416219 455008 471775 535929 783477 971894],6, 5401047 6033,2018-02-01,COCO_78,0.36363636363636365,6,COCO,78
126,[263990 283502 847660 953725 963615],5, 7770415 7445935,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
127,[263990 343037 349811 518902 963615],5, 5461018 7445935,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
128,[455008 471775 536334 552972 971894],5, 5461035 6033,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
129,[ 519885  536334  578639  622027  979497 1008376],6, 6027 6026,2018-02-01,COCO_78,0.36363636363636365,6,COCO,78
130,[158639 258405 619437 687512 783477 842240],6, 7587895 7445935,2018-02-01,COCO_78,0.36363636363636365,6,COCO,78
131,[ 263990  943432  984430 1014685 1036452],5, 4190175 19419902,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
133,[283502 349811 505859 543699 963615],5, 5461017 7445935,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
134,[407802 416219 471775 783477 916245],5, 5401047 7445935,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
135,[471775 536334 552972 953725 963615 971894],6, 6033 6026,2018-02-01,COCO_78,0.36363636363636365,6,COCO,78
136,[ 114621  416219  476814  591704  963615 1030880],6, 7892095 7445935,2018-02-01,COCO_78,0.36363636363636365,6,COCO,78
137,[114621 263913 334634 518902 552972 591704 619437],7, 5401046 7445935,2018-02-01,COCO_78,0.36363636363636365,7,COCO,78
138,"[ 416219  471775  518902  538735  552972  783477  842240  911614  953725
  963615 1001550]",11, 6033 7445935,2018-02-01,COCO_78,0.36363636363636365,11,COCO,78
139,[471775 552972 619437 953725 963615],5, 7445935 6026,2018-02-01,COCO_78,0.36363636363636365,5,COCO,78
140,"[ 428202  468837  471775  519469  519885  528700  578639  619437  735292
  749414  752568  964774 1007975 1014685 1015043 1034094 1036452 1037646
 1043402 1045705 1047955 1048011 1052503 1054006 1060608]",25, 13600075 6026,2018-02-01,COCO_78,0.36363636363636365,25,COCO,78
142,[140050 275596 313650 490112 600388 864494 885828 903640 957469],9, 4190175 19419902,2018-02-01,COCO_59,0.36363636363636365,9,COCO,59
143,[110899 425954 464331 903640 957469],5, 19419902 451,2018-02-01,COCO_59,0.36363636363636365,5,COCO,59
144,"[ 526400  610037  616565  749038  910665  913872  971440  979705  988692
  998545 1058591]",11, 13600075 6026,2018-02-01,COCO_59,0.36363636363636365,11,COCO,59
146,[ 100743  103371  164593  225166  314234  521883  525815  919731 1121384],9, 7587895 7445935,2018-05-01,COCO_78,0.45454545454545453,9,COCO,78
147,[348255 468837 471775 842240 963615],5, 7719715 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
148,[113487 269244 348255 842240 963615],5, 7719715 7445935,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
149,[400722 416219 521883 563837 963615],5, 7892095 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
150,[ 455008  584447  949836 1037646 1099219],5, 4190175 6026,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
151,[ 555714  798831  980801 1048011 1060608],5, 18064205 13600075,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
152,[ 416219  563837  797671  849812 1106911],5, 7892095 5401047,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
153,[ 468837  490024  505859  578639  584447  588730  911614 1001550],8, 8287519 6033,2018-05-01,COCO_78,0.45454545454545453,8,COCO,78
154,[ 117755  584447  745257  949836  980801 1037646],6, 4190175 19419902,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
155,[ 505859  578639  588730  911614 1001550],5, 8287519 5401047 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
156,[ 584447  745257  842314  949836  980801 1105395],6, 3461030 19419902,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
157,[ 555714  849812 1014685 1048011 1060608],5, 6157591 13600075 6026,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
158,[455008 578639 584447 842314 949836 971894],6, 3461030 6026,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
159,[455008 578639 584447 842314 949836],5, 3461030 6033 6026,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
160,[363690 455008 584447 745257 949836 980801],6, 3461030 4190175,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
161,[113487 348255 464787 911614 963615 971686],6, 5450141 7445935,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
162,[ 348255  911614  963615  971686 1097861],5, 5450141 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
163,[112633 269244 283502 464787 911614 963615],6, 7770415 7445935,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
164,[ 416219  468837  471775  505859  911614 1001550],6, 5461035 6033,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
165,[ 348255  416219  553832 1087572 1099331],5, 5462024 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
166,[263913 364658 521931 849812 958732],5, 5401046 5401047,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
167,[ 555714  761107  849812 1014685 1048011 1060608],6, 6157591 6026,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
169,"[ 416219  418129  455008  468837  471775  505859  532337  553832  578639
  584447  719763  842240  842314  949836  963615  971686  993844 1097861]",18, 6033 6026,2018-05-01,COCO_78,0.45454545454545453,18,COCO,78
170,[400722 505859 578639 584447 719763],5, 6027 6033,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
171,"[103371 207287 241017 263913 348255 521883 521931 531392 553832 863993
 958732]",11, 5401046 7445935,2018-05-01,COCO_78,0.45454545454545453,11,COCO,78
172,[ 616225  616565  734723  998545 1058591 1089409],6, 6026 451,2018-05-01,COCO_59,0.45454545454545453,6,COCO,59
173,"[ 105293  110899  114666  118478  147589  149963  167694  187833  199984
  235297  235462  251568  270220  314647  368080  403445  425954  427096
  427250  432305  451363  459933  464331  573259  588437  602580  604098
  607784  612824  616689  739860  751640  903640  957469 1052581 1095891
 1106546]",37, 12520268 451,2018-05-01,COCO_59,0.45454545454545453,37,COCO,59
174,"[ 526400  567971  734723  860435  913872  979705  979729  988692  998545
 1040091 1058591 1099716 1101120 1152434]",14, 13600075 6026,2018-05-01,COCO_59,0.45454545454545453,14,COCO,59
175,[ 123777  199673  425954  445678  472871  903640 1071032],7, 4190175 19419902,2018-05-01,COCO_59,0.45454545454545453,7,COCO,59
176,[123777 144164 381294 598957 881061 914623],6, 3461030 19419902,2018-05-01,COCO_59,0.45454545454545453,6,COCO,59
177,[416219 505859 521931 532337 553832 842240 842314 963615 971686],9, 7445935 6026,2018-05-01,COCO_78,0.45454545454545453,9,COCO,78
178,[ 416219  468837  471775  578639  584447  993844 1097861],7, 6033 13600075 6026,2018-05-01,COCO_78,0.45454545454545453,7,COCO,78
179,"[281283 348255 416219 469829 505859 519887 521883 531392 532337 542073
 553832 563837 842240 842314 911614 916838 963615 971686]",18, 6033 7445935,2018-05-01,COCO_78,0.45454545454545453,18,COCO,78
180,[416219 505859 532337 553832 842240 842314 963615 971686],8, 6033 7445935 6026,2018-05-01,COCO_78,0.45454545454545453,8,COCO,78
181,"[ 363692  416219  468837  471775  519885  535929  536334  555714  578639
  584447  619437  752568  754776  849812  957240  989025  993844 1007975
 1008376 1014685 1036452 1037646 1045705 1047955 1048011 1060608 1082751
 1097861]",28, 13600075 6026,2018-05-01,COCO_78,0.45454545454545453,28,COCO,78
182,[ 416219  578639  619437  849812 1097861],5, 5401047 13600075 6026,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
183,"[225166 263913 281283 314234 416219 505859 519887 521931 563837 842314
 911614 916838 958732]",13, 5401047 7445935,2018-05-01,COCO_78,0.45454545454545453,13,COCO,78
184,"[ 281283  416219  505859  519887  563837  578639  588730  842314  911614
  916838 1001550 1097861 1099331]",13, 5401047 6033,2018-05-01,COCO_78,0.45454545454545453,13,COCO,78
185,[ 416219  505859  578639  842314 1097861],5, 5401047 6033 6026,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
186,[281283 416219 505859 519887 563837 842314 911614 916838],8, 5401047 6033 7445935,2018-05-01,COCO_78,0.45454545454545453,8,COCO,78
187,[ 548624  584447  761107  842314  949836 1037646],6, 19419902 6026,2018-05-01,COCO_78,0.45454545454545453,6,COCO,78
188,[ 540247  584447  847693  980801 1037646],5, 19419902 13600075,2018-05-01,COCO_78,0.45454545454545453,5,COCO,78
189,"[ 505859  519885  536334  555714  565366  578639  584447  610249  719763
  754685  971894  972937 1014685 1047955 1048011]",15, 6027 6026,2018-05-01,COCO_78,0.45454545454545453,15,COCO,78
190,[ 416219  505859  521931  578639  619437  842314  849812 1097861],8, 5401047 6026,2018-05-01,COCO_78,0.45454545454545453,8,COCO,78
191,[ 519885  536334  555714  578639  584447 1014685 1047955 1048011],8, 6027 13600075 6026,2018-05-01,COCO_78,0.45454545454545453,8,COCO,78
192,[416219 468837 520708 584447 824398 911614 972937],7, 6027 6033,2018-08-01,COCO_78,0.5454545454545454,7,COCO,78
193,[ 416219  468837  584447  754357  824398  993844 1034094 1037646],8, 6027 6026,2018-08-01,COCO_78,0.5454545454545454,8,COCO,78
195,[ 107493  263913  519885  552972  567649  984430 1043581],7, 7892095 5401046,2018-08-01,COCO_78,0.5454545454545454,7,COCO,78
196,"[ 107493  263913  397717  490024  550646  719763  966582  979497 1048518
 1097861]",10, 5401046 5401047,2018-08-01,COCO_78,0.5454545454545454,10,COCO,78
197,[ 400722  508618  519885  552972  849812  911665  963615 1180032 1181464],9, 7892095 6033,2018-08-01,COCO_78,0.5454545454545454,9,COCO,78
198,[263913 490024 550646 719763 966582],5, 5401046 5401047 7445935,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
199,[264552 505859 540247 543699 963615],5, 7719715 7445935,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
200,[ 490024  519885  552972  584447  719763 1097861],6, 5401046 6033,2018-08-01,COCO_78,0.5454545454545454,6,COCO,78
201,[107493 165690 263913 400722 508618 844499 886899],7, 7892095 5401047,2018-08-01,COCO_78,0.5454545454545454,7,COCO,78
202,[ 264552  505859  543699  963615 1072004],5, 7719715 5461017,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
203,[113425 145422 250022 263990 278763 382431 585878 737348],8, 583279 1073439,2018-08-01,COCO_78,0.5454545454545454,8,COCO,78
204,[505859 540247 584447 819872 963615],5, 5450142 7719715,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
205,[113487 263990 320316 465158 830201],5, 3461039 2850269,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
206,[249715 263990 540247 715341 963615],5, 5461018 7445935,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
207,[ 455008  490024  550646  619437  911614 1048518],6, 8287519 5401047,2018-08-01,COCO_78,0.5454545454545454,6,COCO,78
208,[ 490024  550646  584447  984430 1048518],5, 8287519 5401046,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
209,[584447 911614 971894 992218 993844],5, 3461030 6027,2018-08-01,COCO_78,0.5454545454545454,5,COCO,78
