,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
732,"[193469, 532348, 826768, 975853]",4, 4130 4131,2017-08-01,50-65,0.16666666666666666,4,50-65,"['ASPIRATEUR', 'LAVAGE 2 PLEIN TARIF']"
733,"[294969, 816699, 963615]",3, 6723 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['SAC BOUTIQUE KRAFT', 'SAN PELLEGRINO  50CL']"
734,"[191307, 193469, 975853]",3, 4132 4131,2017-08-01,50-65,0.16666666666666666,3,50-65,"['LAVAGE 2 PLEIN TARIF', 'LAVAGE 3 PLEIN']"
737,"[798831, 908778, 963615]",3, 1119 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD SAN PELLEGRI', 'SAC BOUTIQUE KRAFT']"
738,"[471775, 752568, 762454, 908778, 963615, 965330]",6, 1547 263,2017-08-01,50-65,0.16666666666666666,6,50-65,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
739,"[352928, 752568, 965330]",3, 602 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR SANDWHICH OCEANIQUE (NEW)', 'SAC BOUTIQUE KRAFT']"
740,"[107233, 139113, 325354, 383481, 606450, 796188, 819522]",7, 4125 4126,2017-08-01,50-65,0.16666666666666666,7,50-65,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
741,"[125579, 126551, 470752]",3, 4136 4126,2017-08-01,50-65,0.16666666666666666,3,50-65,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - D']"
742,"[565366, 619437, 971894]",3, 625 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CRO SDW BAGNAT RIVIERA', 'REMISE BUS AUTOROUTE 9\x80']"
744,"[369654, 565366, 619437]",3, 625 2797,2017-08-01,35-49,0.16666666666666666,3,35-49,"['COCA COLA 50CL PET', 'CRO SDW BAGNAT RIVIERA']"
745,"[468837, 572619, 971894]",3, 1116 264 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
746,"[849812, 975522, 988692]",3, 3423 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CARRES F.AMANDE X6 280G', 'REMISE BUS AUTOROUTE 9\x80']"
747,"[574634, 622013, 772088, 849812]",4, 3622 263,2017-08-01,35-49,0.16666666666666666,4,35-49,"['CREP CHOCO WHAO', 'REMISE BUS AUTOROUTE 9\x80']"
748,"[201253, 574634, 619437]",3, 6356 1547,2017-08-01,35-49,0.16666666666666666,3,35-49,"['GRANOLA BROWNIE', 'SAC BOUTIQUE KRAFT']"
751,"[574634, 622013, 828469, 849812]",4, 6792 263,2017-08-01,35-49,0.16666666666666666,4,35-49,"['OREO CLASSIQUE', 'REMISE BUS AUTOROUTE 9\x80']"
752,"[574634, 622013, 849812]",3, 6792 3622 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CREP CHOCO WHAO', 'OREO CLASSIQUE', 'REMISE BUS AUTOROUTE 9\x80']"
756,"[106214, 125579, 293965, 297431, 309563, 351599, 364804, 535916]",8, 1531 4126,2017-08-01,50-65,0.16666666666666666,8,50-65,['RECHARGE LAVAGE']
757,"[273864, 444714, 558328]",3, 1531 4125,2017-08-01,50-65,0.16666666666666666,3,50-65,['RECHARGE LAVAGE TW - A']
764,"[151893, 194469, 261458, 290045, 294646, 536669, 616924, 620568, 876397, 912494]",10, 4915 1531,2017-08-01,50-65,0.16666666666666666,10,50-65,['SERVIT.MARSUPILAMI PAP ETE 2017']
769,"[400722, 428202, 489055, 518902, 715341, 842240, 963615]",7, 1394 264,2017-08-01,50-65,0.16666666666666666,7,50-65,"['BD DOUBLE EXPRE', 'REMISE BUS AUTOROUTE 15\x80']"
773,"[297408, 355838, 451756, 626395, 897112, 930557]",6, 4126 4125,2017-08-01,<35,0.16666666666666666,6,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
792,"[176862, 479629, 551495, 825116]",4, 389 1825,2017-08-01,35-49,0.16666666666666666,4,35-49,"['MALBORO', 'MARLBORO']"
794,"[377790, 752568, 798831]",3, 6356 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['GRANOLA BROWNIE', 'SAC BOUTIQUE KRAFT']"
795,"[310427, 352928, 752568]",3, 1672 602,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR ECLAIR PARFUM CHOCOLAT 70 GR', 'CR SANDWHICH OCEANIQUE (NEW)']"
797,"[428202, 842240, 963615]",3, 1394 264 263,2017-08-01,50-65,0.16666666666666666,3,50-65,"['BD DOUBLE EXPRE', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
798,"[169564, 257154, 309153]",3, 1855 1615,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR FLAN NATURE', 'CR SANDWICH CLASSIC']"
809,"[104626, 272097, 963615]",3, 3924 1547,2017-08-01,50-65,0.16666666666666666,3,50-65,"['SAC BOUTIQUE KRAFT', 'TARTE AU CITRON 90G DAUNAT']"
814,"[272097, 304012, 439351, 963615]",4, 3881 1547,2017-08-01,50-65,0.16666666666666666,4,50-65,"['SAC BOUTIQUE KRAFT', 'SDW DAUNAT MINI']"
819,"[140423, 466471, 575459]",3, 1701 502,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR SALADE CAESAR', 'CRO SALADE DE F']"
820,"[140423, 423653, 575459]",3, 1701 687,2017-08-01,50-65,0.16666666666666666,3,50-65,"['CR BADOIT BTLL', 'CR SALADE CAESAR']"
823,"[251923, 387373, 435438, 549038, 580256, 615217, 867719]",7, 1531 4125,2017-08-01,35-49,0.16666666666666666,7,35-49,['RECHARGE LAVAGE TW - A']
826,"[526399, 565366, 619437, 975522, 998545]",5, 2797 263,2017-08-01,35-49,0.16666666666666666,5,35-49,"['COCA COLA 50CL PET', 'REMISE BUS AUTOROUTE 9\x80']"
829,"[574634, 619437, 734723, 749414, 754685, 779524, 849812, 971440]",8, 1547 263,2017-08-01,35-49,0.16666666666666666,8,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
830,"[201253, 734723, 971440]",3, 1547 2369,2017-08-01,35-49,0.16666666666666666,3,35-49,"['EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
831,"[565366, 610037, 619437, 749414, 904261, 995513]",6, 3509 263,2017-08-01,35-49,0.16666666666666666,6,35-49,"['CRISTALINE 50CL', 'REMISE BUS AUTOROUTE 9\x80']"
832,"[330866, 565366, 619437]",3, 3509 2797,2017-08-01,35-49,0.16666666666666666,3,35-49,"['COCA COLA 50CL PET', 'CRISTALINE 50CL']"
840,"[602247, 622013, 964059, 971894]",4, 1738 263,2017-08-01,35-49,0.16666666666666666,4,35-49,"['CR CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 9\x80']"
842,"[160378, 414994, 549038, 877574]",4, 4918 1531,2017-08-01,35-49,0.16666666666666666,4,35-49,['SERVIT.BILL PAP ETE 2017']
843,"[616225, 619437, 622013, 849812, 957240, 971894, 975522]",7, 602 263,2017-08-01,35-49,0.16666666666666666,7,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 9\x80']"
844,"[182028, 221747, 348741, 358021, 622013, 971894]",6, 602 1738,2017-08-01,35-49,0.16666666666666666,6,35-49,"['CR CAFE EXPRESSO', 'CR SANDWHICH OCEANIQUE (NEW)']"
850,"[502161, 754685, 849812, 913872, 988692]",5, 3510 263,2017-08-01,35-49,0.16666666666666666,5,35-49,"['CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
853,"[223220, 309947, 407307, 483818, 552521, 732484, 954512]",7, 4125 4126,2017-08-01,35-49,0.16666666666666666,7,35-49,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
854,"[734723, 913872, 982996]",3, 263 163,2017-08-01,35-49,0.16666666666666666,3,35-49,['REMISE BUS AUTOROUTE 9\x80']
855,"[156003, 359007, 376484, 595074, 608653]",5, 1531 4126,2017-08-01,35-49,0.16666666666666666,5,35-49,['RECHARGE LAVAGE']
856,"[123801, 325265, 384122, 396609, 460228, 587709, 777319]",7, 1531 163,2017-08-01,35-49,0.16666666666666666,7,35-49,[]
857,"[287867, 313701, 376484, 425686, 465145, 536214, 560369, 615217, 869865, 880018]",10, 4915 1531,2017-08-01,35-49,0.16666666666666666,10,35-49,['SERVIT.MARSUPILAMI PAP ETE 2017']
863,"[840247, 964059, 971894]",3, 431 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 9\x80']"
864,"[106845, 376484, 836821]",3, 4112 4915,2017-08-01,35-49,0.16666666666666666,3,35-49,"['LAVAGE CLU', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
869,"[142122, 149358, 181085, 339606, 466095, 467042, 517461, 880018]",8, 2968 1531,2017-08-01,35-49,0.16666666666666666,8,35-49,['TW 10 LINGUETTE']
875,"[565366, 734723, 758594, 971440, 975522]",5, 2369 263,2017-08-01,35-49,0.16666666666666666,5,35-49,"['EVIAN 1L PET*', 'REMISE BUS AUTOROUTE 9\x80']"
877,"[619437, 734723, 749414, 779524, 975522, 998545]",6, 3261 263,2017-08-01,35-49,0.16666666666666666,6,35-49,"['FUSILLI FROMAGE 300G', 'REMISE BUS AUTOROUTE 9\x80']"
878,"[131834, 195200, 511792, 615217, 967255]",5, 4915 4125,2017-08-01,35-49,0.16666666666666666,5,35-49,"['RECHARGE LAVAGE TW - A', 'SERVIT.MARSUPILAMI PAP ETE 2017']"
879,"[619437, 734723, 749414, 779524, 984430]",5, 3261 1547,2017-08-01,35-49,0.16666666666666666,5,35-49,"['FUSILLI FROMAGE 300G', 'SAC BOUTIQUE KRAFT']"
881,"[574634, 758594, 849812]",3, 6346 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['PRINCE GRANOLA LAIT 200 G', 'REMISE BUS AUTOROUTE 9\x80']"
882,"[221747, 512745, 971894]",3, 677 1738,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CR CAFE EXPRESSO', 'CRO MINUTE M OR']"
883,"[221747, 616225, 971894]",3, 677 602,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'CRO MINUTE M OR']"
884,"[187589, 734723, 849812]",3, 3258 1547,2017-08-01,35-49,0.16666666666666666,3,35-49,"['FUSILLI COURGET', 'SAC BOUTIQUE KRAFT']"
888,"[149358, 413192, 752820]",3, 2754 5929,2017-08-01,35-49,0.16666666666666666,3,35-49,"[""CHIPS LAY'S BBQ"", 'COCA COLA ZERO']"
890,"[565366, 975522, 988692]",3, 3876 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SDW XXL THON CRUD 230G DAUNAT']"
891,"[338947, 565366, 975522]",3, 3876 2369,2017-08-01,35-49,0.16666666666666666,3,35-49,"['EVIAN 1L PET*', 'SDW XXL THON CRUD 230G DAUNAT']"
892,"[385149, 975522, 988692]",3, 3876 6990,2017-08-01,35-49,0.16666666666666666,3,35-49,"['PAGO FRAISE 33C', 'SDW XXL THON CRUD 230G DAUNAT']"
895,"[565366, 622027, 849812, 957240]",4, 500 263,2017-08-01,35-49,0.16666666666666666,4,35-49,"['CR TARTE PISTAC', 'REMISE BUS AUTOROUTE 9\x80']"
898,"[616225, 913872, 971894]",3, 1615 1868 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CR COCA COLA PE', 'CR FLAN NATURE', 'REMISE BUS AUTOROUTE 9\x80']"
903,"[565366, 619437, 749414]",3, 3309 3509 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CRISTALINE 50CL', 'REMISE BUS AUTOROUTE 9\x80', 'SDW MEGA THON OE TOM 270G']"
906,"[734723, 759650, 958765]",3, 5829 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['PIMS FRAMBOISE 150G', 'REMISE BUS AUTOROUTE 9\x80']"
907,"[619437, 734723, 749414, 779524]",4, 3261 1547 263,2017-08-01,35-49,0.16666666666666666,4,35-49,"['FUSILLI FROMAGE 300G', 'REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
908,"[565366, 749414, 958765]",3, 4264 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'YRT VANILLE MNO']"
910,"[563837, 911614, 971894]",3, 264 431,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80']"
915,"[380689, 472894, 480255, 506019, 832733, 942830]",6, 2943 4126,2017-08-01,35-49,0.16666666666666666,6,35-49,"['RECHARGE LAVAGE', 'TW  LAVE GLACE DEMOUSTIQUEUR 2L']"
919,"[468837, 572619, 828469, 958765, 971440, 971894]",6, 264 263,2017-08-01,35-49,0.16666666666666666,6,35-49,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
926,"[350647, 600388, 971894]",3, 1868 1622,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CR COCA COLA PE', 'CR PAIN AU CHOCOLAT']"
927,"[619437, 975522, 998545]",3, 3261 2797 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['COCA COLA 50CL PET', 'FUSILLI FROMAGE 300G', 'REMISE BUS AUTOROUTE 9\x80']"
928,"[565366, 616225, 622027, 913872, 971894]",5, 1868 263,2017-08-01,35-49,0.16666666666666666,5,35-49,"['CR COCA COLA PE', 'REMISE BUS AUTOROUTE 9\x80']"
930,"[616225, 957240, 971894]",3, 507 602 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['CR SANDWHICH OCEANIQUE (NEW)', 'CRO BRIOCHE NUTELLA', 'REMISE BUS AUTOROUTE 9\x80']"
931,"[619437, 975522, 988692]",3, 6990 263,2017-08-01,35-49,0.16666666666666666,3,35-49,"['PAGO FRAISE 33C', 'REMISE BUS AUTOROUTE 9\x80']"
934,"[176750, 366154, 563868]",3, 4099 4125 5625,2017-10-01,50-65,0.2222222222222222,3,50-65,"['LAVAGE 1 PLEIN', 'MARS  51G', 'RECHARGE LAVAGE TW - A']"
935,"[123618, 128265, 176750, 238881, 318322, 366154, 563868]",7, 4099 4125,2017-10-01,50-65,0.2222222222222222,7,50-65,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
937,"[176750, 257154, 366154, 563868]",4, 4099 5625,2017-10-01,50-65,0.2222222222222222,4,50-65,"['LAVAGE 1 PLEIN', 'MARS  51G']"
943,"[142659, 159082, 165402, 194842, 408070, 575459, 734827]",7, 4136 2946,2017-10-01,50-65,0.2222222222222222,7,50-65,"['RECHARGE LAVAGE TW - D', 'TW  LAVE GLACE']"
945,"[171799, 258366, 293965]",3, 2968 1707 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['BOUNTY CHOC LAIT 57G', 'LAVAGE CLU', 'TW 10 LINGUETTE']"
946,"[171799, 258366, 293965, 371195, 381585, 525242]",6, 2968 1707,2017-10-01,50-65,0.2222222222222222,6,50-65,"['BOUNTY CHOC LAIT 57G', 'TW 10 LINGUETTE']"
950,"[122221, 149020, 171799, 243592, 258366, 293965, 593390, 625091]",8, 2968 4112,2017-10-01,50-65,0.2222222222222222,8,50-65,"['LAVAGE CLU', 'TW 10 LINGUETTE']"
951,"[194842, 408070, 575459, 734827]",4, 4136 2946 4112,2017-10-01,50-65,0.2222222222222222,4,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D', 'TW  LAVE GLACE']"
952,"[238881, 298548, 470752]",3, 4127 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['LAVAGE CLU', 'REC LAVAGE PJE  20 U']"
954,"[519887, 521885, 963615]",3, 264 431 263,2017-10-01,50-65,0.2222222222222222,3,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
955,"[181548, 252909, 273864, 416080, 805164, 836564]",6, 2970 4112,2017-10-01,50-65,0.2222222222222222,6,50-65,"['LAVAGE CLU', 'LAVE GLACE ANTI PLUIE 4L']"
956,"[139038, 263990, 493340, 622174, 984547]",5, 1533 4112,2017-10-01,50-65,0.2222222222222222,5,50-65,['LAVAGE CLU']
957,"[194842, 408070, 622174]",3, 4136 5623 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D', 'SNICKERS 50G']"
958,"[519887, 520693, 521885, 963615]",4, 264 431,2017-10-01,50-65,0.2222222222222222,4,50-65,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80']"
959,"[380150, 428202, 489055, 519887, 521885, 963615]",6, 264 263,2017-10-01,50-65,0.2222222222222222,6,50-65,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
960,"[101185, 154544, 328019, 622174]",4, 3509 5623,2017-10-01,50-65,0.2222222222222222,4,50-65,"['CRISTALINE 50CL', 'SNICKERS 50G']"
961,"[328019, 340253, 622174]",3, 3509 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['CRISTALINE 50CL', 'LAVAGE CLU']"
962,"[123777, 195197, 263990, 278990]",4, 1622 1738 721,2017-10-01,50-65,0.2222222222222222,4,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR CAFE EXPRESSO', 'CR PAIN AU CHOCOLAT']"
963,"[123777, 195197, 263990, 278990, 539358]",5, 1622 1738,2017-10-01,50-65,0.2222222222222222,5,50-65,"['CR CAFE EXPRESSO', 'CR PAIN AU CHOCOLAT']"
964,"[156365, 263990, 305678]",3, 1622 721 4126,2017-10-01,50-65,0.2222222222222222,3,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT', 'RECHARGE LAVAGE']"
965,"[123777, 156365, 195197, 263990, 278990, 305678]",6, 1622 721,2017-10-01,50-65,0.2222222222222222,6,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT']"
966,"[139038, 199673, 263990, 541417]",4, 1622 4112,2017-10-01,50-65,0.2222222222222222,4,50-65,"['CR PAIN AU CHOCOLAT', 'LAVAGE CLU']"
968,"[535929, 548624, 752568]",3, 1547 263,2017-10-01,50-65,0.2222222222222222,3,50-65,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
970,"[304012, 752568, 805362, 984547]",4, 1547 5625,2017-10-01,50-65,0.2222222222222222,4,50-65,"['MARS  51G', 'SAC BOUTIQUE KRAFT']"
972,"[113487, 123777, 195197, 263990, 278990, 406989, 886314]",7, 1738 721,2017-10-01,50-65,0.2222222222222222,7,50-65,"['BD. PAIN CHOCOLAT PAC', 'CR CAFE EXPRESSO']"
976,"[273864, 516054, 589776, 602583, 836564]",5, 2970 5625,2017-10-01,50-65,0.2222222222222222,5,50-65,"['LAVE GLACE ANTI PLUIE 4L', 'MARS  51G']"
978,"[191293, 194842, 282311, 408070, 622174]",5, 4136 5623,2017-10-01,50-65,0.2222222222222222,5,50-65,"['RECHARGE LAVAGE TW - D', 'SNICKERS 50G']"
980,"[124464, 201130, 460884, 470752, 575459]",5, 4136 1707,2017-10-01,50-65,0.2222222222222222,5,50-65,"['BOUNTY CHOC LAIT 57G', 'RECHARGE LAVAGE TW - D']"
982,"[141815, 176750, 273864, 392932]",4, 4125 5625 4112,2017-10-01,50-65,0.2222222222222222,4,50-65,"['LAVAGE CLU', 'MARS  51G', 'RECHARGE LAVAGE TW - A']"
983,"[125615, 141815, 176750, 223769, 273864, 291317, 366154, 392932, 421208, 480373, 483545, 554567, 563868, 592916, 602583, 606450, 964257]",17, 4125 5625,2017-10-01,50-65,0.2222222222222222,17,50-65,"['MARS  51G', 'RECHARGE LAVAGE TW - A']"
984,"[122194, 139038, 141815, 171799, 172457, 176750, 181027, 231331, 238881, 273864, 275835, 282188, 297113, 392932, 408037, 432898, 459070, 493464, 497772, 601900, 604772]",21, 4125 4112,2017-10-01,50-65,0.2222222222222222,21,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - A']"
991,"[125579, 139113, 144834, 173791, 195791, 198697, 220306, 234220, 235232, 257154, 264642, 294323, 298245, 305006, 307437, 307966, 323804, 325354, 332432, 351763, 359310, 511557, 515329, 530433, 538928, 606450, 951952]",27, 4126 5625,2017-10-01,50-65,0.2222222222222222,27,50-65,"['MARS  51G', 'RECHARGE LAVAGE']"
992,"[112511, 120768, 129105, 131494, 142372, 147495, 180230, 199937, 200047, 209659, 227723, 235232, 263990, 264642, 274953, 293965, 297431, 321730, 323804, 329675, 357820, 416080, 420839, 444161, 480061, 515329, 536074, 536398, 538928, 538955, 570365, 616311, 805164]",33, 4126 4112,2017-10-01,50-65,0.2222222222222222,33,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
994,"[111432, 117461, 122194, 142694, 157573, 164198, 173319, 185798, 194842, 197678, 200047, 203896, 227723, 238881, 242022, 252909, 280433, 285144, 307548, 313674, 328019, 335097, 345926, 348387, 363270, 364367, 377790, 401082, 404019, 408070, 443006, 444175, 449358, 459070, 464243, 467509, 493464, 493876, 506592, 532233, 552555, 591171, 601900, 616924, 621378, 622174, 795756, 797757, 833255, 892685, 913577, 915453, 942717]",53, 5623 4112,2017-10-01,50-65,0.2222222222222222,53,50-65,"['LAVAGE CLU', 'SNICKERS 50G']"
995,"[109954, 111209, 112979, 113797, 114258, 120768, 123517, 124464, 132848, 141636, 141887, 155725, 168799, 171799, 183500, 190844, 231331, 242452, 242802, 249553, 250153, 250163, 258366, 269492, 275596, 288466, 293965, 307659, 311524, 321730, 339905, 340253, 343805, 369302, 374383, 380287, 384017, 394813, 395636, 400749, 416080, 443377, 444007, 444161, 469049, 470752, 476566, 479114, 480061, 497722, 528757, 536398, 541417, 542549, 544090, 560935, 561615, 567840, 572511, 575459, 577925, 616311, 759286, 798943, 837799, 917858, 973987]",67, 1707 4112,2017-10-01,50-65,0.2222222222222222,67,50-65,"['BOUNTY CHOC LAIT 57G', 'LAVAGE CLU']"
996,"[106174, 118817, 120148, 120786, 129105, 132519, 133789, 149020, 151260, 155211, 157310, 158939, 160010, 162167, 165061, 168983, 174135, 183912, 188309, 188564, 199576, 199937, 204821, 206416, 216347, 227535, 236115, 243592, 246424, 257832, 264205, 266265, 270189, 274400, 280966, 291218, 296427, 297113, 300175, 308393, 309153, 310155, 313776, 321135, 329675, 340868, 346096, 411679, 436687, 438292, 447455, 451487, 464625, 465004, 479256, 486075, 493340, 497232, 501079, 510658, 512350, 523122, 529805, 532504, 537708, 568859, 570365, 582514, 583691, 588699, 593390, 606283, 606704, 742918, 768034, 795020, 796862, 805164, 822265, 876389, 886050, 897914, 907710, 932438, 957568]",85, 5631 4112,2017-10-01,50-65,0.2222222222222222,85,50-65,"['LAVAGE CLU', 'TWIX 50G']"
997,"[104493, 105843, 107936, 109711, 115880, 126551, 132014, 133371, 137677, 141815, 144465, 147886, 160952, 165785, 176750, 193219, 194561, 196163, 201410, 202282, 220023, 220201, 221900, 224478, 226183, 235232, 242618, 243037, 244024, 247659, 247754, 249865, 258523, 261595, 262604, 264642, 272629, 273864, 280880, 290699, 293771, 298548, 303450, 305507, 309021, 319122, 323804, 341101, 345616, 364627, 369769, 375108, 387643, 392932, 400662, 403828, 405901, 407955, 421479, 427283, 428709, 431192, 434234, 449280, 451572, 454366, 460243, 463108, 487123, 505468, 515329, 518210, 536696, 538928, 560373, 564233, 566430, 567637, 571913, 573519, 613804, 626305, 805362, 820317, 835363, 836564, 866758, 874591, 893277, 922543, 956182, 984547]",92, 5625 4112,2017-10-01,50-65,0.2222222222222222,92,50-65,"['LAVAGE CLU', 'MARS  51G']"
998,"[525815, 619437, 1007975]",3, 5584 2825,2017-10-01,35-49,0.2222222222222222,3,35-49,"['BN MADELEINES 1', 'LIMONADE CITRON']"
1001,"[263990, 305678, 576233]",3, 1533 4126,2017-10-01,50-65,0.2222222222222222,3,50-65,['RECHARGE LAVAGE']
1002,"[138296, 171799, 222000, 231331, 249024, 337531, 524408, 543243, 549705, 605523, 881500, 890351]",12, 4125 1707,2017-10-01,50-65,0.2222222222222222,12,50-65,"['BOUNTY CHOC LAIT 57G', 'RECHARGE LAVAGE TW - A']"
1003,"[124464, 470752, 575459]",3, 4136 1707 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['BOUNTY CHOC LAIT 57G', 'LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
1005,"[113036, 118478, 127790, 189538, 200082, 240804, 270517, 296486, 398681, 551228, 579124, 600143]",12, 163 5625,2017-10-01,50-65,0.2222222222222222,12,50-65,['MARS  51G']
1008,"[124464, 126551, 194842, 405901, 408070, 470752, 519320, 575459, 622174, 734827]",10, 4136 4112,2017-10-01,50-65,0.2222222222222222,10,50-65,"['LAVAGE CLU', 'RECHARGE LAVAGE TW - D']"
1010,"[158554, 222650, 263990]",3, 431 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['CAFE EXPRESSO', 'LAVAGE CLU']"
1011,"[101185, 173319, 513268]",3, 4074 5623,2017-10-01,50-65,0.2222222222222222,3,50-65,"['BIDON AD BLUE 10L', 'SNICKERS 50G']"
1012,"[242802, 470752, 528757]",3, 4074 1707 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['BIDON AD BLUE 10L', 'BOUNTY CHOC LAIT 57G', 'LAVAGE CLU']"
1013,"[121147, 141519, 242802, 264004, 344415, 470752, 528757]",7, 4074 1707,2017-10-01,50-65,0.2222222222222222,7,50-65,"['BIDON AD BLUE 10L', 'BOUNTY CHOC LAIT 57G']"
1016,"[173319, 184045, 193219, 201575, 242802, 470752, 528757, 805164]",8, 4074 4112,2017-10-01,50-65,0.2222222222222222,8,50-65,"['BIDON AD BLUE 10L', 'LAVAGE CLU']"
1019,"[142694, 189283, 194842, 204431, 213205, 223831, 274894, 370690, 408070, 459070, 546438, 596052, 598334]",13, 2946 5623,2017-10-01,50-65,0.2222222222222222,13,50-65,"['SNICKERS 50G', 'TW  LAVE GLACE']"
1023,"[129105, 137677, 142694, 188309, 194842, 201410, 222650, 408070, 420839, 459070, 468467, 544950, 575459, 734827, 984547]",15, 2946 4112,2017-10-01,50-65,0.2222222222222222,15,50-65,"['LAVAGE CLU', 'TW  LAVE GLACE']"
1024,"[191561, 204037, 253171, 270220, 276676, 513268, 588437]",7, 163 5623,2017-10-01,50-65,0.2222222222222222,7,50-65,['SNICKERS 50G']
1027,"[173559, 249024, 264679, 396674, 606450, 1014944]",6, 4125 4126,2017-10-01,50-65,0.2222222222222222,6,50-65,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1028,"[113895, 201130, 622174]",3, 1533 4136,2017-10-01,50-65,0.2222222222222222,3,50-65,['RECHARGE LAVAGE TW - D']
1030,"[198623, 622174, 805362]",3, 2368 4112,2017-10-01,50-65,0.2222222222222222,3,50-65,"['EVIAN 50CL', 'LAVAGE CLU']"
1038,"[314647, 441628, 532669, 602580, 612824, 739860]",6, 163 5623,2017-10-01,<35,0.2222222222222222,6,<35,['SNICKERS 50G']
1045,"[251654, 505984, 896292, 897112]",4, 4126 4125,2017-10-01,<35,0.2222222222222222,4,<35,"['RECHARGE LAVAGE', 'RECHARGE LAVAGE TW - A']"
1047,"[251654, 433003, 445207, 454838, 510627, 519383, 522169, 549049, 897112, 947740]",10, 4126 4112,2017-10-01,<35,0.2222222222222222,10,<35,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
