,user_ids,support,itemsets,period,property_values,depth,size,STATION_MGT_TYPE
50,[201253 544077 734723 754685 865290],5, 3461003 18064205,2017-05-01,COCO,0.09090909090909091,5,COCO
51,[247730 406221 734723 754685 865290],5, 3461003 3450013,2017-05-01,COCO,0.09090909090909091,5,COCO
52,[131005 428202 455008 468837 505859 519472 536334 698767 911614],9, 8287519 6033,2017-05-01,COCO,0.09090909090909091,9,COCO
53,[466946 510144 516496 698767 902624 911614],6, 7038427 7476355,2017-05-01,COCO,0.09090909090909091,6,COCO
54,[158554 166279 263990 332928 679482],5, 5450113 5461017,2017-05-01,COCO,0.09090909090909091,5,COCO
55,[277744 279525 555714 610249 734723],5, 3667191 3450013,2017-05-01,COCO,0.09090909090909091,5,COCO
56,[537370 584447 610249 754685 849812],5, 3412025 6027 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
57,[286391 294115 349380 428202 471775 489055 552972],7, 5461012 6026,2017-05-01,COCO,0.09090909090909091,7,COCO
58,[169564 201610 284033 395817 610249 813374 894130],7, 6157591 3461025,2017-05-01,COCO,0.09090909090909091,7,COCO
59,[169564 247730 565366 610249 891279],5, 6157591 3450013,2017-05-01,COCO,0.09090909090909091,5,COCO
60,[160433 257398 472871 545867 555806 813374 913872],7, 2850269 18064205,2017-05-01,COCO,0.09090909090909091,7,COCO
61,[555714 565366 616225 754685 828469],5, 3450105 6027 6026 6033 3450013,2017-05-01,COCO,0.09090909090909091,5,COCO
62,[555714 565366 599279 616225 754685 828469 920997],7, 3450105 3450013,2017-05-01,COCO,0.09090909090909091,7,COCO
63,[349380 455008 471775 489055 536334],5, 5461012 5401004 6033,2017-05-01,COCO,0.09090909090909091,5,COCO
64,[349380 455008 471775 489055 516496 536334 552972],7, 5461012 5401004,2017-05-01,COCO,0.09090909090909091,7,COCO
65,[294115 349380 489055 698767 971894],5, 5461012 7476355 6033,2017-05-01,COCO,0.09090909090909091,5,COCO
66,[294115 349380 469829 489055 516496 698767 971894],7, 5461012 7476355,2017-05-01,COCO,0.09090909090909091,7,COCO
67,[158639 349380 469829 471775 516496 971894],6, 5461012 7445935,2017-05-01,COCO,0.09090909090909091,6,COCO
68,[286391 294115 349380 428202 471775 489055],6, 5461012 6033 6026,2017-05-01,COCO,0.09090909090909091,6,COCO
69,[116969 164467 247730 351525 610249 813374],6, 6157591 3461024,2017-05-01,COCO,0.09090909090909091,6,COCO
70,[140423 160433 545867 555806 575459 813374],6, 2850269 3461024,2017-05-01,COCO,0.09090909090909091,6,COCO
71,[309153 351715 616225 801580 913872],5, 3450011 3450014,2017-05-01,COCO,0.09090909090909091,5,COCO
72,"[169564 189082 245144 257398 277744 342699 544077 610249 734723 813374
 894130]",11, 3461025 18064205,2017-05-01,COCO,0.09090909090909091,11,COCO
73,[349380 399087 471775 519885 545984 578639 695135 715341],8, 7445935 6026,2017-05-01,COCO,0.09090909090909091,8,COCO
74,"[187833 199673 200726 322520 342120 350647 363922 394148 489055 575890
 594666 600388 626162 694502 714833 754685 758595 776745 788356 881166]",20, 4190175 19419902,2017-05-01,COCO,0.09090909090909091,20,COCO
75,[489055 754685 872971 964970 971894],5, 3450013 19419902,2017-05-01,COCO,0.09090909090909091,5,COCO
76,[286391 584447 622027 734723 754685 828469],6, 3450013 6033 13600075 6026,2017-05-01,COCO,0.09090909090909091,6,COCO
77,"[286391 489055 555714 565366 584447 610249 616225 622027 734723 754685
 828469 964970]",12, 3450013 6033 6026,2017-05-01,COCO,0.09090909090909091,12,COCO
78,"[279525 286391 489055 555714 565366 584447 610249 616225 622027 734723
 754685 828469 964970 971894]",14, 3450013 6033,2017-05-01,COCO,0.09090909090909091,14,COCO
79,[286391 584447 622027 734723 754685 828469 849812 908778],8, 3450013 13600075 6026,2017-05-01,COCO,0.09090909090909091,8,COCO
80,"[286391 489055 555714 565366 584447 610249 616225 622027 734723 754685
 828469 849812 908778 913872 964970]",15, 3450013 6026,2017-05-01,COCO,0.09090909090909091,15,COCO
81,"[138296 258366 314647 330295 335918 447294 453193 597096 622143 660059
 681522]",11, 2000 12520039,2017-05-01,COCO,0.09090909090909091,11,COCO
82,[190040 251568 314647 425954 681522],5, 2000 451,2017-05-01,COCO,0.09090909090909091,5,COCO
83,"[349380 399087 471775 519885 519887 521183 531947 542073 545984 578639
 612925 715341 916838 971894]",14, 7445935 6033,2017-05-01,COCO,0.09090909090909091,14,COCO
84,[471775 489055 519885 754685 964970],5, 19419902 6033 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
85,[471775 519885 752568 754685 758595],5, 19419902 13600075 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
86,[471775 519885 600388 752568 754685 758595],6, 19419902 13600075,2017-05-01,COCO,0.09090909090909091,6,COCO
88,[471775 489055 519885 752568 754685 758595 964970],7, 19419902 6026,2017-05-01,COCO,0.09090909090909091,7,COCO
89,[112041 201610 322520 395817 575459 913872],6, 2850269 3450014,2017-05-01,COCO,0.09090909090909091,6,COCO
90,"[286391 294115 349380 399087 428202 471775 489055 505859 519885 537370
 545984 553832 555714 565366 578639 584447 587069 610249 616225 622027
 715341 734723 754685 828469 958765 964970]",26, 6033 6026,2017-05-01,COCO,0.09090909090909091,26,COCO
91,"[286391 294115 348261 363692 415279 421070 471775 519469 519885 521191
 526400 535929 535942 552972 584447 610037 619437 622027 622586 734723
 735292 749414 751356 752568 754685 754772 758595 761107 828469 840055
 849812 902696 908778 923572 931963 957240]",36, 13600075 6026,2017-05-01,COCO,0.09090909090909091,36,COCO
92,"[110899 224365 244827 270220 271779 296486 314647 345803 421137 427096
 432305 464331 485938 573259 602580 603395 616689 681522 739860 751640]",20, 12520039 451,2017-05-01,COCO,0.09090909090909091,20,COCO
93,[415279 428202 526400 537370 548624 616225 619437 734723 903174 913872],10, 451 6026,2017-05-01,COCO,0.09090909090909091,10,COCO
95,[471775 489055 519499 519885 719763 754685 964970 971894],8, 19419902 6033,2017-05-01,COCO,0.09090909090909091,8,COCO
96,[349380 399087 471775 519885 545984 578639 715341],7, 7445935 6033 6026,2017-05-01,COCO,0.09090909090909091,7,COCO
97,[286391 294115 471775 519885 584447 622027 734723 754685 828469],9, 6033 13600075 6026,2017-05-01,COCO,0.09090909090909091,9,COCO
98,[428202 537370 616225 734723 913872],5, 6027 451 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
99,"[428202 519885 537370 555714 565366 584447 610249 616225 622013 622027
 695135 734723 754685 761107 828469 849812 908778 913872]",18, 6027 6026,2017-05-01,COCO,0.09090909090909091,18,COCO
100,[309153 575459 599279 610249 734723 813374],6, 3461025 3461024,2017-05-01,COCO,0.09090909090909091,6,COCO
101,[201610 309153 395817 544077 575459],5, 3461025 3450014,2017-05-01,COCO,0.09090909090909091,5,COCO
102,[169564 277744 555714 599279 610249 622027 734723 791569],8, 3461025 3450013,2017-05-01,COCO,0.09090909090909091,8,COCO
103,[160433 441643 545867 555806 610249 734723 813374],7, 18064205 3461024,2017-05-01,COCO,0.09090909090909091,7,COCO
104,[489055 610249 734723 754685 913872],5, 18064205 3450013 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
105,[169564 277744 441643 489055 610249 734723 754685 865290 913872],9, 18064205 3450013,2017-05-01,COCO,0.09090909090909091,9,COCO
106,[164467 290794 298971 309153 441643 575459],6, 3461024 3450014,2017-05-01,COCO,0.09090909090909091,6,COCO
107,[124738 247730 441643 599279 610249 734723 849812 964970],8, 3461024 3450013,2017-05-01,COCO,0.09090909090909091,8,COCO
108,[349380 399087 545984 578639 715341],5, 7476355 7445935 6033 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
109,[387869 555714 610249 622027 734723],5, 3461025 6027,2017-05-01,COCO,0.09090909090909091,5,COCO
110,"[156096 214134 349380 399087 469829 516496 542073 545984 578639 715341
 863993 902624 916838 971894]",14, 7476355 7445935,2017-05-01,COCO,0.09090909090909091,14,COCO
111,[349380 399087 542073 545984 578639 715341 916838 971894],8, 7476355 7445935 6033,2017-05-01,COCO,0.09090909090909091,8,COCO
112,"[428202 519885 537370 555714 565366 584447 610249 616225 622027 734723
 754685 828469]",12, 6027 6033 6026,2017-05-01,COCO,0.09090909090909091,12,COCO
113,"[555714 565366 584447 610249 616225 622027 734723 754685 828469 849812
 908778 913872]",12, 6027 3450013 6026,2017-05-01,COCO,0.09090909090909091,12,COCO
114,[584447 622027 734723 754685 828469 849812 908778],7, 6027 3450013 13600075 6026,2017-05-01,COCO,0.09090909090909091,7,COCO
115,[519885 584447 622027 734723 754685 828469],6, 6027 6033 13600075 6026,2017-05-01,COCO,0.09090909090909091,6,COCO
116,[584447 622027 734723 754685 828469],5, 6027 3450013 6033 13600075 6026,2017-05-01,COCO,0.09090909090909091,5,COCO
117,"[294115 349380 399087 400722 468837 489055 505859 542073 545984 553832
 578639 698767 715341 754685 911614 916838 971894]",17, 7476355 6033,2017-05-01,COCO,0.09090909090909091,17,COCO
118,[294115 349380 399087 489055 505859 545984 553832 578639 715341 754685],10, 7476355 6033 6026,2017-05-01,COCO,0.09090909090909091,10,COCO
119,[555714 565366 584447 610249 616225 622027 734723 754685 828469],9, 6027 3450013 6033 6026,2017-05-01,COCO,0.09090909090909091,9,COCO
120,[519885 584447 622027 734723 754685 761107 828469 849812 908778],9, 6027 13600075 6026,2017-05-01,COCO,0.09090909090909091,9,COCO
121,[171222 182028 476509 508618 555714 565366 761107 849812 957240],9, 3430026 3450013,2017-08-01,COCO,0.18181818181818182,9,COCO
122,[508618 565366 622027 761107 849812 957240],6, 3430026 6026,2017-08-01,COCO,0.18181818181818182,6,COCO
123,[400722 428202 489055 516496 518902],5, 5461012 7892095 7476355,2017-08-01,COCO,0.18181818181818182,5,COCO
124,[112041 131271 169564 183398 381774],5, 6157591 3450014,2017-08-01,COCO,0.18181818181818182,5,COCO
125,[169564 313509 381774 605409 622013],5, 6157591 18064205,2017-08-01,COCO,0.18181818181818182,5,COCO
126,[143054 169564 204037 476509 622013],5, 6157591 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
127,[171222 309153 351455 419062 880018],5, 4159045 18064205,2017-08-01,COCO,0.18181818181818182,5,COCO
128,[358583 574136 616225 957240 971894],5, 3430130 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
129,[400722 428202 468837 471775 489055 518902 521885 572619 971894 993844],10, 5461012 6033,2017-08-01,COCO,0.18181818181818182,10,COCO
130,[400722 428202 471775 489055 516496 518902 971894],7, 5461012 7476355,2017-08-01,COCO,0.18181818181818182,7,COCO
131,[428202 468837 471775 489055 521885 572619 971894 993844],8, 5461012 6033 6026,2017-08-01,COCO,0.18181818181818182,8,COCO
132,[149025 199673 376091 489055 827332 971894],6, 3461030 19419902,2017-08-01,COCO,0.18181818181818182,6,COCO
133,[400722 428202 489055 518902 715341],5, 7892095 7476355 6033,2017-08-01,COCO,0.18181818181818182,5,COCO
134,[397403 400722 428202 489055 516496 518902 606922 715341],8, 7892095 7476355,2017-08-01,COCO,0.18181818181818182,8,COCO
135,[508618 565366 761107 849812 957240],5, 3430026 3450013 6026,2017-08-01,COCO,0.18181818181818182,5,COCO
136,[400722 428202 489055 518902 715341 842240 963615],7, 7892095 6033,2017-08-01,COCO,0.18181818181818182,7,COCO
137,[400722 428202 471775 489055 518902 971894],6, 5461012 7476355 6033,2017-08-01,COCO,0.18181818181818182,6,COCO
138,[508618 555714 565366 622027 761107 957240],6, 3430026 6027,2017-08-01,COCO,0.18181818181818182,6,COCO
139,[565366 616225 622013 622027 965330],5, 2599062 6027,2017-08-01,COCO,0.18181818181818182,5,COCO
140,[508618 555714 565366 761107 957240],5, 3430026 6027 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
141,[171222 183398 237191 517749 913872],5, 3461016 2850269,2017-08-01,COCO,0.18181818181818182,5,COCO
145,[565366 619437 965330 971894 979705],5, 3450105 6027 6026 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
146,[352928 565366 619437 965330 971894 979705],6, 3450105 3450013,2017-08-01,COCO,0.18181818181818182,6,COCO
147,[301512 521885 619437 911614 963615],5, 7598035 7445935,2017-08-01,COCO,0.18181818181818182,5,COCO
148,[156096 313130 521885 621499 911614 963615],6, 7770415 7445935,2017-08-01,COCO,0.18181818181818182,6,COCO
149,[358021 565366 616225 622013 965330],5, 2599062 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
150,[113487 169564 171222 348997 605409],5, 3461023 18064205,2017-08-01,COCO,0.18181818181818182,5,COCO
151,[153009 211249 306257 538455 544077 828654 897079],7, 1073439 583279,2017-08-01,COCO,0.18181818181818182,7,COCO
152,[182028 301512 531947 596875 971894],5, 5450079 7445935,2017-08-01,COCO,0.18181818181818182,5,COCO
153,[221747 352928 616225 865290 965330 971894],6, 3461006 3450013,2017-08-01,COCO,0.18181818181818182,6,COCO
155,[171222 313509 419062 806597 828400 867332],6, 3461003 18064205,2017-08-01,COCO,0.18181818181818182,6,COCO
156,[151017 171222 177806 211249 376091 476509 574136],7, 3461003 3450013,2017-08-01,COCO,0.18181818181818182,7,COCO
158,[508618 565366 622027 761107 957240],5, 3430026 6027 6026,2017-08-01,COCO,0.18181818181818182,5,COCO
159,[616225 622013 842314 913872 971894],5, 3461016 18064205 6027,2017-08-01,COCO,0.18181818181818182,5,COCO
160,[565366 622013 622027 842314 913872 971894],6, 3461016 6027 6026,2017-08-01,COCO,0.18181818181818182,6,COCO
161,[ 171222  544077  616225  622013  842314  913872  971894 1001029],8, 3461016 18064205,2017-08-01,COCO,0.18181818181818182,8,COCO
162,[619437 754685 761107 908778 964774 965330 971440],7, 6027 13600075 6026,2017-08-01,COCO,0.18181818181818182,7,COCO
163,[380150 471775 521885 548624 963615 971894],6, 6033 7445935 6026,2017-08-01,COCO,0.18181818181818182,6,COCO
164,"[380150 418127 471775 482421 520693 521885 531947 548624 563837 596875
 911614 963615 971894]",13, 6033 7445935,2017-08-01,COCO,0.18181818181818182,13,COCO
165,[471775 958765 963615 971440 993844],5, 6033 13600075 6026,2017-08-01,COCO,0.18181818181818182,5,COCO
166,"[380150 428202 468837 471775 489055 521885 548624 572619 828469 842240
 911665 958765 963615 971440 971894 993844]",16, 6033 6026,2017-08-01,COCO,0.18181818181818182,16,COCO
167,[267366 376091 475865 476509 979705],5, 3450013 4190175,2017-08-01,COCO,0.18181818181818182,5,COCO
168,[376091 476509 555714 971894 979705],5, 3450013 19419902,2017-08-01,COCO,0.18181818181818182,5,COCO
169,[489055 555714 964774 971894 979705],5, 6027 19419902,2017-08-01,COCO,0.18181818181818182,5,COCO
170,[619437 752568 761107 849812 965330 975522],6, 3450013 13600075 6026,2017-08-01,COCO,0.18181818181818182,6,COCO
171,"[508618 565366 619437 622013 752568 761107 849812 957240 965330 971894
 975522 979705]",12, 3450013 6026,2017-08-01,COCO,0.18181818181818182,12,COCO
172,[471775 619437 798831 893886 908778 963615],6, 7445935 13600075,2017-08-01,COCO,0.18181818181818182,6,COCO
173,[380150 471775 521885 548624 619437 840247 908778 963615 971894],9, 7445935 6026,2017-08-01,COCO,0.18181818181818182,9,COCO
174,"[112044 123777 156365 195197 263990 278990 305678 306257 322520 339517
 376091 425954 476509 594666 753583 827332 872971 979705]",18, 4190175 19419902,2017-08-01,COCO,0.18181818181818182,18,COCO
175,"[ 471775  519469  519885  561252  574634  619437  719763  734723  735292
  749414  752568  754685  754772  761107  762454  779524  849812  902696
  908778  958765  963615  964774  965330  971440  971686  975522  993844
  994504  995513  995957 1014685]",31, 13600075 6026,2017-08-01,COCO,0.18181818181818182,31,COCO
176,"[123801 143182 217779 269326 287610 325265 437007 452320 460228 485938
 532669 587709 624519 777319 912494]",15, 12520039 451,2017-08-01,COCO,0.18181818181818182,15,COCO
177,[399087 428202 734723 913872 971686 979705 982996],7, 451 6026,2017-08-01,COCO,0.18181818181818182,7,COCO
178,[352928 619437 752568 761107 849812 965330 975522],7, 3450013 13600075,2017-08-01,COCO,0.18181818181818182,7,COCO
179,"[508618 555714 565366 616225 619437 622013 761107 957240 965330 971894
 979705]",11, 6027 3450013,2017-08-01,COCO,0.18181818181818182,11,COCO
180,"[428202 489055 508618 565366 619437 622013 622027 754685 761107 842314
 908778 913872 957240 964774 965330 971440 971894 979705]",18, 6027 6026,2017-08-01,COCO,0.18181818181818182,18,COCO
181,[ 169564  171222  352928  616225  622013  865290  971894 1001029],8, 18064205 3450013,2017-08-01,COCO,0.18181818181818182,8,COCO
182,[ 171222  616225  622013  971894 1001029],5, 3461016 18064205 3450013,2017-08-01,COCO,0.18181818181818182,5,COCO
183,[565366 616225 622013 622027 842314 913872 971894],7, 3461016 6027,2017-08-01,COCO,0.18181818181818182,7,COCO
184,[ 171222  267366  517749  565366  616225  622013  971894 1001029],8, 3461016 3450013,2017-08-01,COCO,0.18181818181818182,8,COCO
185,[387480 489055 563837 798831 975522 984430],6, 7476355 5401004,2017-08-01,COCO,0.18181818181818182,6,COCO
186,[418127 471775 520693 563837 971894],5, 7476355 6033 7445935,2017-08-01,COCO,0.18181818181818182,5,COCO
187,[508618 565366 619437 622013 761107 957240 965330 971894 979705],9, 6027 3450013 6026,2017-08-01,COCO,0.18181818181818182,9,COCO
188,[214134 418127 471775 516496 520693 563837 619437 641614 798831 971894],10, 7476355 7445935,2017-08-01,COCO,0.18181818181818182,10,COCO
189,[471775 619437 798831 975522 984430],5, 7476355 13600075,2017-08-01,COCO,0.18181818181818182,5,COCO
190,[400722 418127 428202 471775 489055 518902 520693 563837 715341 971894],10, 7476355 6033,2017-08-01,COCO,0.18181818181818182,10,COCO
191,[169564 171222 381774 537145 866455],5, 3461025 18064205,2017-08-01,COCO,0.18181818181818182,5,COCO
192,[322520 350647 575459 866455 964774],5, 3461025 19419902,2017-08-01,COCO,0.18181818181818182,5,COCO
193,[380150 482421 489055 548624 563837],5, 5401004 6033,2017-08-01,COCO,0.18181818181818182,5,COCO
194,[111738 241017 263913 357330 380150 482421 548624 563837 798831],9, 5401004 7445935,2017-08-01,COCO,0.18181818181818182,9,COCO
195,[380150 489055 548624 761107 975522],5, 5401004 6026,2017-08-01,COCO,0.18181818181818182,5,COCO
196,[158639 190795 798831 908778 963615 986708],6, 5461017 7445935,2017-08-01,COCO,0.18181818181818182,6,COCO
197,[169564 257154 309153 381774 419062 544077 867332 913872],8, 3450014 18064205,2017-08-01,COCO,0.18181818181818182,8,COCO
198,[428202 471775 489055 619437 971894 975522],6, 7476355 6026,2017-08-01,COCO,0.18181818181818182,6,COCO
199,[211249 211948 263990 344702 538455 544077 575459 618779 867332 906700],10, 583279 1073439,2017-11-01,COCO,0.2727272727272727,10,COCO
200,[211249 263990 344702 538455 575459],5, 7461024 1073439 583279,2017-11-01,COCO,0.2727272727272727,5,COCO
201,[146600 263990 315774 332928 540247 727418],6, 5461018 7445935,2017-11-01,COCO,0.2727272727272727,6,COCO
202,[428202 489055 519887 521885 542075],5, 7587895 6033,2017-11-01,COCO,0.2727272727272727,5,COCO
203,[158639 195642 200726 519887 542075],5, 7587895 7445935,2017-11-01,COCO,0.2727272727272727,5,COCO
204,[ 734723  957240  979705  988692 1014685],5, 2100210 6026,2017-11-01,COCO,0.2727272727272727,5,COCO
205,[192104 222650 241017 263913 263990 737446],6, 5401004 7445935,2017-11-01,COCO,0.2727272727272727,6,COCO
206,[ 754685  849812  965330  993844 1037646],5, 6027 13600075 6026,2017-11-01,COCO,0.2727272727272727,5,COCO
207,"[ 428202  519469  535929  548624  610037  610249  616225  619437  734723
  735292  749414  752568  754685  761107  849812  964774  965330  971440
  975522  979705  988692  993844  994504  998545 1007975 1014685 1034094
 1036452 1037072 1037646 1040091 1043402 1054006]",33, 13600075 6026,2017-11-01,COCO,0.2727272727272727,33,COCO
208,[171222 309153 819320 867332 869865],5, 18064205 3450014,2017-11-01,COCO,0.2727272727272727,5,COCO
209,[169564 171222 263990 309153 393374 575459 819320],7, 18064205 3461025,2017-11-01,COCO,0.2727272727272727,7,COCO
210,[ 169564  322520  485986  575459 1032320],5, 3450059 3461025,2017-11-01,COCO,0.2727272727272727,5,COCO
211,[171222 216620 263990 322520 336921 537145],6, 2850269 3461025,2017-11-01,COCO,0.2727272727272727,6,COCO
212,[171222 309153 322520 538455 819320],5, 3450014 3461025,2017-11-01,COCO,0.2727272727272727,5,COCO
213,"[ 112006  179750  254994  296725  305678  425954  448392  552027  600388
  872971 1037646]",11, 19419902 4190175,2017-11-01,COCO,0.2727272727272727,11,COCO
214,[ 596217  734723  988692  998545 1010502],5, 451 6026,2017-11-01,COCO,0.2727272727272727,5,COCO
215,[ 555714  622013  754685  849812  965330  993844  995513 1037646 1045906],9, 6027 6026,2017-11-01,COCO,0.2727272727272727,9,COCO
216,[151412 182463 263990 374468 526750 538455 568670 600388 696179],9, 583279 1073439,2018-02-01,COCO,0.36363636363636365,9,COCO
217,[277744 453671 555714 597442 819320],5, 3430026 3450013,2018-02-01,COCO,0.36363636363636365,5,COCO
218,[263990 343037 349811 518902 963615],5, 5461018 7445935,2018-02-01,COCO,0.36363636363636365,5,COCO
219,[416219 455008 471775 535929 783477 971894],6, 5401047 6033,2018-02-01,COCO,0.36363636363636365,6,COCO
221,[407802 416219 471775 783477 916245],5, 5401047 7445935,2018-02-01,COCO,0.36363636363636365,5,COCO
222,[112041 113566 208423 284718 320316],5, 3430051 2850269,2018-02-01,COCO,0.36363636363636365,5,COCO
223,[ 114621  416219  476814  591704  963615 1030880],6, 7892095 7445935,2018-02-01,COCO,0.36363636363636365,6,COCO
224,[ 205109  459432  485938  603391 1062047],5, 12520039 451,2018-02-01,CODO,0.36363636363636365,5,CODO
225,[273829 413278 564777 714833 971894],5, 5401047 5401046,2018-02-01,COCO,0.36363636363636365,5,COCO
226,[158639 258405 619437 687512 783477 842240],6, 7587895 7445935,2018-02-01,COCO,0.36363636363636365,6,COCO
227,[ 230856  263990  600388  903640 1014685],5, 3430200 19419902,2018-02-01,COCO,0.36363636363636365,5,COCO
228,[ 143054  309153  357076  746592 1069245],5, 3450010 3450014,2018-02-01,COCO,0.36363636363636365,5,COCO
