,user_ids,support,itemsets,period,property_values,depth,size,AGE,itemset_name
18,"[269187, 518210, 576233]",3, 1622,2017-02-28,50-65,0.0,3,50-65,['CR PAIN AU CHOCOLAT']
19,"[138794, 197394, 385319]",3, 4099,2017-02-28,50-65,0.0,3,50-65,['LAVAGE 1 PLEIN']
20,"[191307, 551178, 675734]",3, 4131,2017-02-28,50-65,0.0,3,50-65,['LAVAGE 2 PLEIN TARIF']
21,"[179934, 193388, 294969]",3, 6346,2017-02-28,50-65,0.0,3,50-65,['PRINCE GRANOLA LAIT 200 G']
22,"[286321, 313654, 327141, 413231, 417862, 482562, 521837, 523195, 566886, 574988, 596504, 609205, 689996]",13, 4126,2017-02-28,<35,0.0,13,<35,['RECHARGE LAVAGE']
23,"[281256, 377685, 397669, 398225, 473266, 567520, 583156, 600263, 704816, 716317]",10, 4125,2017-02-28,<35,0.0,10,<35,['RECHARGE LAVAGE TW - A']
24,"[314647, 403445, 612824]",3, 163,2017-02-28,<35,0.0,3,<35,[]
25,"[235939, 735292, 761107]",3, 1547,2017-02-28,<35,0.0,3,<35,['SAC BOUTIQUE KRAFT']
26,"[353471, 476509, 544077]",3, 1615,2017-02-28,<35,0.0,3,<35,['CR FLAN NATURE']
27,"[386618, 535895, 610511]",3, 4136,2017-02-28,<35,0.0,3,<35,['RECHARGE LAVAGE TW - D']
28,"[113036, 122584, 187833, 191561, 264526, 270517, 281206, 345108, 347715, 368080, 444802, 454494, 464331, 551228, 557999, 559445, 752912, 787610]",18, 163,2017-02-28,50-65,0.0,18,50-65,[]
29,"[105769, 138325, 143488, 165785, 170198, 175030, 181624, 194762, 199937, 213211, 233072, 238881, 242142, 269708, 272441, 288714, 315397, 316895, 343449, 392562, 401971, 407441, 460771, 474879, 488754, 491014, 493696, 497772, 542277, 545337, 580458, 666558, 758591]",33, 4125,2017-02-28,50-65,0.0,33,50-65,['RECHARGE LAVAGE TW - A']
30,"[496995, 587523, 611043, 718355]",4, 2946,2017-02-28,<35,0.0,4,<35,['TW  LAVE GLACE']
31,"[149358, 240947, 572129]",3, 6855,2017-02-28,35-49,0.0,3,35-49,"[""CHIPS LAY'S SAL""]"
32,"[107463, 114449, 129390, 134631, 140784, 146263, 157310, 177933, 200564, 236608, 249024, 251719, 255658, 258658, 272341, 274953, 277799, 290616, 315727, 321596, 328086, 364804, 371266, 373931, 426000, 481492, 515329, 520056, 534226, 540476, 623541, 653959, 686964, 703490, 730652]",35, 4126,2017-02-28,50-65,0.0,35,50-65,['RECHARGE LAVAGE']
33,"[125902, 156003, 157180, 173968, 193677, 197718, 199285, 231496, 235302, 249926, 270370, 270415, 298450, 314153, 314863, 331316, 342654, 352108, 354101, 359007, 363393, 378650, 380689, 420063, 426563, 429530, 438686, 457077, 470483, 477668, 480255, 483490, 486113, 506019, 517640, 520840, 543053, 545590, 577041, 601555, 608653, 715934, 756856, 767398, 778878]",45, 4126,2017-02-28,35-49,0.0,45,35-49,['RECHARGE LAVAGE']
34,"[517346, 518911, 531392, 565366, 574634, 577984, 610037, 616225, 622013, 751356, 754685, 758594, 772088]",13, 263,2017-02-28,35-49,0.0,13,35-49,['REMISE BUS AUTOROUTE 9\x80']
35,"[565366, 610249, 622027, 754357]",4, 264,2017-02-28,35-49,0.0,4,35-49,['REMISE BUS AUTOROUTE 15\x80']
36,"[157047, 427382, 449654, 525672, 565366, 610249, 622013, 754685]",8, 3510,2017-02-28,35-49,0.0,8,35-49,['CRISTALINE 1.5L']
37,"[565366, 622013, 754685]",3, 3510 263,2017-02-28,35-49,0.0,3,35-49,"['CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
38,"[180415, 247304, 328876, 354730, 374511, 442178, 511601, 576380, 674344, 783083]",10, 4136,2017-02-28,35-49,0.0,10,35-49,['RECHARGE LAVAGE TW - D']
39,"[195105, 247304, 264832, 335124, 353881, 459950, 544260, 588675, 714981]",9, 2946,2017-02-28,35-49,0.0,9,35-49,['TW  LAVE GLACE']
40,"[138395, 176549, 189043, 366593, 402047, 445522, 473843, 577041]",8, 4127,2017-02-28,35-49,0.0,8,35-49,['REC LAVAGE PJE  20 U']
41,"[112041, 472871, 610249, 622027]",4, 1615,2017-02-28,35-49,0.0,4,35-49,['CR FLAN NATURE']
42,"[173968, 313925, 404833, 442439, 565366, 574634]",6, 1547,2017-02-28,35-49,0.0,6,35-49,['SAC BOUTIQUE KRAFT']
43,"[419999, 468745, 499303, 544783]",4, 4074,2017-02-28,35-49,0.0,4,35-49,['BIDON AD BLUE 10L']
44,"[240947, 441047, 476957, 751356]",4, 2631,2017-02-28,35-49,0.0,4,35-49,['ORANGINA PET 50']
45,"[116442, 123801, 260419, 261384, 319317, 324104, 421137, 427096, 427250, 460228, 503953, 539333, 543714, 566083, 566222, 567220, 607784, 751640]",18, 163,2017-02-28,35-49,0.0,18,35-49,[]
46,"[271265, 342550, 359007, 416756]",4, 4132,2017-02-28,35-49,0.0,4,35-49,['LAVAGE 3 PLEIN']
47,"[149358, 304901, 518911, 531392]",4, 2754,2017-02-28,35-49,0.0,4,35-49,"[""CHIPS LAY'S BBQ""]"
48,"[119057, 240947, 477918]",3, 6722,2017-02-28,35-49,0.0,3,35-49,['SAN PELLEGRINO 1L']
49,"[180415, 192639, 247304]",3, 4632,2017-02-28,35-49,0.0,3,35-49,['NET.JANTE 500ML NEOCLEAN']
50,"[177783, 417022, 602861]",3, 4129,2017-02-28,35-49,0.0,3,35-49,['REC LAVAGE PJE']
51,"[134880, 500312, 585340]",3, 4099,2017-02-28,35-49,0.0,3,35-49,['LAVAGE 1 PLEIN']
52,"[214517, 476957, 616225]",3, 3880,2017-02-28,35-49,0.0,3,35-49,['SDW JAMB CHEDDAR SUED XXL 230G']
53,"[214517, 531392, 772088]",3, 6723,2017-02-28,35-49,0.0,3,35-49,['SAN PELLEGRINO  50CL']
54,"[304901, 369654, 692982]",3, 3306,2017-02-28,35-49,0.0,3,35-49,['SDW MEGA JB CHE']
55,"[195105, 201253, 450235]",3, 2369,2017-02-28,35-49,0.0,3,35-49,['EVIAN 1L PET*']
56,"[528902, 565366, 610381]",3, 1825,2017-02-28,35-49,0.0,3,35-49,['MALBORO']
57,"[369654, 692982, 766154]",3, 1760,2017-02-28,35-49,0.0,3,35-49,['COCA COLA CHERRY 50CL PET']
58,"[304901, 322520, 342376, 572129]",4, 5607,2017-02-28,35-49,0.0,4,35-49,['COCA COLA ZERO 50CL PET']
59,"[240947, 518911, 572129]",3, 3877,2017-02-28,35-49,0.0,3,35-49,['XXL JBON EMM.SALADE  230G']
60,"[204029, 286729, 525249]",3, 687 1615,2017-03-15,50-65,0.014285714285714285,3,50-65,"['CR BADOIT BTLL', 'CR FLAN NATURE']"
61,"[204029, 278763, 352928, 575459]",4, 1855,2017-03-15,50-65,0.014285714285714285,4,50-65,['CR SANDWICH CLASSIC']
62,"[113350, 123949, 128265, 138794, 161721]",5, 4099,2017-03-15,50-65,0.014285714285714285,5,50-65,['LAVAGE 1 PLEIN']
63,"[124990, 140591, 233959, 278763, 527643]",5, 6723,2017-03-15,50-65,0.014285714285714285,5,50-65,['SAN PELLEGRINO  50CL']
64,"[140050, 276785, 466946, 586116]",4, 2362,2017-03-15,50-65,0.014285714285714285,4,50-65,['EVIAN FREERIDE 75 CL']
65,"[204029, 281486, 348997, 428202]",4, 2369,2017-03-15,50-65,0.014285714285714285,4,50-65,['EVIAN 1L PET*']
66,"[159853, 532721, 540994]",3, 3509,2017-03-15,50-65,0.014285714285714285,3,50-65,['CRISTALINE 50CL']
67,"[140423, 204029, 278763, 286729, 525249]",5, 687,2017-03-15,50-65,0.014285714285714285,5,50-65,['CR BADOIT BTLL']
68,"[245076, 395817, 594619, 744146]",4, 4137,2017-03-15,50-65,0.014285714285714285,4,50-65,['REC LAVAGE PJE 97 U']
69,"[176424, 352928, 437007]",3, 373,2017-03-15,50-65,0.014285714285714285,3,50-65,['LUN SALADE ACCUEIL']
70,"[120248, 121128, 129748, 344630]",4, 4132,2017-03-15,50-65,0.014285714285714285,4,50-65,['LAVAGE 3 PLEIN']
71,"[143947, 247754, 263990, 315695, 365536, 519887, 668617]",7, 431,2017-03-15,50-65,0.014285714285714285,7,50-65,['CAFE EXPRESSO']
72,"[157573, 223363, 296110, 400374, 457187, 469830, 525118]",7, 4101,2017-03-15,50-65,0.014285714285714285,7,50-65,['LAVAGE 4 PLEIN']
73,"[100715, 294969, 344702, 348997, 356654, 527643, 752568]",7, 1547,2017-03-15,50-65,0.014285714285714285,7,50-65,['SAC BOUTIQUE KRAFT']
74,"[204029, 243973, 286729, 352928, 525249]",5, 1615,2017-03-15,50-65,0.014285714285714285,5,50-65,['CR FLAN NATURE']
75,"[176424, 246323, 266265, 437007, 698572]",5, 1738,2017-03-15,50-65,0.014285714285714285,5,50-65,['CR CAFE EXPRESSO']
76,"[139038, 187833, 278763, 345758, 594666]",5, 1622,2017-03-15,50-65,0.014285714285714285,5,50-65,['CR PAIN AU CHOCOLAT']
77,"[100203, 126551, 159082, 296036, 348948, 363005, 372272, 452375, 498334, 733908]",10, 4136,2017-03-15,50-65,0.014285714285714285,10,50-65,['RECHARGE LAVAGE TW - D']
78,"[103799, 107174, 114719, 118861, 206077, 261658, 283194, 298548, 372572, 462236, 723962]",11, 4127,2017-03-15,50-65,0.014285714285714285,11,50-65,['REC LAVAGE PJE  20 U']
79,"[137677, 167694, 169402, 180172, 250116, 251141, 288466, 318991, 372272, 450205, 490090, 572676, 616924]",13, 2946,2017-03-15,50-65,0.014285714285714285,13,50-65,['TW  LAVE GLACE']
80,"[100977, 104518, 121147, 169402, 240683, 270422, 287468, 291453, 294568, 301402, 379576, 485168, 528757, 613132]",14, 4074,2017-03-15,50-65,0.014285714285714285,14,50-65,['BIDON AD BLUE 10L']
81,"[428202, 470636, 519887, 521885, 555845, 563834, 584447, 752568]",8, 263,2017-03-15,50-65,0.014285714285714285,8,50-65,['REMISE BUS AUTOROUTE 9\x80']
82,"[315695, 365536, 668617]",3, 1047 431,2017-03-15,50-65,0.014285714285714285,3,50-65,"['BD LE CIABATTA MIXTE', 'CAFE EXPRESSO']"
83,"[100615, 109910, 118554, 122194, 123618, 125615, 139038, 152370, 153534, 156950, 185724, 222403, 245059, 250180, 252901, 254276, 258896, 269492, 274001, 282188, 285334, 290288, 299540, 302379, 340678, 362274, 392807, 398652, 404047, 412376, 431316, 443524, 454219, 479396, 500915, 505184, 516054, 554567, 563868, 573796, 580580, 600505, 604581, 604772]",44, 4125,2017-03-15,50-65,0.014285714285714285,44,50-65,['RECHARGE LAVAGE TW - A']
84,"[151531, 191307, 211149, 273658]",4, 4131,2017-03-15,50-65,0.014285714285714285,4,50-65,['LAVAGE 2 PLEIN TARIF']
85,"[263990, 365536, 423037]",3, 1119,2017-03-15,50-65,0.014285714285714285,3,50-65,['BD SAN PELLEGRI']
86,"[367928, 379152, 531565, 610511, 619463]",5, 6969,2017-03-15,<35,0.014285714285714285,5,<35,['RED BULL BTE 25CL']
87,"[296939, 513322, 622174]",3, 1531,2017-03-15,50-65,0.014285714285714285,3,50-65,[]
88,"[104293, 118478, 122584, 130532, 167694, 177373, 187833, 191561, 199984, 251775, 264526, 270220, 270517, 287610, 293120, 294969, 338762, 345108, 347715, 368080, 375197, 385713, 398681, 418815, 438350, 464331, 464605, 482919, 519059, 555432, 557999, 588437, 651436, 685231, 752912, 787610]",36, 163,2017-03-15,50-65,0.014285714285714285,36,50-65,[]
89,"[163878, 171620, 205363, 205463, 601992]",5, 4125,2017-03-15,>65,0.014285714285714285,5,>65,['RECHARGE LAVAGE TW - A']
90,"[135030, 180493, 291261, 557428, 631511, 640984]",6, 4126,2017-03-15,>65,0.014285714285714285,6,>65,['RECHARGE LAVAGE']
91,"[334123, 353744, 474302]",3, 4127,2017-03-15,<35,0.014285714285714285,3,<35,['REC LAVAGE PJE  20 U']
92,"[491709, 588938, 595924]",3, 4074,2017-03-15,<35,0.014285714285714285,3,<35,['BIDON AD BLUE 10L']
93,"[421341, 472987, 610511]",3, 2797,2017-03-15,<35,0.014285714285714285,3,<35,['COCA COLA 50CL PET']
94,"[404654, 473266, 735292]",3, 2369 1547,2017-03-15,<35,0.014285714285714285,3,<35,"['EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
95,"[316534, 407537, 488798]",3, 3509,2017-03-15,<35,0.014285714285714285,3,<35,['CRISTALINE 50CL']
96,"[581812, 592625, 735292]",3, 2363,2017-03-15,<35,0.014285714285714285,3,<35,"['EVIAN 1,5L']"
97,"[376322, 407537, 610511]",3, 3275,2017-03-15,<35,0.014285714285714285,3,<35,['SDW CLA JBON BEURRE 125G']
98,"[313520, 382915, 430029, 515602, 733998]",5, 2946,2017-03-15,<35,0.014285714285714285,5,<35,['TW  LAVE GLACE']
99,"[483791, 515602, 515864, 588236, 784863]",5, 4136,2017-03-15,<35,0.014285714285714285,5,<35,['RECHARGE LAVAGE TW - D']
100,"[404654, 473266, 477263, 602649, 735292]",5, 1547,2017-03-15,<35,0.014285714285714285,5,<35,['SAC BOUTIQUE KRAFT']
101,"[314647, 403445, 580438, 612410, 612824, 739860]",6, 163,2017-03-15,<35,0.014285714285714285,6,<35,[]
102,"[602649, 619463, 735292, 761107]",4, 263,2017-03-15,<35,0.014285714285714285,4,<35,['REMISE BUS AUTOROUTE 9\x80']
103,"[281256, 314302, 331498, 339428, 355838, 393049, 418229, 422118, 423495, 463550, 476702, 493366, 555013, 584471, 618413, 619622, 717009, 764636]",18, 4125,2017-03-15,<35,0.014285714285714285,18,<35,['RECHARGE LAVAGE TW - A']
104,"[284255, 330852, 331009, 373549, 404827, 409846, 430029, 433003, 443162, 443552, 462438, 491709, 502970, 539446, 564738, 568774, 578365, 599341, 606879, 703456]",20, 4126,2017-03-15,<35,0.014285714285714285,20,<35,['RECHARGE LAVAGE']
105,"[310155, 448379, 568859]",3, 6259,2017-03-15,50-65,0.014285714285714285,3,50-65,['ARBRE MAGIQUE VANILLE']
106,"[174525, 243973, 659309]",3, 5929,2017-03-15,50-65,0.014285714285714285,3,50-65,['COCA COLA ZERO']
107,"[178794, 180086, 294969]",3, 4632,2017-03-15,50-65,0.014285714285714285,3,50-65,['NET.JANTE 500ML NEOCLEAN']
108,"[131402, 513322, 768959]",3, 3510,2017-03-15,50-65,0.014285714285714285,3,50-65,['CRISTALINE 1.5L']
109,"[198623, 340209, 527643]",3, 2858,2017-03-15,50-65,0.014285714285714285,3,50-65,['VITTEL BOUTEILL']
110,"[364804, 422405, 516709]",3, 2134,2017-03-15,50-65,0.014285714285714285,3,50-65,['TW  LAVE GLACE H 4L']
111,"[153168, 304012, 375557]",3, 1743,2017-03-15,50-65,0.014285714285714285,3,50-65,['LION UNITE 42G']
112,"[100715, 527643, 584447]",3, 1704,2017-03-15,50-65,0.014285714285714285,3,50-65,['KIT KAT X 3  124.50']
113,"[263990, 278763, 365536]",3, 1388,2017-03-15,50-65,0.014285714285714285,3,50-65,['BD FLAN NATURE']
114,"[101749, 106410, 111890, 121730, 125579, 147333, 147495, 153358, 195864, 205793, 206673, 221900, 237181, 251428, 256540, 257154, 264230, 271640, 271964, 272184, 272307, 285995, 287608, 299637, 307966, 308866, 325354, 331082, 348380, 364804, 373648, 379576, 383055, 406437, 409076, 416080, 432924, 436854, 470752, 484230, 516884, 521769, 523013, 535047, 545082, 570365, 604433, 606281, 608366, 613209, 616311, 627182, 649774, 657123, 670760, 685988, 721420]",57, 4126,2017-03-15,50-65,0.014285714285714285,57,50-65,['RECHARGE LAVAGE']
115,"[114176, 123314, 178862, 215614, 242148, 302343, 475454, 616924]",8, 4129,2017-03-15,50-65,0.014285714285714285,8,50-65,['REC LAVAGE PJE']
116,"[201253, 384782, 751356]",3, 6346,2017-03-15,35-49,0.014285714285714285,3,35-49,['PRINCE GRANOLA LAIT 200 G']
117,"[206078, 604947, 620005]",3, 431,2017-03-15,35-49,0.014285714285714285,3,35-49,['CAFE EXPRESSO']
118,"[179210, 274761, 318476, 557472, 565480, 615241]",6, 4128,2017-03-15,35-49,0.014285714285714285,6,35-49,['REC LAVAGE PJE 35U']
119,"[509370, 525672, 593085]",3, 3881,2017-03-15,35-49,0.014285714285714285,3,35-49,['SDW DAUNAT MINI']
120,"[152992, 602122, 610249]",3, 1871,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR CHAUSSON AUX POMMES 120G']
121,"[610249, 622027, 754685]",3, 264,2017-03-15,35-49,0.014285714285714285,3,35-49,['REMISE BUS AUTOROUTE 15\x80']
122,"[141664, 286215, 319861, 390756, 513907, 621048, 763217]",7, 4136,2017-03-15,35-49,0.014285714285714285,7,35-49,['RECHARGE LAVAGE TW - D']
123,"[124681, 165377, 290249, 432995, 557959, 768277]",6, 4132,2017-03-15,35-49,0.014285714285714285,6,35-49,['LAVAGE 3 PLEIN']
124,"[312877, 388999, 399114, 474442, 536971, 580256, 756895]",7, 4127,2017-03-15,35-49,0.014285714285714285,7,35-49,['REC LAVAGE PJE  20 U']
125,"[407077, 428651, 464167, 517346, 675861, 866444]",6, 3509,2017-03-15,35-49,0.014285714285714285,6,35-49,['CRISTALINE 50CL']
126,"[284033, 288846, 472871, 754685]",4, 1615,2017-03-15,35-49,0.014285714285714285,4,35-49,['CR FLAN NATURE']
127,"[166939, 193871, 316705, 460746, 557537, 591687, 751640]",7, 1532,2017-03-15,35-49,0.014285714285714285,7,35-49,[]
128,"[588666, 600388, 616225, 754685]",4, 602,2017-03-15,35-49,0.014285714285714285,4,35-49,['CR SANDWHICH OCEANIQUE (NEW)']
129,"[199022, 223318, 260993, 293992, 353337, 358331, 412316, 567220, 643227, 756445]",10, 2946,2017-03-15,35-49,0.014285714285714285,10,35-49,['TW  LAVE GLACE']
130,"[525672, 574634, 751356]",3, 1547 3510,2017-03-15,35-49,0.014285714285714285,3,35-49,"['CRISTALINE 1.5L', 'SAC BOUTIQUE KRAFT']"
131,"[201253, 295946, 758594]",3, 1547 2369,2017-03-15,35-49,0.014285714285714285,3,35-49,"['EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
132,"[574634, 751356, 758594]",3, 1547 263,2017-03-15,35-49,0.014285714285714285,3,35-49,"['REMISE BUS AUTOROUTE 9\x80', 'SAC BOUTIQUE KRAFT']"
133,"[102647, 201253, 283016, 295946, 316273, 442439, 525672, 574634, 751356, 758594]",10, 1547,2017-03-15,35-49,0.014285714285714285,10,35-49,['SAC BOUTIQUE KRAFT']
134,"[565366, 574634, 751356]",3, 3510 263,2017-03-15,35-49,0.014285714285714285,3,35-49,"['CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
135,"[129865, 238365, 441344, 495580, 525672, 565366, 574634, 594535, 718468, 751356, 758967]",11, 3510,2017-03-15,35-49,0.014285714285714285,11,35-49,['CRISTALINE 1.5L']
136,"[113566, 195105, 201253, 241017, 249449, 295946, 343385, 443307, 535633, 758594]",10, 2369,2017-03-15,35-49,0.014285714285714285,10,35-49,['EVIAN 1L PET*']
137,"[517346, 521183, 565366, 570925, 574634, 610037, 616225, 622013, 622027, 719763, 751356, 758594, 772088]",13, 263,2017-03-15,35-49,0.014285714285714285,13,35-49,['REMISE BUS AUTOROUTE 9\x80']
138,"[125045, 145974, 153604, 156003, 169695, 225819, 227151, 242201, 257663, 264105, 282802, 307895, 315762, 368624, 375104, 377365, 392200, 398255, 411179, 414000, 419573, 425424, 429719, 435438, 436333, 460069, 460608, 468967, 470106, 477648, 484493, 487513, 496685, 504682, 518808, 529911, 548900, 550293, 560291, 594063, 765409, 769912, 790704]",43, 4125,2017-03-15,35-49,0.014285714285714285,43,35-49,['RECHARGE LAVAGE TW - A']
139,"[123801, 137504, 145875, 210355, 244827, 248473, 266488, 287867, 293947, 319317, 324104, 336730, 351686, 379133, 389285, 396609, 420842, 421137, 427250, 460228, 461998, 483533, 489886, 523545, 543214, 567220, 592390, 602466, 607784, 614904, 616225, 616689, 620236, 621627, 715296, 751640]",36, 163,2017-03-15,35-49,0.014285714285714285,36,35-49,[]
140,"[107874, 107966, 112041, 113297, 133022, 133955, 152806, 166603, 168797, 170102, 183978, 197038, 222847, 230980, 260993, 269982, 278479, 288120, 289819, 296137, 305001, 313650, 322207, 329514, 333530, 344704, 350593, 350800, 353647, 353820, 354730, 358989, 368969, 369391, 377365, 389100, 392099, 397289, 408605, 412316, 422439, 431743, 436180, 447321, 448117, 467594, 490190, 494705, 508067, 514356, 518439, 525304, 527840, 530414, 536854, 543323, 548135, 550293, 558271, 573393, 583814, 604625, 617647, 620005, 625136, 668724, 682984, 716101, 748791]",69, 4126,2017-03-15,35-49,0.014285714285714285,69,35-49,['RECHARGE LAVAGE']
141,"[404325, 548110, 624033]",3, 6969,2017-03-15,35-49,0.014285714285714285,3,35-49,['RED BULL BTE 25CL']
142,"[511109, 574634, 758594]",3, 3404,2017-03-15,35-49,0.014285714285714285,3,35-49,['20 MADELEINES L. CHOCO 250G']
143,"[509370, 525672, 719763]",3, 3882,2017-03-15,35-49,0.014285714285714285,3,35-49,['SDW DAUNAT MIMI']
144,"[210355, 273854, 340350, 419999, 514589, 519415, 524613, 747961, 778698]",9, 4074,2017-03-15,35-49,0.014285714285714285,9,35-49,['BIDON AD BLUE 10L']
145,"[225819, 282802, 460608]",3, 4099 4125,2017-03-15,35-49,0.014285714285714285,3,35-49,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
146,"[222676, 478615, 493984]",3, 5763,2017-03-15,35-49,0.014285714285714285,3,35-49,['PRINGLES HOT&SPICY 40G']
147,"[136593, 225819, 282802, 460608, 552866]",5, 4099,2017-03-15,35-49,0.014285714285714285,5,35-49,['LAVAGE 1 PLEIN']
148,"[289106, 500021, 668634]",3, 4129,2017-03-15,35-49,0.014285714285714285,3,35-49,['REC LAVAGE PJE']
149,"[105649, 132966, 425539]",3, 4101,2017-03-15,35-49,0.014285714285714285,3,35-49,['LAVAGE 4 PLEIN']
150,"[343385, 535633, 622766]",3, 3307,2017-03-15,35-49,0.014285714285714285,3,35-49,['MEGA VENNOIS PO']
151,"[313650, 527840, 705461]",3, 2195,2017-03-15,35-49,0.014285714285714285,3,35-49,['TOTAL LAVE GLACE ETE 2L ECOLO']
152,"[367291, 600388, 616225]",3, 1868,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR COCA COLA PE']
153,"[306607, 449654, 603454]",3, 1820,2017-03-15,35-49,0.014285714285714285,3,35-49,['MENTOS MENTHE 38G VAN M']
154,"[350647, 546552, 624033]",3, 1622,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR PAIN AU CHOCOLAT']
155,"[284033, 306030, 610249]",3, 688,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR EVIAN PET 50CL']
156,"[113566, 316182, 510060]",3, 502,2017-03-15,35-49,0.014285714285714285,3,35-49,['CRO SALADE DE F']
157,"[253749, 533301, 579539]",3, 57,2017-03-15,35-49,0.014285714285714285,3,35-49,[]
158,"[294552, 353820, 490873]",3, 2967,2017-03-15,35-49,0.014285714285714285,3,35-49,['TOTAL LINGET CU']
159,"[102647, 751356, 758594]",3, 6343 1547,2017-03-15,35-49,0.014285714285714285,3,35-49,"['LU GRANOLA BARRES EXTRA SABLEE 6PC 168G', 'SAC BOUTIQUE KRAFT']"
160,"[464167, 523273, 610037, 772088]",4, 6723,2017-03-15,35-49,0.014285714285714285,4,35-49,['SAN PELLEGRINO  50CL']
161,"[285137, 598391, 758594]",3, 5839,2017-03-15,35-49,0.014285714285714285,3,35-49,['BATON LAIT NOISETTE  45G']
162,"[288846, 424318, 452829]",3, 608,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR SAND PREMIUM']
163,"[113566, 244827, 290089, 510060]",4, 611,2017-03-15,35-49,0.014285714285714285,4,35-49,['CR SDW PARISIEN BY NORBERT']
164,"[306030, 316273, 418826, 603454]",4, 1738,2017-03-15,35-49,0.014285714285714285,4,35-49,['CR CAFE EXPRESSO']
165,"[283016, 303715, 517346, 565366]",4, 2797,2017-03-15,35-49,0.014285714285714285,4,35-49,['COCA COLA 50CL PET']
166,"[472871, 610249, 622027]",3, 1164,2017-03-15,35-49,0.014285714285714285,3,35-49,['CR TARTE NORMANDE']
167,"[125407, 294552, 353820, 594063]",4, 2965,2017-03-15,35-49,0.014285714285714285,4,35-49,['TW 24 LINGETTES PLAST +50%']
168,"[149358, 283016, 295946]",3, 3268,2017-03-15,35-49,0.014285714285714285,3,35-49,['SDW POULET CAESAR 190G']
169,"[682317, 758594, 772088]",3, 5844,2017-03-15,35-49,0.014285714285714285,3,35-49,['GAUFFRE LIEGE CHOCO X5 225G LOTUS']
170,"[294552, 336381, 543323]",3, 2956,2017-03-15,35-49,0.014285714285714285,3,35-49,['TOTAL ADBLUE BEC V. 5L']
