,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
0,"[406484, 457865, 460771, 469697, 474879, 491767, 588675, 704816, 747986, 756856]",10,4125,2017-02-28,M,0.0,10,M,['RECHARGE LAVAGE TW - A']
1,"[107463, 114449, 125902, 134631, 157180, 157310, 173968, 177933, 193677, 197718, 200564, 231496, 236608, 249024, 249926, 251719, 255658, 270370, 272341, 274953, 277799, 286321, 290616, 298450, 313654, 314153, 314863, 315727, 327141, 328086, 331316, 342654, 352108, 354101, 363393, 364804, 373931, 378650, 380689, 413231, 417862, 420063, 429530, 438686, 457077, 470483, 477668, 482562, 483490, 506019, 515329, 517640, 520056, 520840, 534226, 543053, 545590, 566886, 574988, 608653, 609205, 623541, 653959, 686964, 689996, 715934, 730652]",67,4126,2017-03-07,M,0.5,67,M,['RECHARGE LAVAGE']
2,"[124474, 134880, 143488, 149249, 165785, 170198, 181624, 184841, 194762, 199937, 208332, 212363, 213211, 233072, 238881, 269708, 272441, 281256, 288714, 315397, 316895, 330312, 343449, 344551, 365174, 377365, 377685, 382271, 383944, 387373, 388275, 397669, 398225, 401971, 403386, 428048, 435091, 473266, 480899, 482969, 488754, 491014, 493696, 497772, 506588, 518488, 520008, 545337, 545406, 548715, 583156, 590237, 600263, 615217, 617729, 626070, 693202, 693851, 716317, 733800, 748989]",61,4125,2017-03-07,M,0.5,61,M,['RECHARGE LAVAGE TW - A']
3,"[113036, 122584, 123801, 166316, 187833, 191561, 260419, 261384, 264526, 270517, 314647, 319317, 324104, 345108, 347715, 368080, 403445, 421137, 427250, 444802, 454494, 460228, 464331, 539333, 543714, 551228, 557999, 559445, 566222, 567220, 607784, 612824, 751640, 752912, 787610]",35,163,2017-03-07,M,0.5,35,M,['product-451']
4,"[517346, 518911, 531392, 565366, 574634, 577984, 584447, 616225, 622013, 735292, 751356, 752568, 754685, 758594]",14,263,2017-03-07,M,0.5,14,M,['REMISE BUS AUTOROUTE 9\x80']
5,"[111896, 134473, 174735, 180415, 247304, 328876, 354730, 442178, 470752, 511601, 535895, 576380, 610511, 624179, 730072, 783083]",16,4136,2017-03-07,M,0.5,16,M,['RECHARGE LAVAGE TW - D']
6,"[173968, 199673, 294969, 313925, 383585, 404833, 442439, 574634, 584447, 735292, 761107]",11,1547,2017-03-07,M,0.5,11,M,['SAC BOUTIQUE KRAFT']
7,"[104142, 113270, 195105, 234017, 247304, 353881, 369549, 380131, 496995, 587523, 714981, 718355]",12,2946,2017-03-07,M,0.5,12,M,['TW  LAVE GLACE']
8,"[138395, 165568, 176549, 186738, 189043, 208744, 366593, 387101, 402047, 445522, 473843, 728393]",12,4127,2017-03-07,M,0.5,12,M,['REC LAVAGE PJE  20 U']
9,"[101749, 106410, 125579, 140784, 147333, 153358, 170102, 180493, 183978, 195864, 197718, 199285, 205793, 221900, 222847, 230980, 251428, 258658, 264230, 269982, 270415, 288120, 307966, 344704, 369391, 373549, 389100, 392099, 409846, 412316, 426000, 431743, 433003, 447321, 448117, 467594, 490190, 502970, 516884, 518439, 523195, 527840, 539446, 540476, 548135, 557428, 564738, 568774, 601555, 604625, 613209, 620005, 625136, 627182, 631511, 657123, 670760]",57,4126,2017-03-14,M,0.5,57,M,['RECHARGE LAVAGE']
10,"[105769, 118554, 138325, 153604, 157047, 163878, 169695, 188482, 195200, 222403, 225819, 242201, 245059, 252901, 254276, 258896, 307895, 355838, 362274, 377365, 392562, 398652, 407441, 412376, 414000, 423495, 431316, 436333, 463550, 470106, 476702, 484493, 496685, 504682, 529911, 542277, 554567, 555618, 563868, 580458, 584986, 600505, 601992, 604581, 604772, 619622, 717009, 758624, 765409, 769912, 781591, 790704]",52,4125,2017-03-14,M,0.5,52,M,['RECHARGE LAVAGE TW - A']
11,"[104293, 118478, 122584, 137504, 191561, 210355, 244827, 281206, 314647, 345108, 351686, 368080, 379133, 385713, 389285, 421137, 427096, 427250, 460228, 464331, 464605, 503953, 519059, 523545, 543214, 588437, 592390, 607784, 612410, 612824, 614904, 616689, 685231, 715296, 739860, 751640, 787610]",37,163,2017-03-14,M,0.5,37,M,['product-451']
12,"[428202, 517346, 574634, 584447, 616225, 619463, 622013, 735292, 751356, 752568, 758594]",11,263,2017-03-14,M,0.5,11,M,['REMISE BUS AUTOROUTE 9\x80']
13,"[199022, 251141, 264832, 288466, 313520, 318991, 382915, 412316, 450205, 459950, 515602, 544260, 572676, 611043, 616924]",15,2946,2017-03-14,M,0.5,15,M,['TW  LAVE GLACE']
14,"[131402, 157047, 513322, 525672, 574634, 594535, 735292, 751356, 758967, 768959]",10,3510,2017-03-14,M,0.5,10,M,['CRISTALINE 1.5L']
15,"[126551, 187465, 286215, 363005, 374511, 452375, 483791, 498334, 515602, 515864, 621048, 674344, 733908, 763217]",14,4136,2017-03-14,M,0.5,14,M,['RECHARGE LAVAGE TW - D']
16,"[100977, 210355, 287468, 291453, 294568, 301402, 485168, 514589, 528757, 544783, 588938, 778698]",12,4074,2017-03-14,M,0.5,12,M,['BIDON AD BLUE 10L']
17,"[172406, 201253, 295946, 442439, 477263, 525672, 574634, 735292, 751356, 758594]",10,1547,2017-03-14,M,0.5,10,M,['SAC BOUTIQUE KRAFT']
18,"[103799, 114719, 206077, 244099, 261658, 353744, 388999, 474302, 536971, 580256, 723962]",11,4127,2017-03-14,M,0.5,11,M,['REC LAVAGE PJE  20 U']
19,"[107874, 111890, 112041, 121730, 125579, 133022, 135030, 152806, 166603, 237181, 256540, 257154, 260993, 271964, 272307, 278479, 289819, 291261, 296137, 299637, 305001, 313650, 322207, 325354, 329514, 330852, 331009, 350593, 350800, 353647, 353820, 354730, 364804, 368969, 373648, 377365, 379576, 397289, 404827, 406437, 408605, 430029, 436854, 462438, 470752, 491709, 508067, 521769, 523013, 530414, 535047, 543323, 550293, 570365, 578365, 604433, 606879, 608366, 617647, 640984, 649774, 668724, 721420]",63,4126,2017-03-21,M,0.6666666666666666,63,M,['RECHARGE LAVAGE']
20,"[122584, 123801, 145875, 166316, 187833, 199984, 248473, 264526, 287610, 287867, 293120, 293947, 294969, 314647, 324104, 336730, 347715, 375197, 396609, 398681, 418815, 420842, 421137, 427250, 460228, 464331, 482919, 483533, 489886, 543214, 555432, 557999, 567220, 602466, 607784, 612824, 616225, 616689, 620236, 621627, 651436, 751640, 787610]",43,163,2017-03-21,M,0.6666666666666666,43,M,['product-451']
