,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
0,"[112041, 140784, 377365, 490190, 550293, 756856]",6, 4125 4126,2017-03-01,M,0.0,6,M,"['RECHARGE LAVAGE TW - A', 'RECHARGE LAVAGE']"
1,"[260993, 412316, 430029, 470752, 590694]",5, 2946 4126,2017-03-01,M,0.0,5,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE']"
2,"[247304, 372272, 470752, 515602]",4, 4136 2946,2017-03-01,M,0.0,4,M,"['RECHARGE LAVAGE TW - D', 'TW  LAVE GLACE']"
3,"[565366, 574634, 584447, 602649, 735292, 751356, 752568, 758594, 761107]",9, 1547 263,2017-03-01,M,0.0,9,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
4,"[565366, 574634, 622013, 735292, 751356, 754685]",6, 3510 263,2017-03-01,M,0.0,6,M,"['CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
5,"[525672, 565366, 574634, 735292, 751356]",5, 3510 1547,2017-03-01,M,0.0,5,M,"['CRISTALINE 1.5L', 'SAC BOUTIQUE KRAFT']"
6,"[565366, 574634, 735292, 751356]",4, 3510 1547 263,2017-03-01,M,0.0,4,M,"['CRISTALINE 1.5L', 'SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
7,"[428202, 526400, 735292, 758594]",4, 2369 263,2017-03-01,M,0.0,4,M,"['EVIAN 1L PET*', 'REMISE BUS AUTOROUTE 9\x80']"
8,"[201253, 295946, 348997, 404654, 420415, 473266, 735292, 758594]",8, 2369 1547,2017-03-01,M,0.0,8,M,"['EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
9,"[519887, 521885, 565366, 584447, 622027, 752568, 754685]",7, 264 263,2017-03-01,M,0.0,7,M,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
10,"[565366, 584447, 752568]",3, 264 1547 263,2017-03-01,M,0.0,3,M,"['REMISE BUS AUTOROUTE 15\x80', 'SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
11,"[565366, 610249, 754685]",3, 264 3510,2017-03-01,M,0.0,3,M,"['REMISE BUS AUTOROUTE 15\x80', 'CRISTALINE 1.5L']"
12,"[584447, 610249, 622027, 752568, 754685]",5, 264 1615,2017-03-01,M,0.0,5,M,"['REMISE BUS AUTOROUTE 15\x80', 'CR FLAN NATURE']"
13,"[584447, 622027, 752568, 754685]",4, 264 1615 263,2017-03-01,M,0.0,4,M,"['REMISE BUS AUTOROUTE 15\x80', 'CR FLAN NATURE', 'REMISE BUS AUTOROUTE 9\x80']"
14,"[281283, 519887, 752568]",3, 431 264,2017-03-01,M,0.0,3,M,"['CAFE EXPRESSO', 'REMISE BUS AUTOROUTE 15\x80']"
15,"[269187, 518210, 540247]",3, 1738 1622,2017-03-01,M,0.0,3,M,"['CR CAFE EXPRESSO', 'CR PAIN AU CHOCOLAT']"
16,"[134880, 176750, 225819, 282802, 418229, 563868]",6, 4099 4125,2017-03-01,M,0.0,6,M,"['LAVAGE 1 PLEIN', 'RECHARGE LAVAGE TW - A']"
17,"[187833, 518210, 565366, 576233, 603204, 624033]",6, 721 1622,2017-03-01,M,0.0,6,M,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT']"
18,"[201253, 294969, 751356]",3, 6346 1547,2017-03-01,M,0.0,3,M,"['PRINCE GRANOLA LAIT 200 G', 'SAC BOUTIQUE KRAFT']"
19,"[517346, 565366, 616565]",3, 2797 263,2017-03-01,M,0.0,3,M,"['COCA COLA 50CL PET', 'REMISE BUS AUTOROUTE 9\x80']"
20,"[470636, 565366, 584447]",3, 5845 263,2017-03-01,M,0.0,3,M,"['LOTUS GAUFRES L', 'REMISE BUS AUTOROUTE 9\x80']"
21,"[204029, 286729, 288846, 525249, 610249]",5, 687 1615,2017-03-01,M,0.0,5,M,"['CR BADOIT BTLL', 'CR FLAN NATURE']"
22,"[602649, 622027, 752568]",3, 1048 263,2017-03-01,M,0.0,3,M,"['BD LE CIABATTA PROVENCAL', 'REMISE BUS AUTOROUTE 9\x80']"
23,"[574634, 577984, 758594]",3, 3404 263,2017-03-01,M,0.0,3,M,"['20 MADELEINES L. CHOCO 250G', 'REMISE BUS AUTOROUTE 9\x80']"
24,"[266265, 509370, 525672]",3, 3882 3881,2017-03-01,M,0.0,3,M,"['SDW DAUNAT MIMI', 'SDW DAUNAT MINI']"
25,"[313925, 602649, 752568]",3, 6410 1547,2017-03-01,M,0.0,3,M,"['MILKA CAKE AND', 'SAC BOUTIQUE KRAFT']"
26,"[172406, 281486, 294969, 528601]",4, 392 3463,2017-03-01,M,0.0,4,M,"['product-1061987', 'MARLBORO GOLD ORIGINAL KS BOX']"
27,"[160433, 288846, 525249]",3, 608 1615,2017-03-01,M,0.0,3,M,"['CR SAND PREMIUM', 'CR FLAN NATURE']"
28,"[286729, 622027, 752568]",3, 613 1615,2017-03-01,M,0.0,3,M,"['CRO SDW  PANINI 3 FROMAGGI', 'CR FLAN NATURE']"
29,"[574634, 622013, 752568, 761107]",4, 3622 263,2017-03-01,M,0.0,4,M,"['CREP CHOCO WHAO', 'REMISE BUS AUTOROUTE 9\x80']"
30,"[574634, 752568, 761107]",3, 3622 1547 263,2017-03-01,M,0.0,3,M,"['CREP CHOCO WHAO', 'SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
31,"[622013, 752568, 761107]",3, 6668 3622 263,2017-03-01,M,0.0,3,M,"['NUTELLA B-READY T6', 'CREP CHOCO WHAO', 'REMISE BUS AUTOROUTE 9\x80']"
32,"[395713, 584447, 610249, 622027]",4, 686 1615,2017-03-01,M,0.0,4,M,"['CRO EAU DE SOURCE 50CL PET', 'CR FLAN NATURE']"
33,"[584447, 610249, 622027]",3, 686 264 1615,2017-03-01,M,0.0,3,M,"['CRO EAU DE SOURCE 50CL PET', 'REMISE BUS AUTOROUTE 15\x80', 'CR FLAN NATURE']"
34,"[101105, 366974, 557871]",3, 1846 4104,2017-03-01,M,0.0,3,M,"['product-99990000', 'LAVAGE 6 PLEIN TARIF']"
35,"[176862, 444023, 463457, 528902, 565366, 682317]",6, 389 1825,2017-03-01,M,0.0,6,M,"['MARLBORO', 'MALBORO']"
36,"[206078, 315695, 365536]",3, 1047 431,2017-03-01,M,0.0,3,M,"['BD LE CIABATTA MIXTE', 'CAFE EXPRESSO']"
37,"[182028, 206078, 531393]",3, 1047 1043,2017-03-01,M,0.0,3,M,"['BD LE CIABATTA MIXTE', 'BD SDW LE THON']"
38,"[122584, 352928, 514349]",3, 1853 674,2017-03-01,M,0.0,3,M,"['CR SANDWICH VOL', 'CR COCA COLA BT']"
39,"[313650, 348380, 527840]",3, 2195 4126,2017-03-01,M,0.0,3,M,"['TOTAL LAVE GLACE ETE 2L ECOLO', 'RECHARGE LAVAGE']"
40,"[199673, 283016, 295946, 348997, 404654]",5, 3268 1547,2017-03-01,M,0.0,5,M,"['SDW POULET CAESAR 190G', 'SAC BOUTIQUE KRAFT']"
41,"[295946, 348997, 404654]",3, 3268 2369 1547,2017-03-01,M,0.0,3,M,"['SDW POULET CAESAR 190G', 'EVIAN 1L PET*', 'SAC BOUTIQUE KRAFT']"
42,"[622013, 751356, 758594]",3, 6343 263,2017-03-01,M,0.0,3,M,"['LU GRANOLA BARRES EXTRA SABLEE 6PC 168G', 'REMISE BUS AUTOROUTE 9\x80']"
43,"[102647, 751356, 758594]",3, 6343 1547,2017-03-01,M,0.0,3,M,"['LU GRANOLA BARRES EXTRA SABLEE 6PC 168G', 'SAC BOUTIQUE KRAFT']"
44,"[206078, 365536, 752568]",3, 1119 431,2017-03-01,M,0.0,3,M,"['BD SAN PELLEGRI', 'CAFE EXPRESSO']"
45,"[206078, 315695, 620005]",3, 1120 431,2017-03-01,M,0.0,3,M,"['BD VITTEL PET 5', 'CAFE EXPRESSO']"
46,"[206078, 315695, 531393]",3, 1120 1047,2017-03-01,M,0.0,3,M,"['BD VITTEL PET 5', 'BD LE CIABATTA MIXTE']"
47,"[352928, 472871, 610249, 622027]",4, 1164 1615,2017-03-01,M,0.0,4,M,"['CR TARTE NORMANDE', 'CR FLAN NATURE']"
48,"[470636, 574634, 584447]",3, 1704 263,2017-03-01,M,0.0,3,M,"['KIT KAT X 3  124.50', 'REMISE BUS AUTOROUTE 9\x80']"
49,"[563834, 577984, 602649]",3, 3405 263,2017-03-01,M,0.0,3,M,"['20 MADELEINES L.RAISIN 250G', 'REMISE BUS AUTOROUTE 9\x80']"
50,"[570925, 602649, 758594]",3, 4998 263,2017-03-01,M,0.0,3,M,"['20 MADELEINES L', 'REMISE BUS AUTOROUTE 9\x80']"
51,"[407537, 517346, 600449]",3, 5625 3509,2017-03-01,M,0.0,3,M,"['MARS  51G', 'CRISTALINE 50CL']"
52,"[470636, 602649, 752568]",3, 5843 263,2017-03-01,M,0.0,3,M,"['SPECULOOS X8 120G', 'REMISE BUS AUTOROUTE 9\x80']"
53,"[176424, 316534, 437007]",3, 394 1738 373,2017-03-01,M,0.0,3,M,"['LU POMMES FRITES', 'CR CAFE EXPRESSO', 'LUN SALADE ACCUEIL']"
54,"[288846, 622027, 754685]",3, 1713 1615,2017-03-01,M,0.0,3,M,"['CRO TARTELETTE FRAMBOISES', 'CR FLAN NATURE']"
55,"[352928, 472871, 754685]",3, 678 1615,2017-03-01,M,0.0,3,M,"['CRO NESTEA PECHE BTE 33CL', 'CR FLAN NATURE']"
56,"[206078, 365536, 382431]",3, 1111 1047,2017-03-01,M,0.0,3,M,"['BD ORANGINA JAUNE BTE 33CL', 'BD LE CIABATTA MIXTE']"
57,"[173033, 218106, 265391, 536074, 606450, 756856, 868017]",7, 4125 4126,2017-04-01,M,0.5,7,M,"['RECHARGE LAVAGE TW - A', 'RECHARGE LAVAGE']"
58,"[110899, 122584, 187833, 235462, 239757, 292347, 403445, 427096, 449488, 460228, 464331, 592390, 604098, 663289, 739860]",15, 2797 163,2017-04-01,M,0.5,15,M,"['COCA COLA 50CL PET', 'product-451']"
59,"[151893, 152806, 184838, 186974, 286476, 327179, 342376, 428148, 472871, 541273, 604625, 794978, 911475]",13, 2946 4126,2017-04-01,M,0.5,13,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE']"
60,"[102370, 120927, 267463, 742430]",4, 2946 4125,2017-04-01,M,0.5,4,M,"['TW  LAVE GLACE', 'RECHARGE LAVAGE TW - A']"
61,"[447321, 470042, 470752]",3, 4136 4126,2017-04-01,M,0.5,3,M,"['RECHARGE LAVAGE TW - D', 'RECHARGE LAVAGE']"
