,CUST_ID,query_type,ARTICLE_ID,SEX,AGE,DEPARTEMENT,DESCRIPTION
1473,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1474,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1475,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1476,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1477,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1478,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1479,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1480,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1481,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1482,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1483,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1484,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1485,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1486,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1487,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1488,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1489,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1490,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1491,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1492,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1493,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1494,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1495,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1496,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1497,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1498,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1499,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1500,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1501,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1502,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1503,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1504,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1505,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1506,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1507,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1508,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1509,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1510,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1511,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1512,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1513,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1514,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1515,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1516,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1517,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1518,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1519,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1520,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1521,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1522,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1523,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1524,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1525,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1526,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1527,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1528,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1529,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1530,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1531,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1532,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1533,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1534,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1535,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1536,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1537,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1538,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1539,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1540,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1541,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1542,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1543,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1544,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1545,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1546,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1547,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1548,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1549,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1550,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1551,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1552,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1553,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1554,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1555,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1556,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1557,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1558,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1559,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1560,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1561,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1562,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1563,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1564,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1565,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1566,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1567,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1568,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1569,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1570,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1571,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1572,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1573,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1574,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1575,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1576,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1577,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1578,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1579,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1580,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1581,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1582,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1583,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1584,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1585,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1586,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1587,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1588,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1589,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1590,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1591,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1592,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1593,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1594,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1595,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1596,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1597,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1598,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1599,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1600,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1601,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1602,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1603,470752,loyalty1,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1604,470752,replacement,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1605,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1606,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1607,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1608,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1609,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1610,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1611,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1612,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1613,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1614,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1615,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1616,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1617,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1618,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1619,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1620,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1621,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1622,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1623,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1624,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1625,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1626,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1627,470752,adoption,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1628,470752,promo_exclusive_products,3425909002011,M,50-65,78,RECHARGE LAVAGE TW - D
1629,491803,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1630,491803,promo_exclusive_products,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1631,491803,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1632,491803,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1633,491803,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1634,491803,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1635,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1636,575826,promo_exclusive_products,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1637,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1638,575826,promo_exclusive_products,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1639,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1640,575826,promo_exclusive_products,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1641,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1642,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1643,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1644,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1645,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1646,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1647,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1648,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1649,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1650,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1651,575826,adoption,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1652,575826,loyalty2,3425909002011,M,35-49,78,RECHARGE LAVAGE TW - D
1653,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1654,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1655,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1656,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1657,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1658,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1659,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1660,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1661,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1662,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1663,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1664,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1665,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1666,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1667,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1668,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1669,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1670,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1671,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1672,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1673,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1674,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1675,609205,adoption,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1676,609205,promo_exclusive_products,3425909002011,M,<35,78,RECHARGE LAVAGE TW - D
1677,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1678,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1679,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1680,622174,replacement,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1681,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1682,622174,replacement,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1683,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1684,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1685,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1686,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1687,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1688,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1689,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1690,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1691,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1692,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1693,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1694,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1695,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1696,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1697,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1698,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1699,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1700,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1701,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1702,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1703,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1704,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1705,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1706,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1707,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1708,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1709,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1710,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1711,622174,loyalty,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1712,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1713,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1714,622174,loyalty,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1715,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1716,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1717,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1718,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1719,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1720,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1721,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1722,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1723,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1724,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1725,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1726,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1727,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1728,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1729,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1730,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1731,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1732,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1733,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1734,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1735,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1736,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1737,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1738,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1739,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1740,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1741,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1742,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1743,622174,loyalty,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1744,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1745,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1746,622174,loyalty,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1747,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1748,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1749,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1750,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1751,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1752,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1753,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1754,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1755,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1756,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1757,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1758,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1759,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1760,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1761,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1762,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1763,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1764,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1765,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1766,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1767,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1768,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1769,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1770,622174,loyalty2,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1771,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1772,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1773,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1774,622174,replacement,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1775,622174,loyalty1,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1776,622174,replacement,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1777,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1778,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1779,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1780,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1781,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1782,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1783,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1784,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1785,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1786,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1787,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1788,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1789,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1790,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1791,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1792,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1793,622174,adoption,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
1794,622174,promo_exclusive_products,3425909002011,M,50-65,06,RECHARGE LAVAGE TW - D
