,CUST_ID,SEX,AGE,DEPARTEMENT
450,121470,M,50-65,42
451,121499,M,50-65,78
452,121517,F,50-65,78
453,121590,M,50-65,58
454,121607,M,35-49,78
455,121660,M,50-65,33
456,121672,M,50-65,78
457,121691,M,50-65,78
458,121729,M,>65,51
459,121730,M,50-65,51
460,121796,M,>65,38
461,121892,M,35-49,78
462,122074,F,35-49,59
463,122110,M,50-65,78
464,122130,M,50-65,78
465,122168,M,50-65,06
466,122194,F,50-65,78
467,122221,M,50-65,78
468,122243,M,50-65,78
469,122381,M,50-65,78
470,122384,M,50-65,79
471,122407,M,>65,59
472,122433,M,50-65,78
473,122470,F,35-49,62
474,122503,M,>65,21
475,122584,M,50-65,59
476,122601,M,50-65,59
477,122732,F,50-65,38
478,122824,M,>65,78
479,122861,M,50-65,33
480,122900,M,50-65,59
481,122918,M,50-65,59
482,122926,M,35-49,78
483,122953,F,50-65,62
484,122976,M,>65,78
485,123035,M,>65,59
486,123236,M,50-65,78
487,123294,M,35-49,78
488,123358,M,50-65,78
489,123434,M,50-65,59
490,123499,M,35-49,78
491,123501,M,35-49,59
492,123517,M,50-65,78
493,123618,M,50-65,38
494,123642,M,35-49,59
495,123777,M,50-65,59
496,123801,M,35-49,62
497,123825,M,35-49,62
498,123892,F,35-49,78
499,123948,M,50-65,62
500,123949,M,50-65,59
501,123953,M,50-65,78
502,124069,M,50-65,62
503,124073,M,50-65,78
504,124101,M,35-49,51
505,124132,M,35-49,62
506,124233,M,50-65,58
507,124326,M,50-65,59
508,124370,F,35-49,62
509,124396,M,35-49,51
510,124397,M,50-65,62
511,124414,M,35-49,78
512,124464,M,50-65,51
513,124500,M,35-49,62
514,124558,F,50-65,51
515,124681,M,35-49,38
516,124732,M,50-65,59
517,124738,M,35-49,59
518,124784,M,35-49,62
519,124913,M,>65,21
520,124950,M,50-65,72
521,124955,M,35-49,33
522,124985,M,35-49,38
523,124990,M,50-65,59
524,125045,M,35-49,51
525,125170,F,50-65,33
526,125348,M,35-49,59
527,125407,M,35-49,59
528,125507,M,50-65,33
