,CUST_ID,SEX,AGE,DEPARTEMENT
0,101205,M,35-49,78
1,101392,M,35-49,78
2,103371,M,50-65,78
3,103922,M,50-65,33
4,105649,M,35-49,38
5,106150,M,50-65,78
6,106845,F,35-49,21
7,107030,M,35-49,59
8,107936,M,50-65,59
9,108938,M,50-65,59
10,109363,M,50-65,33
11,109730,M,35-49,62
12,110899,M,35-49,59
13,111958,M,35-49,59
14,112041,M,35-49,78
15,113036,M,50-65,62
16,113725,M,50-65,78
17,113875,M,35-49,58
18,114176,M,50-65,59
19,114666,M,35-49,59
20,117321,M,50-65,78
21,117912,M,35-49,62
22,118478,M,50-65,59
23,118606,M,50-65,38
24,120286,M,50-65,38
25,120768,M,50-65,33
26,121128,M,50-65,59
27,122194,F,50-65,78
28,123777,M,50-65,59
29,124681,M,35-49,38
30,124784,M,35-49,62
31,125579,M,50-65,59
32,127760,M,50-65,78
33,127790,M,50-65,59
34,128265,M,50-65,78
35,129105,M,50-65,78
36,130464,M,35-49,38
37,130769,M,35-49,78
38,131348,M,50-65,78
39,131514,M,50-65,78
40,131554,M,50-65,33
41,132014,M,50-65,51
42,132253,M,<35,38
43,132260,M,35-49,78
44,133070,M,50-65,62
45,133892,M,50-65,59
46,133917,M,50-65,38
47,137677,M,50-65,62
48,138296,M,50-65,59
49,139038,M,50-65,59
50,139113,M,50-65,62
51,140183,M,50-65,33
52,142122,M,35-49,78
53,142309,M,50-65,06
54,144834,M,50-65,59
55,145215,M,35-49,38
56,145478,M,50-65,38
57,145875,M,35-49,59
58,147495,F,50-65,78
59,149020,M,50-65,62
60,149358,F,35-49,62
61,149886,M,50-65,38
62,149963,M,50-65,59
63,152797,M,50-65,51
64,152806,M,35-49,59
65,154953,M,<35,58
66,156003,F,35-49,38
67,156096,M,35-49,78
68,156490,M,<35,58
69,156634,M,35-49,62
70,157047,M,35-49,78
71,157246,M,50-65,38
72,158554,M,50-65,78
73,160378,M,35-49,38
74,161394,M,50-65,59
75,162055,M,35-49,62
76,164593,M,50-65,78
77,165402,M,50-65,59
78,165785,M,50-65,78
79,166603,M,35-49,78
80,167298,M,50-65,78
81,167694,F,50-65,59
82,168983,M,50-65,78
83,171090,M,50-65,59
84,171799,M,50-65,33
85,172457,F,50-65,59
86,173319,M,50-65,51
87,173559,F,50-65,78
88,174617,M,50-65,62
89,176750,M,50-65,38
90,177933,M,50-65,78
91,179724,M,35-49,58
92,179988,M,35-49,62
93,181027,M,50-65,59
