,CUST_ID,SEX,AGE,DEPARTEMENT
215,109765,M,35-49,38
216,109767,M,50-65,59
217,109828,M,>65,62
218,109910,M,50-65,06
219,109954,M,50-65,59
220,109978,M,>65,78
221,109993,M,50-65,62
222,110071,M,>65,78
223,110073,M,50-65,38
224,110168,M,35-49,38
225,110196,M,50-65,58
226,110211,M,35-49,78
227,110250,M,50-65,51
228,110297,M,50-65,59
229,110417,M,>65,78
230,110487,M,35-49,78
231,110518,M,50-65,59
232,110527,F,35-49,38
233,110552,M,35-49,58
234,110569,F,>65,21
235,110590,M,35-49,78
236,110592,M,50-65,58
237,110633,M,50-65,51
238,110691,M,50-65,59
239,110731,M,50-65,59
240,110899,M,35-49,59
241,111038,M,50-65,78
242,111061,M,50-65,78
243,111074,M,50-65,62
244,111175,M,50-65,59
245,111176,M,50-65,59
246,111209,M,50-65,51
247,111211,M,50-65,51
248,111287,M,35-49,59
249,111288,M,35-49,62
250,111299,F,>65,62
251,111302,M,50-65,59
252,111303,M,50-65,62
253,111320,F,50-65,21
254,111383,M,>65,33
255,111392,M,35-49,33
256,111432,M,50-65,59
257,111552,M,50-65,33
258,111665,M,50-65,79
259,111668,M,35-49,62
260,111670,M,35-49,59
261,111737,M,<35,78
262,111738,M,50-65,78
263,111800,F,50-65,51
264,111809,M,50-65,58
265,111828,M,50-65,33
266,111880,M,50-65,78
267,111890,M,50-65,59
268,111896,M,>65,78
269,111901,F,>65,78
270,111906,M,35-49,58
271,111911,F,>65,78
272,111939,M,35-49,59
273,111958,M,35-49,59
274,111990,M,50-65,59
275,111996,M,50-65,59
276,112006,M,35-49,78
277,112013,M,50-65,33
278,112041,M,35-49,78
279,112044,M,35-49,59
280,112161,M,50-65,78
281,112235,M,50-65,62
282,112335,M,35-49,59
283,112384,F,35-49,33
284,112387,M,35-49,78
285,112401,M,35-49,59
286,112455,M,35-49,39
287,112498,M,>65,38
288,112511,M,50-65,51
289,112570,M,50-65,78
290,112633,M,50-65,78
291,112768,M,>65,62
292,112841,M,50-65,58
293,112935,M,35-49,78
294,112979,M,50-65,33
295,113014,M,50-65,33
296,113036,M,50-65,62
297,113109,M,50-65,59
298,113123,M,50-65,59
299,113125,M,50-65,78
300,113181,M,50-65,33
301,113206,M,50-65,59
302,113297,M,35-49,33
303,113324,M,50-65,78
304,113350,F,50-65,59
305,113376,M,35-49,59
306,113425,M,50-65,78
307,113487,M,50-65,78
308,113566,M,35-49,78
309,113595,M,50-65,78
310,113661,M,35-49,59
311,113699,M,35-49,62
312,113700,M,35-49,78
313,113725,M,50-65,78
314,113787,M,50-65,06
315,113794,M,50-65,59
316,113797,M,50-65,78
317,113838,M,50-65,78
318,113875,M,35-49,58
319,113895,M,50-65,78
320,113960,M,35-49,62
321,114078,F,35-49,21
322,114170,M,50-65,38
323,114176,M,50-65,59
324,114202,M,>65,78
325,114216,M,50-65,42
326,114258,M,50-65,58
327,114342,M,50-65,59
328,114363,M,35-49,62
329,114449,M,50-65,59
330,114465,M,35-49,78
331,114474,M,50-65,62
332,114495,M,35-49,59
333,114539,M,50-65,62
334,114601,M,35-49,78
335,114621,F,50-65,78
336,114658,M,35-49,78
337,114666,M,35-49,59
338,114730,M,35-49,58
339,114760,M,35-49,59
340,114771,M,35-49,33
341,114807,M,50-65,33
342,114811,M,50-65,59
343,114817,M,35-49,38
344,114864,M,35-49,33
345,114886,M,50-65,33
346,114932,M,50-65,38
347,114989,M,50-65,59
348,114995,M,50-65,78
349,115016,F,50-65,78
350,115022,M,50-65,38
351,115068,M,35-49,62
352,115242,M,50-65,33
353,115334,M,50-65,38
354,115350,F,>65,06
355,115407,M,50-65,79
356,115437,M,35-49,58
357,115438,M,35-49,59
358,115511,M,35-49,59
359,115514,M,35-49,78
360,115526,M,50-65,78
361,115559,M,50-65,78
362,115588,M,<35,78
363,115787,M,35-49,38
364,115809,M,50-65,59
365,115880,M,50-65,06
366,116105,F,50-65,78
367,116116,M,>65,06
368,116241,M,35-49,62
369,116257,M,50-65,51
370,116281,M,35-49,62
371,116290,M,35-49,38
372,116388,M,50-65,78
373,116441,M,35-49,62
374,116485,M,<35,78
375,116517,M,50-65,38
376,116560,M,35-49,59
377,116566,M,50-65,78
378,116610,M,50-65,38
379,116737,M,<35,78
380,116964,F,>65,78
381,116969,M,50-65,59
382,117086,M,50-65,78
383,117249,M,50-65,78
384,117302,M,50-65,33
385,117305,F,>65,38
386,117321,M,50-65,78
387,117387,M,>65,21
388,117388,M,35-49,21
389,117461,F,50-65,58
390,117610,M,50-65,59
391,117667,M,<35,78
392,117669,M,>65,62
393,117730,M,35-49,58
394,117755,M,>65,78
395,117757,M,50-65,59
396,117783,F,>65,06
397,117790,M,>65,78
398,117805,M,<35,33
399,117850,M,35-49,51
400,117902,M,50-65,21
401,117912,M,35-49,62
402,117934,M,35-49,51
403,117978,F,50-65,62
404,118071,M,50-65,59
405,118164,M,50-65,59
406,118229,M,50-65,59
407,118234,M,>65,78
408,118242,M,35-49,33
409,118302,M,50-65,33
410,118355,M,50-65,33
411,118364,M,50-65,78
412,118372,M,35-49,62
413,118414,M,50-65,59
414,118443,F,>65,62
415,118478,M,50-65,59
416,118554,M,50-65,62
417,118560,M,50-65,78
418,118602,M,50-65,62
419,118606,M,50-65,38
420,118658,M,>65,78
421,118675,M,50-65,06
422,118750,M,35-49,59
423,118763,M,50-65,78
424,118817,M,50-65,59
425,119307,M,50-65,78
426,119310,M,50-65,33
427,119454,M,>65,78
428,119510,M,50-65,62
429,119521,M,50-65,38
430,119645,M,50-65,62
431,119675,M,50-65,78
432,119781,F,50-65,62
433,119803,M,>65,78
434,120004,M,35-49,78
435,120021,M,50-65,10
436,120055,M,<35,80
437,120086,M,50-65,38
438,120099,M,50-65,78
439,120124,M,35-49,33
440,120148,M,50-65,39
441,120248,M,50-65,38
442,120259,M,50-65,33
443,120286,M,50-65,38
444,120331,M,35-49,51
445,120404,M,35-49,59
446,120461,M,>65,06
447,120622,M,35-49,78
448,120628,M,>65,78
449,120672,M,50-65,78
450,120734,M,>65,78
451,120768,M,50-65,33
452,120786,M,50-65,59
453,120927,M,35-49,06
454,120954,M,35-49,78
455,120966,M,50-65,78
456,120981,M,50-65,78
457,120992,M,50-65,78
458,121029,M,50-65,51
459,121032,M,>65,58
460,121076,M,50-65,78
461,121107,M,50-65,78
462,121128,M,50-65,59
463,121147,M,50-65,62
464,121192,M,50-65,51
465,121222,M,50-65,59
466,121408,M,50-65,62
467,121437,M,50-65,59
468,121440,M,50-65,59
469,121443,M,35-49,80
470,121470,M,50-65,42
471,121499,M,50-65,78
472,121517,F,50-65,78
473,121576,M,50-65,59
474,121590,M,50-65,58
475,121607,M,35-49,78
476,121660,M,50-65,33
477,121672,M,50-65,78
478,121729,M,>65,51
479,121730,M,50-65,51
480,121780,M,50-65,33
481,121796,M,>65,38
482,121892,M,35-49,78
483,122074,F,35-49,59
484,122110,M,50-65,78
485,122130,M,50-65,78
486,122168,M,50-65,06
487,122194,F,50-65,78
488,122203,M,50-65,78
489,122221,M,50-65,78
490,122243,M,50-65,78
491,122381,M,50-65,78
492,122407,M,>65,59
493,122433,M,50-65,78
494,122470,F,35-49,62
495,122503,M,>65,21
496,122584,M,50-65,59
497,122732,F,50-65,38
498,122824,M,>65,78
499,122861,M,50-65,33
500,122900,M,50-65,59
501,122918,M,50-65,59
502,122926,M,35-49,78
503,122953,F,50-65,62
504,122976,M,>65,78
505,123035,M,>65,59
506,123236,M,50-65,78
507,123290,M,>65,78
508,123294,M,35-49,78
509,123358,M,50-65,78
510,123499,M,35-49,78
511,123501,M,35-49,59
512,123517,M,50-65,78
513,123618,M,50-65,38
514,123642,M,35-49,59
515,123777,M,50-65,59
516,123801,M,35-49,62
517,123825,M,35-49,62
518,123892,F,35-49,78
519,123948,M,50-65,62
520,123949,M,50-65,59
521,123953,M,50-65,78
522,124069,M,50-65,62
523,124073,M,50-65,78
524,124101,M,35-49,51
525,124132,M,35-49,62
526,124233,M,50-65,58
527,124252,M,50-65,62
528,124326,M,50-65,59
529,124370,F,35-49,62
530,124396,M,35-49,51
531,124397,M,50-65,62
532,124414,M,35-49,78
533,124464,M,50-65,51
534,124500,M,35-49,62
535,124558,F,50-65,51
536,124681,M,35-49,38
537,124732,M,50-65,59
538,124738,M,35-49,59
539,124784,M,35-49,62
540,124893,F,>65,78
541,124913,M,>65,21
542,124950,M,50-65,72
543,124955,M,35-49,33
544,124985,M,35-49,38
545,124990,M,50-65,59
546,125045,M,35-49,51
547,125170,F,50-65,33
548,125348,M,35-49,59
549,125407,M,35-49,59
550,125507,M,50-65,33
551,125509,M,50-65,80
552,125579,M,50-65,59
553,125615,M,50-65,33
554,125629,M,50-65,62
555,125798,M,50-65,80
556,125815,M,35-49,78
557,125897,M,35-49,62
558,125911,M,35-49,42
559,125915,M,50-65,62
560,125918,M,50-65,33
561,126006,M,35-49,38
562,126035,M,50-65,62
563,126039,F,<35,59
564,126046,M,50-65,33
565,126059,M,35-49,59
566,126217,M,35-49,06
567,126231,M,35-49,33
568,126249,M,50-65,38
569,126268,F,35-49,59
570,126277,M,50-65,38
571,126367,M,35-49,78
572,126426,M,50-65,33
573,126432,M,>65,78
574,126551,M,50-65,59
575,126566,M,50-65,33
576,126601,M,35-49,59
577,126632,M,35-49,78
578,126650,F,50-65,33
579,126651,M,35-49,33
580,126662,M,35-49,80
581,126667,M,50-65,59
582,126691,M,50-65,79
583,126718,M,35-49,62
584,126734,M,50-65,79
585,126864,M,35-49,62
586,126875,M,50-65,59
587,126930,M,35-49,59
588,126962,M,50-65,33
589,126975,M,50-65,80
590,127104,M,35-49,07
591,127111,M,50-65,59
592,127136,M,50-65,33
593,127145,M,50-65,59
594,127303,M,50-65,59
595,127319,M,35-49,06
596,127367,F,35-49,62
597,127376,M,50-65,21
598,127536,M,35-49,33
599,127538,M,35-49,58
600,127640,M,50-65,33
601,127739,M,50-65,62
602,127757,M,50-65,78
603,127760,M,50-65,78
604,127790,M,50-65,59
605,127802,M,50-65,38
606,127943,M,50-65,78
607,127952,M,35-49,78
608,127960,M,35-49,38
609,128083,M,50-65,51
610,128090,M,50-65,33
611,128096,F,>65,59
612,128103,M,<35,78
613,128150,M,50-65,78
614,128197,M,50-65,59
615,128213,M,50-65,62
616,128265,M,50-65,78
617,128359,M,>65,78
618,128523,M,50-65,33
619,128537,M,35-49,72
620,128568,M,35-49,59
621,128593,M,35-49,59
622,128643,M,50-65,78
623,128645,M,>65,06
624,128703,M,50-65,59
625,128737,M,35-49,33
626,128859,M,35-49,59
627,128896,M,50-65,78
628,129001,M,50-65,59
629,129071,M,35-49,59
630,129105,M,50-65,78
631,129107,M,50-65,62
632,129129,M,50-65,59
633,129151,M,35-49,62
634,129166,M,50-65,78
635,129189,M,35-49,33
636,129289,M,35-49,59
637,129318,M,50-65,79
638,129342,M,50-65,78
639,129345,M,50-65,78
640,129390,M,50-65,33
641,129401,M,50-65,59
642,129409,M,50-65,58
643,129415,M,50-65,38
644,129461,M,35-49,38
645,129525,M,50-65,78
646,129556,M,35-49,59
647,129575,M,50-65,62
648,129652,F,35-49,62
649,129710,F,35-49,38
650,129748,M,50-65,51
651,129757,M,35-49,59
652,129865,F,35-49,59
653,129962,M,50-65,62
654,130015,M,35-49,62
655,130019,M,50-65,59
656,130030,M,50-65,78
657,130044,M,50-65,59
658,130053,M,35-49,78
659,130181,M,35-49,59
660,130184,M,50-65,38
661,130188,M,50-65,59
662,130300,M,50-65,78
663,130366,M,35-49,62
664,130464,M,35-49,38
665,130477,M,35-49,78
666,130508,M,35-49,38
667,130532,M,50-65,59
668,130555,M,35-49,62
669,130571,M,35-49,59
670,130640,M,50-65,59
671,130700,M,50-65,78
672,130743,M,50-65,78
673,130752,M,>65,51
674,130756,M,>65,59
675,130760,M,50-65,59
676,130764,M,50-65,51
677,130769,M,35-49,78
678,130799,M,50-65,59
679,130820,M,50-65,78
680,130872,M,35-49,33
681,130909,M,50-65,59
682,130935,M,50-65,06
683,130996,M,50-65,59
684,131005,M,50-65,78
685,131014,M,50-65,33
686,131015,M,<35,39
687,131071,M,35-49,38
688,131114,F,50-65,78
689,131188,M,35-49,62
690,131208,M,50-65,62
691,131235,M,35-49,62
692,131263,M,35-49,78
693,131320,M,50-65,78
694,131325,M,>65,78
695,131348,M,50-65,78
696,131368,M,50-65,59
697,131402,M,50-65,59
