,CUST_ID,SEX,AGE,DEPARTEMENT
215,118302,M,50-65,33
216,118364,M,50-65,78
217,118478,M,50-65,59
218,118554,M,50-65,62
219,118560,M,50-65,78
220,118606,M,50-65,38
221,118675,M,50-65,06
222,118750,M,35-49,59
223,119307,M,50-65,78
224,119510,M,50-65,62
225,119521,M,50-65,38
226,120086,M,50-65,38
227,120248,M,50-65,38
228,120259,M,50-65,33
229,120286,M,50-65,38
230,120331,M,35-49,51
231,120461,M,>65,06
232,120628,M,>65,78
233,120734,M,>65,78
234,120768,M,50-65,33
235,120927,M,35-49,06
236,120992,M,50-65,78
237,121029,M,50-65,51
238,121107,M,50-65,78
239,121128,M,50-65,59
240,121147,M,50-65,62
241,121192,M,50-65,51
242,121408,M,50-65,62
243,121437,M,50-65,59
244,121499,M,50-65,78
245,121590,M,50-65,58
246,121672,M,50-65,78
247,121729,M,>65,51
248,121730,M,50-65,51
249,121796,M,>65,38
250,122130,M,50-65,78
251,122194,F,50-65,78
252,122221,M,50-65,78
253,122503,M,>65,21
254,122584,M,50-65,59
255,122824,M,>65,78
256,122900,M,50-65,59
257,122918,M,50-65,59
258,122953,F,50-65,62
259,122976,M,>65,78
260,123035,M,>65,59
261,123294,M,35-49,78
262,123499,M,35-49,78
263,123517,M,50-65,78
264,123618,M,50-65,38
265,123642,M,35-49,59
266,123777,M,50-65,59
267,123801,M,35-49,62
268,123948,M,50-65,62
269,123949,M,50-65,59
270,123953,M,50-65,78
271,124069,M,50-65,62
272,124073,M,50-65,78
273,124132,M,35-49,62
274,124326,M,50-65,59
275,124370,F,35-49,62
276,124397,M,50-65,62
277,124464,M,50-65,51
278,124500,M,35-49,62
279,124681,M,35-49,38
280,124784,M,35-49,62
281,124913,M,>65,21
282,124985,M,35-49,38
283,124990,M,50-65,59
284,125045,M,35-49,51
285,125407,M,35-49,59
286,125579,M,50-65,59
287,125615,M,50-65,33
288,125911,M,35-49,42
289,126035,M,50-65,62
290,126059,M,35-49,59
291,126217,M,35-49,06
292,126231,M,35-49,33
293,126268,F,35-49,59
294,126277,M,50-65,38
295,126426,M,50-65,33
296,126551,M,50-65,59
297,126662,M,35-49,80
298,126718,M,35-49,62
299,126864,M,35-49,62
300,126875,M,50-65,59
301,126975,M,50-65,80
302,127136,M,50-65,33
303,127319,M,35-49,06
304,127376,M,50-65,21
305,127536,M,35-49,33
306,127538,M,35-49,58
307,127739,M,50-65,62
308,127760,M,50-65,78
309,127790,M,50-65,59
310,127943,M,50-65,78
311,127960,M,35-49,38
312,128083,M,50-65,51
313,128265,M,50-65,78
314,128359,M,>65,78
315,128523,M,50-65,33
316,128568,M,35-49,59
317,128593,M,35-49,59
318,128645,M,>65,06
319,128703,M,50-65,59
320,128737,M,35-49,33
321,128859,M,35-49,59
322,128896,M,50-65,78
323,129001,M,50-65,59
324,129105,M,50-65,78
325,129151,M,35-49,62
326,129289,M,35-49,59
327,129318,M,50-65,79
328,129345,M,50-65,78
329,129390,M,50-65,33
330,129401,M,50-65,59
331,129415,M,50-65,38
332,129525,M,50-65,78
333,129652,F,35-49,62
334,129710,F,35-49,38
335,129748,M,50-65,51
336,129865,F,35-49,59
337,130015,M,35-49,62
338,130019,M,50-65,59
339,130181,M,35-49,59
340,130184,M,50-65,38
341,130300,M,50-65,78
342,130366,M,35-49,62
343,130464,M,35-49,38
344,130532,M,50-65,59
345,130555,M,35-49,62
346,130571,M,35-49,59
347,130640,M,50-65,59
348,130700,M,50-65,78
349,130769,M,35-49,78
350,130799,M,50-65,59
351,131005,M,50-65,78
352,131014,M,50-65,33
353,131188,M,35-49,62
354,131208,M,50-65,62
355,131263,M,35-49,78
356,131320,M,50-65,78
357,131325,M,>65,78
358,131348,M,50-65,78
359,131368,M,50-65,59
360,131494,M,50-65,78
361,131514,M,50-65,78
362,131516,M,50-65,38
363,131554,M,50-65,33
364,131572,M,35-49,62
365,131823,M,50-65,78
366,131834,M,35-49,33
367,132014,M,50-65,51
368,132046,M,50-65,62
369,132082,M,35-49,33
370,132099,M,50-65,33
371,132253,M,<35,38
372,132260,M,35-49,78
373,132262,M,35-49,33
374,132417,M,35-49,59
375,132519,M,50-65,38
376,132640,M,35-49,59
377,132683,M,35-49,59
378,132722,M,50-65,51
379,132739,M,50-65,78
380,132873,F,35-49,38
381,132936,M,35-49,38
382,132966,M,35-49,51
383,133014,F,50-65,59
384,133022,M,35-49,78
385,133070,M,50-65,62
386,133113,M,50-65,59
387,133162,M,35-49,39
388,133707,M,50-65,62
389,133755,M,50-65,33
390,133789,M,50-65,78
391,133892,M,50-65,59
392,133917,M,50-65,38
393,133955,F,35-49,59
394,134035,M,35-49,78
395,134163,M,50-65,38
396,134281,M,50-65,62
397,134473,M,50-65,59
398,134483,M,35-49,06
399,134527,M,35-49,59
400,134545,M,50-65,78
401,134585,M,50-65,78
402,134631,M,50-65,33
403,134691,M,35-49,78
404,134880,M,35-49,59
405,134917,M,50-65,59
406,135030,M,>65,51
407,135083,M,35-49,59
408,135206,F,35-49,59
409,135414,M,35-49,33
410,135736,M,35-49,59
411,136453,F,50-65,78
412,136593,M,35-49,33
413,136688,M,35-49,78
414,136832,M,50-65,59
415,136996,M,35-49,59
416,137060,M,35-49,58
417,137090,M,35-49,59
418,137310,M,35-49,33
419,137464,M,35-49,78
420,137504,M,35-49,78
421,137581,M,50-65,78
422,137637,F,35-49,51
423,137677,M,50-65,62
424,137685,M,50-65,38
425,137806,M,35-49,62
426,137871,M,35-49,59
427,137982,M,50-65,78
428,138058,M,50-65,62
429,138169,M,50-65,58
430,138170,M,50-65,59
431,138296,M,50-65,59
432,138325,M,50-65,51
433,138395,M,35-49,33
434,138455,F,50-65,78
435,138510,M,>65,06
436,138520,M,50-65,62
437,138707,M,50-65,78
438,138794,M,50-65,33
439,138923,M,50-65,59
440,139038,M,50-65,59
441,139113,M,50-65,62
442,139363,M,35-49,38
443,140050,F,50-65,59
444,140093,M,50-65,59
445,140121,M,50-65,51
446,140183,M,50-65,33
447,140387,M,50-65,38
448,140423,F,50-65,78
449,140439,M,50-65,78
450,140480,M,35-49,62
451,140555,M,35-49,38
452,140566,M,50-65,38
453,140578,M,35-49,59
454,140784,M,50-65,78
455,140911,M,35-49,78
456,140919,M,50-65,33
457,140965,M,35-49,59
458,141181,M,35-49,59
459,141196,M,50-65,78
460,141200,F,35-49,62
461,141207,M,50-65,78
462,141220,M,50-65,78
463,141311,M,50-65,78
464,141312,M,>65,62
465,141332,M,50-65,78
466,141519,F,50-65,78
467,141601,M,35-49,38
468,141636,M,50-65,62
469,141642,M,50-65,80
470,141648,M,35-49,78
471,141664,M,35-49,33
472,141674,F,35-49,62
473,141681,M,50-65,78
474,141778,M,35-49,62
475,141815,M,50-65,59
476,141845,M,35-49,38
477,141887,M,50-65,78
478,141964,M,50-65,62
479,142122,M,35-49,78
480,142309,M,50-65,06
481,142372,M,50-65,59
482,142373,M,35-49,78
483,142418,M,50-65,58
484,142659,M,50-65,78
485,142694,M,50-65,78
486,142784,F,35-49,51
487,142984,M,50-65,62
488,143116,M,35-49,78
489,143182,M,50-65,59
490,143204,M,50-65,51
491,143234,M,50-65,59
492,143322,M,35-49,59
493,143382,M,50-65,78
494,143488,M,50-65,59
495,143668,M,35-49,07
496,143739,F,>65,21
497,143826,M,50-65,59
498,144164,M,35-49,59
499,144205,M,35-49,38
500,144206,M,50-65,59
501,144223,F,35-49,62
502,144250,M,35-49,58
503,144417,M,35-49,78
504,144465,M,50-65,78
505,144626,M,35-49,58
506,144811,M,35-49,33
507,144834,M,50-65,59
508,144896,M,35-49,59
509,145017,M,35-49,62
510,145163,F,50-65,78
511,145209,M,>65,78
512,145215,M,35-49,38
513,145230,M,35-49,58
514,145395,M,35-49,59
515,145422,M,50-65,78
516,145467,M,35-49,62
517,145478,M,50-65,38
518,145550,M,35-49,62
519,145566,M,50-65,51
520,145592,M,35-49,38
521,145614,M,35-49,38
522,145747,M,50-65,38
523,145772,M,50-65,33
524,145823,M,50-65,59
525,145827,M,35-49,58
526,145875,M,35-49,59
527,145921,F,35-49,78
528,145974,M,35-49,59
529,146032,M,50-65,38
530,146149,F,>65,59
531,146175,M,35-49,79
532,146201,M,35-49,51
533,146208,M,35-49,62
534,146263,M,50-65,33
535,146314,M,35-49,78
536,146452,M,35-49,62
537,146540,M,50-65,78
538,146554,M,35-49,06
539,146559,M,50-65,78
540,146574,M,35-49,59
541,146720,M,50-65,78
542,146803,M,35-49,78
543,147052,M,50-65,59
544,147079,M,50-65,33
545,147287,M,50-65,38
546,147333,M,50-65,59
