,CUST_ID,SEX,AGE,DEPARTEMENT
215,127136,M,50-65,33
216,127319,M,35-49,06
217,127376,M,50-65,21
218,127760,M,50-65,78
219,127790,M,50-65,59
220,127960,M,35-49,38
221,128265,M,50-65,78
222,128568,M,35-49,59
223,128737,M,35-49,33
224,128859,M,35-49,59
225,128896,M,50-65,78
226,129105,M,50-65,78
227,129151,M,35-49,62
228,129289,M,35-49,59
229,129318,M,50-65,79
230,129345,M,50-65,78
231,129390,M,50-65,33
232,129525,M,50-65,78
233,129748,M,50-65,51
234,129865,F,35-49,59
235,130019,M,50-65,59
236,130181,M,35-49,59
237,130366,M,35-49,62
238,130464,M,35-49,38
239,130532,M,50-65,59
240,130555,M,35-49,62
241,130571,M,35-49,59
242,130769,M,35-49,78
243,130799,M,50-65,59
244,131014,M,50-65,33
245,131188,M,35-49,62
246,131208,M,50-65,62
247,131263,M,35-49,78
248,131348,M,50-65,78
249,131368,M,50-65,59
250,131494,M,50-65,78
251,131514,M,50-65,78
252,131516,M,50-65,38
253,131554,M,50-65,33
254,131572,M,35-49,62
255,131823,M,50-65,78
256,131834,M,35-49,33
257,132014,M,50-65,51
258,132046,M,50-65,62
259,132099,M,50-65,33
260,132253,M,<35,38
261,132260,M,35-49,78
262,132417,M,35-49,59
263,132519,M,50-65,38
264,132640,M,35-49,59
265,132722,M,50-65,51
266,132739,M,50-65,78
267,132873,F,35-49,38
268,132936,M,35-49,38
269,132966,M,35-49,51
270,133014,F,50-65,59
271,133022,M,35-49,78
272,133070,M,50-65,62
273,133113,M,50-65,59
274,133707,M,50-65,62
275,133892,M,50-65,59
276,133917,M,50-65,38
277,133955,F,35-49,59
278,134035,M,35-49,78
279,134419,F,35-49,58
280,134473,M,50-65,59
281,134483,M,35-49,06
282,134527,M,35-49,59
283,134545,M,50-65,78
284,134631,M,50-65,33
285,134691,M,35-49,78
286,134811,F,35-49,33
287,134917,M,50-65,59
288,135736,M,35-49,59
289,136688,M,35-49,78
290,136832,M,50-65,59
291,136996,M,35-49,59
292,137060,M,35-49,58
293,137090,M,35-49,59
294,137310,M,35-49,33
295,137464,M,35-49,78
296,137504,M,35-49,78
297,137637,F,35-49,51
298,137677,M,50-65,62
299,137685,M,50-65,38
300,137806,M,35-49,62
301,137871,M,35-49,59
302,137982,M,50-65,78
303,138058,M,50-65,62
304,138169,M,50-65,58
305,138170,M,50-65,59
306,138296,M,50-65,59
307,138325,M,50-65,51
308,138395,M,35-49,33
309,138455,F,50-65,78
310,138794,M,50-65,33
311,138923,M,50-65,59
312,139038,M,50-65,59
313,139113,M,50-65,62
314,140050,F,50-65,59
315,140093,M,50-65,59
316,140121,M,50-65,51
317,140183,M,50-65,33
318,140387,M,50-65,38
319,140423,F,50-65,78
320,140439,M,50-65,78
321,140480,M,35-49,62
322,140555,M,35-49,38
323,140566,M,50-65,38
324,140578,M,35-49,59
325,140911,M,35-49,78
326,140919,M,50-65,33
327,141181,M,35-49,59
328,141207,M,50-65,78
329,141311,M,50-65,78
330,141312,M,>65,62
331,141332,M,50-65,78
332,141519,F,50-65,78
333,141636,M,50-65,62
334,141642,M,50-65,80
335,141648,M,35-49,78
336,141674,F,35-49,62
337,141845,M,35-49,38
338,141887,M,50-65,78
339,142122,M,35-49,78
340,142372,M,50-65,59
341,142373,M,35-49,78
342,142418,M,50-65,58
343,142659,M,50-65,78
344,142694,M,50-65,78
345,142784,F,35-49,51
346,143116,M,35-49,78
347,143182,M,50-65,59
348,143382,M,50-65,78
349,143668,M,35-49,07
350,143739,F,>65,21
351,143826,M,50-65,59
352,144206,M,50-65,59
353,144223,F,35-49,62
354,144417,M,35-49,78
355,144465,M,50-65,78
356,144626,M,35-49,58
357,144811,M,35-49,33
358,144834,M,50-65,59
359,145163,F,50-65,78
360,145209,M,>65,78
361,145215,M,35-49,38
362,145230,M,35-49,58
363,145422,M,50-65,78
364,145467,M,35-49,62
365,145478,M,50-65,38
366,145566,M,50-65,51
367,145592,M,35-49,38
368,145772,M,50-65,33
369,145875,M,35-49,59
370,146032,M,50-65,38
371,146149,F,>65,59
372,146175,M,35-49,79
373,146201,M,35-49,51
374,146208,M,35-49,62
375,146314,M,35-49,78
376,146540,M,50-65,78
377,146720,M,50-65,78
378,147052,M,50-65,59
379,147391,M,50-65,38
380,147410,M,50-65,59
381,147432,M,50-65,62
382,147495,F,50-65,78
383,147772,M,35-49,59
384,147839,F,50-65,59
385,147896,M,35-49,59
386,148440,M,50-65,59
387,148601,M,50-65,51
388,148673,F,50-65,62
389,149020,M,50-65,62
390,149318,M,35-49,38
391,149358,F,35-49,62
392,149579,M,35-49,59
393,149662,F,>65,06
394,149838,M,35-49,62
395,149886,M,50-65,38
396,149963,M,50-65,59
397,150176,M,35-49,62
398,150269,M,50-65,38
399,150303,F,35-49,78
400,150337,M,35-49,38
401,150817,M,<35,80
402,150865,M,50-65,62
403,151025,F,50-65,38
404,151252,M,50-65,78
405,151702,M,50-65,51
406,151984,F,50-65,59
407,152033,M,35-49,51
408,152266,M,50-65,06
409,152370,M,50-65,33
410,152462,M,50-65,78
411,152484,M,50-65,51
412,152797,M,50-65,51
413,152801,M,50-65,33
414,152806,M,35-49,59
415,152824,M,50-65,78
416,152897,M,50-65,59
417,152989,F,50-65,62
418,152992,M,35-49,59
419,153358,M,50-65,06
420,153490,M,50-65,33
421,153534,M,50-65,62
422,153656,M,35-49,59
423,153850,M,50-65,62
424,153900,M,35-49,59
425,153949,M,50-65,33
426,153963,M,35-49,78
427,153970,M,50-65,33
428,154084,M,35-49,33
429,154165,F,35-49,06
430,154184,M,35-49,78
431,154248,M,35-49,78
432,154300,M,50-65,59
433,154544,M,50-65,80
434,154647,M,35-49,33
435,154737,M,35-49,80
436,154897,M,50-65,78
437,154953,M,<35,58
438,154982,M,50-65,62
439,155063,M,50-65,78
440,155211,M,50-65,51
441,155231,M,35-49,62
442,155384,F,50-65,78
443,155710,M,35-49,70
444,155855,M,35-49,21
445,155896,M,35-49,33
446,155907,M,50-65,78
447,155913,M,50-65,38
448,156003,F,35-49,38
449,156054,M,50-65,33
450,156096,M,35-49,78
451,156121,M,35-49,33
452,156268,M,50-65,78
453,156305,F,50-65,59
454,156366,M,35-49,59
455,156490,M,<35,58
456,156491,M,50-65,33
457,156634,M,35-49,62
458,156644,M,50-65,59
459,156705,M,50-65,78
460,156715,M,<35,59
461,157047,M,35-49,78
462,157246,M,50-65,38
463,157267,M,35-49,33
464,157310,M,50-65,78
465,157556,F,>65,21
466,157573,F,50-65,06
467,157796,M,50-65,62
468,158388,M,50-65,40
469,158554,M,50-65,78
470,158639,M,50-65,78
471,158939,M,50-65,59
472,159082,M,50-65,78
473,159143,M,>65,59
474,159219,M,35-49,62
475,159390,F,50-65,58
476,159567,M,50-65,38
477,159875,F,35-49,62
478,160378,M,35-49,38
479,160433,M,35-49,78
480,160513,M,50-65,59
481,160892,M,35-49,59
482,160952,M,50-65,58
483,161105,M,50-65,59
484,161156,M,50-65,62
485,161206,M,50-65,78
486,161394,M,50-65,59
487,161425,M,35-49,42
488,161674,M,50-65,06
489,161742,M,35-49,38
490,161861,M,<35,21
491,161915,M,50-65,33
492,162055,M,35-49,62
493,162167,M,50-65,58
494,162269,F,35-49,33
495,162402,M,50-65,78
496,162567,M,50-65,59
497,162754,M,50-65,78
498,162884,M,50-65,62
499,163124,M,35-49,78
500,163332,M,50-65,58
501,163810,M,<35,78
502,163869,M,35-49,38
503,163878,M,>65,78
