,CUST_ID,SEX,AGE,DEPARTEMENT
0,100715,F,50-65,78
1,101105,M,50-65,62
2,104293,M,50-65,59
3,105649,M,35-49,38
4,106150,M,50-65,78
5,106845,F,35-49,21
6,108938,M,50-65,59
7,109498,M,50-65,33
8,110899,M,35-49,59
9,111432,M,50-65,59
10,112041,M,35-49,78
11,112044,M,35-49,59
12,113036,M,50-65,62
13,113725,M,50-65,78
14,114666,M,35-49,59
15,116969,M,50-65,59
16,118478,M,50-65,59
17,118554,M,50-65,62
18,121128,M,50-65,59
19,121147,M,50-65,62
20,121730,M,50-65,51
21,122953,F,50-65,62
22,123777,M,50-65,59
23,123801,M,35-49,62
24,123949,M,50-65,59
25,124464,M,50-65,51
26,124681,M,35-49,38
27,125615,M,50-65,33
28,128265,M,50-65,78
29,129390,M,50-65,33
30,131514,M,50-65,78
31,131834,M,35-49,33
32,132260,M,35-49,78
33,133892,M,50-65,59
34,145215,M,35-49,38
35,149020,M,50-65,62
36,149358,F,35-49,62
37,149886,M,50-65,38
38,152992,M,35-49,59
39,154248,M,35-49,78
40,156096,M,35-49,78
41,156634,M,35-49,62
42,157047,M,35-49,78
43,158639,M,50-65,78
44,160378,M,35-49,38
45,165402,M,50-65,59
46,166603,M,35-49,78
47,166799,M,50-65,59
48,167298,M,50-65,78
49,170455,F,35-49,33
50,171799,M,50-65,33
51,172457,F,50-65,59
52,173319,M,50-65,51
53,174525,M,50-65,78
54,176750,M,50-65,38
55,176862,M,35-49,59
56,178316,F,35-49,21
57,180952,M,50-65,62
58,181027,M,50-65,59
59,184841,M,35-49,59
60,187833,M,50-65,59
61,187947,M,50-65,21
62,188482,M,35-49,38
63,189419,M,50-65,33
64,191307,M,50-65,59
65,191561,M,50-65,59
66,192516,M,35-49,62
67,193219,F,50-65,21
68,193677,M,35-49,51
69,195200,M,35-49,62
70,195864,M,50-65,78
71,198355,M,35-49,38
72,199285,M,35-49,78
73,199673,M,50-65,59
74,202124,M,35-49,78
75,203487,M,50-65,78
76,208744,M,50-65,33
77,209659,M,50-65,78
78,222403,M,50-65,78
79,224522,M,50-65,62
80,226924,M,50-65,38
81,227535,F,50-65,21
82,228704,M,50-65,51
83,228856,M,50-65,33
84,229711,M,50-65,33
85,234017,M,50-65,59
86,235302,F,35-49,33
87,235596,M,<35,33
88,237181,M,50-65,58
89,237374,M,35-49,62
90,238881,M,50-65,51
91,239503,M,50-65,78
92,240151,M,50-65,62
93,240562,M,50-65,59
94,244827,M,35-49,59
95,245076,M,50-65,78
96,247304,M,35-49,78
97,248530,M,35-49,51
98,249024,M,50-65,51
99,251477,M,50-65,78
100,253749,M,35-49,33
101,257995,M,35-49,59
102,261384,M,35-49,33
103,263990,F,50-65,78
104,266488,M,35-49,62
105,270220,M,50-65,59
106,274391,F,35-49,78
107,274953,M,50-65,38
108,276275,M,>65,33
109,278763,M,50-65,78
110,281256,M,<35,78
111,283278,M,35-49,59
112,286321,M,<35,79
113,287131,M,50-65,33
114,288466,M,50-65,06
115,288714,M,50-65,38
116,290288,F,50-65,78
117,291564,M,35-49,59
118,292347,M,35-49,59
119,292885,M,35-49,78
120,293965,M,50-65,59
121,293992,M,35-49,62
122,294576,M,50-65,59
123,296181,M,50-65,59
124,297113,M,50-65,78
125,298450,M,35-49,78
126,298742,M,<35,59
127,301402,M,50-65,59
128,302709,M,<35,38
129,304012,M,50-65,59
130,305678,M,50-65,62
131,306257,M,50-65,59
