,CUST_ID,SEX,AGE,DEPARTEMENT
245,120699,M,50-65,44
246,120798,M,>65,69
247,120852,M,50-65,01
248,120870,M,50-65,71
249,121100,M,50-65,44
250,121344,M,50-65,54
251,121488,M,50-65,17
252,121695,M,50-65,13
253,122130,M,50-65,78
254,122183,M,50-65,17
255,122377,M,50-65,14
256,122586,M,50-65,23
257,122618,M,50-65,13
258,123020,M,50-65,33
259,123050,M,50-65,69
260,123243,M,50-65,77
261,123255,M,>65,94
262,123289,M,50-65,38
263,123419,M,50-65,82
264,123436,M,35-49,43
265,123459,M,35-49,60
266,123476,M,50-65,94
267,123777,M,50-65,59
268,124210,M,35-49,38
269,124375,M,35-49,69
270,124383,M,35-49,91
271,124416,M,50-65,83
272,124481,M,50-65,67
273,124561,M,35-49,69
274,124611,M,35-49,31
275,124612,M,35-49,93
276,124613,M,35-49,60
277,124614,M,50-65,12
278,124627,M,50-65,56
279,124629,M,35-49,14
280,124724,M,50-65,67
281,124758,M,35-49,02
282,124815,F,>65,28
283,124909,M,50-65,86
284,124951,F,50-65,13
285,124985,M,35-49,38
286,125002,M,50-65,90
287,125034,M,50-65,38
288,125061,M,50-65,91
289,125165,M,35-49,45
290,125322,M,35-49,01
291,125384,M,50-65,91
292,125629,M,50-65,62
293,125683,M,50-65,01
294,125799,M,50-65,17
295,125855,M,35-49,08
296,125907,M,35-49,75
297,125924,M,35-49,86
298,126033,M,35-49,19
299,126128,M,35-49,44
300,126509,M,35-49,71
301,126710,M,35-49,34
302,126756,M,35-49,17
303,126804,M,35-49,93
304,126991,M,50-65,75
305,126992,M,50-65,60
306,127006,M,35-49,35
307,127017,M,50-65,57
308,127021,M,50-65,54
309,127159,M,35-49,85
310,127198,M,50-65,77
311,127413,M,50-65,91
312,127650,M,35-49,22
313,127760,M,50-65,78
314,127766,M,50-65,51
315,127780,M,35-49,49
316,127790,M,50-65,59
317,127850,M,50-65,44
318,127930,M,50-65,18
319,127952,M,35-49,78
320,128002,M,35-49,94
321,128022,M,35-49,33
322,128108,M,50-65,94
323,128141,M,50-65,91
324,128216,M,50-65,76
325,128271,M,>65,60
326,128350,M,50-65,38
327,128420,M,50-65,28
328,128532,M,35-49,57
329,128537,M,35-49,72
330,128616,M,35-49,33
331,128619,M,50-65,52
332,128793,M,50-65,35
333,128834,M,50-65,30
334,128859,M,35-49,59
335,128959,M,50-65,27
336,129028,M,50-65,57
337,129036,F,35-49,72
338,129056,M,35-49,67
339,129189,M,35-49,33
340,129426,M,35-49,60
341,129743,M,50-65,89
342,129859,M,35-49,81
343,130016,M,50-65,13
344,130082,M,50-65,60
345,130181,M,35-49,59
346,130184,M,50-65,38
347,130413,M,50-65,28
348,130434,M,35-49,64
349,130481,M,35-49,69
350,130615,M,35-49,67
351,130651,M,50-65,77
352,130710,M,50-65,63
353,130734,M,50-65,93
354,130819,M,50-65,19
355,130838,M,35-49,33
356,131001,M,50-65,83
357,131005,M,50-65,78
358,131007,M,50-65,49
359,131008,M,35-49,62
360,131010,M,50-65,91
361,131014,M,50-65,33
362,131120,M,50-65,10
363,131125,M,50-65,85
364,131126,M,50-65,05
365,131128,M,50-65,77
366,131129,M,50-65,84
367,131137,M,<35,21
368,131145,M,35-49,33
369,131173,M,50-65,72
370,131208,M,50-65,62
371,131306,M,35-49,13
372,131357,M,50-65,54
373,131387,M,35-49,01
374,131410,M,50-65,83
375,131411,M,50-65,38
376,131534,M,35-49,66
377,131535,M,50-65,42
378,131657,M,50-65,44
379,131687,M,50-65,01
380,131691,M,50-65,64
381,131722,M,50-65,54
382,131745,M,50-65,67
383,131870,M,35-49,34
384,131948,M,50-65,26
385,132078,M,50-65,26
386,132179,M,50-65,56
387,132194,M,50-65,57
388,132243,M,35-49,13
389,132251,M,50-65,44
390,132375,M,50-65,33
391,132388,M,50-65,60
392,132464,M,50-65,95
393,132467,M,50-65,70
394,132474,M,35-49,13
395,132491,M,35-49,57
396,132500,M,50-65,59
397,132527,M,35-49,41
398,132531,M,50-65,82
399,132716,M,50-65,40
400,132797,M,50-65,13
401,132942,M,35-49,28
402,132987,M,35-49,06
403,133001,M,35-49,01
404,133145,M,50-65,95
405,133188,M,50-65,68
406,133258,M,50-65,31
407,133259,M,35-49,62
408,133386,M,50-65,29
409,133475,M,35-49,87
410,133576,M,50-65,75
411,133690,M,50-65,76
412,133691,M,35-49,44
413,133794,M,50-65,06
414,133805,M,50-65,35
415,133844,M,50-65,27
416,133873,M,50-65,93
417,133892,M,50-65,59
418,133904,M,35-49,18
419,133984,M,50-65,92
420,133993,M,>65,94
421,134004,M,>65,86
422,134146,M,35-49,07
423,134184,M,50-65,76
424,134339,F,35-49,21
425,134681,M,35-49,38
426,134749,M,50-65,14
427,134753,M,35-49,44
428,134763,M,35-49,53
429,134837,M,<35,15
430,134900,M,50-65,67
431,135063,M,35-49,78
432,135075,M,35-49,42
433,135153,M,50-65,92
434,135262,M,50-65,60
435,135290,M,35-49,86
436,135322,M,50-65,45
437,135335,M,35-49,69
438,135340,M,35-49,69
439,135561,M,35-49,13
440,135600,M,<35,33
441,135621,M,35-49,41
442,135722,M,50-65,11
443,135733,M,35-49,01
444,135816,M,35-49,42
445,136041,M,35-49,56
446,136088,M,35-49,36
447,136121,M,35-49,13
448,136347,M,50-65,57
449,136486,M,50-65,33
450,136801,M,50-65,21
451,137065,M,35-49,92
452,137262,M,35-49,69
453,137339,M,35-49,30
454,137368,M,35-49,26
455,137373,M,50-65,74
456,137391,M,50-65,62
457,137573,M,50-65,60
458,137737,M,35-49,33
459,137968,M,35-49,76
460,138017,M,35-49,38
461,138168,M,35-49,68
462,138269,M,35-49,38
463,138292,M,50-65,69
464,138391,M,50-65,93
465,138453,M,35-49,51
466,138512,M,35-49,90
467,138559,M,50-65,11
468,138564,M,50-65,94
469,138577,M,50-65,44
470,138629,M,35-49,33
471,138632,F,50-65,69
472,138739,M,35-49,24
473,138935,M,35-49,28
474,138955,M,>65,95
475,139001,M,35-49,73
476,139072,M,50-65,42
477,139553,M,<35,57
478,139653,M,50-65,69
479,139779,M,35-49,37
480,139787,M,35-49,71
481,139835,M,35-49,44
482,140043,M,35-49,91
483,140050,F,50-65,59
484,140167,M,>65,80
485,140417,M,50-65,71
486,140445,M,>65,75
487,140592,M,35-49,01
488,140710,M,50-65,30
489,140929,M,50-65,07
490,140942,M,>65,38
491,140969,M,35-49,40
492,141030,M,35-49,33
493,141184,M,50-65,62
494,141338,M,35-49,31
495,141352,M,35-49,38
496,141443,M,50-65,38
497,141581,M,35-49,69
498,141584,M,>65,91
499,141594,M,35-49,57
500,141633,M,35-49,72
501,141642,M,50-65,80
502,141722,M,35-49,12
503,141755,M,50-65,51
504,141794,M,35-49,60
505,141806,M,35-49,71
506,141838,M,50-65,35
507,141906,M,50-65,75
508,142066,M,50-65,42
509,142383,M,50-65,75
510,142422,M,50-65,76
511,142552,M,35-49,71
512,142704,M,35-49,69
513,142759,M,35-49,69
514,142851,M,50-65,38
515,142860,M,50-65,74
516,142954,M,35-49,31
517,143143,M,35-49,93
518,143154,M,50-65,75
519,143289,M,50-65,44
520,143303,M,35-49,84
521,143448,M,35-49,56
522,143663,M,35-49,34
523,144017,M,35-49,77
524,144018,M,50-65,14
525,144073,M,50-65,56
526,144175,M,35-49,17
527,144350,M,50-65,21
528,144388,M,35-49,77
529,144500,M,35-49,38
530,144512,M,50-65,62
531,144535,M,50-65,95
532,144543,M,50-65,18
533,144594,M,50-65,17
534,144641,M,50-65,91
535,144780,M,50-65,88
536,144787,M,50-65,69
537,144809,M,35-49,69
538,144812,F,35-49,84
539,144859,M,<35,62
540,144997,M,35-49,37
541,145056,M,50-65,83
542,145170,M,35-49,38
543,145180,M,50-65,69
544,145218,M,35-49,10
545,145230,M,35-49,58
546,145306,M,35-49,62
547,145324,M,35-49,56
548,145422,M,50-65,78
549,145498,M,35-49,44
550,145502,M,35-49,82
551,145875,M,35-49,59
552,145880,M,35-49,38
553,145954,M,35-49,69
554,146004,M,50-65,33
555,146056,M,35-49,42
556,146090,M,35-49,50
557,146207,M,50-65,21
558,146363,M,35-49,56
559,146373,M,35-49,17
560,146579,M,50-65,69
561,146596,M,35-49,60
562,146600,M,50-65,78
563,146608,M,50-65,51
564,146642,M,35-49,45
565,146780,M,50-65,38
566,146827,M,35-49,62
567,146834,M,50-65,29
568,146873,M,35-49,85
569,146877,M,35-49,75
570,146894,M,35-49,76
571,146903,M,50-65,47
572,146980,M,35-49,76
573,147124,M,50-65,94
574,147150,M,50-65,37
575,147461,M,50-65,57
576,147752,M,50-65,19
577,147805,M,35-49,17
578,147900,M,35-49,25
579,147987,M,35-49,68
580,148120,M,35-49,67
581,148146,M,50-65,38
582,148510,M,35-49,77
583,149053,M,35-49,69
584,149097,M,35-49,56
585,149186,M,35-49,89
586,149190,M,35-49,93
587,149255,M,50-65,35
588,149339,M,>65,75
589,149447,M,35-49,64
590,149645,M,35-49,27
591,149717,M,35-49,56
592,149720,M,50-65,51
593,149824,M,<35,79
594,149844,M,35-49,44
595,150042,F,50-65,77
596,150153,M,35-49,45
597,150165,M,35-49,69
598,150173,M,50-65,56
599,150179,M,50-65,69
600,150248,M,35-49,54
601,150269,M,50-65,38
602,150405,M,50-65,76
603,150677,M,35-49,33
604,150707,M,<35,81
605,150846,M,<35,60
606,150940,M,50-65,78
607,151042,M,50-65,13
608,151099,M,35-49,93
609,151185,M,50-65,45
610,151430,M,<35,93
611,151582,M,35-49,57
612,151661,M,>65,69
613,151679,M,50-65,51
614,151741,M,50-65,02
615,151789,M,50-65,29
616,151852,M,35-49,53
617,152109,M,35-49,33
618,152352,M,50-65,21
619,152354,M,50-65,92
620,152543,M,50-65,13
621,152558,M,35-49,74
622,152642,M,35-49,16
623,152939,M,50-65,13
624,152992,M,35-49,59
625,152995,M,35-49,62
626,153067,M,50-65,29
627,153092,M,<35,69
628,153263,M,50-65,44
629,153437,M,35-49,70
630,153569,M,50-65,86
631,153660,M,35-49,31
632,153731,M,35-49,59
633,153785,M,50-65,29
634,153963,M,35-49,78
635,154057,M,50-65,77
636,154061,M,35-49,13
637,154223,M,35-49,45
638,154278,M,35-49,28
639,154363,M,35-49,81
640,154407,M,50-65,68
641,154431,M,50-65,77
642,154433,M,50-65,42
643,154440,M,35-49,40
644,154455,M,50-65,28
645,154746,M,<35,44
646,154837,M,35-49,33
647,154916,M,35-49,30
648,154963,M,50-65,28
649,155120,M,50-65,04
650,155207,M,50-65,41
651,155330,M,35-49,89
652,155339,M,50-65,56
653,155361,M,35-49,91
654,155614,M,50-65,67
655,155620,M,50-65,22
656,155680,M,35-49,56
657,155758,M,35-49,41
658,155874,M,35-49,91
659,155926,M,50-65,43
660,155942,M,35-49,13
661,156000,M,35-49,77
662,156028,M,35-49,01
663,156096,M,35-49,78
664,156159,M,50-65,31
665,156298,M,>65,38
666,156366,M,35-49,59
667,156442,M,50-65,69
668,156505,M,35-49,82
