,CUST_ID,SEX,AGE,DEPARTEMENT
246,130555,M,35-49,62
247,130571,M,35-49,59
248,130640,M,50-65,59
249,130700,M,50-65,78
250,130769,M,35-49,78
251,130799,M,50-65,59
252,131005,M,50-65,78
253,131014,M,50-65,33
254,131188,M,35-49,62
255,131208,M,50-65,62
256,131263,M,35-49,78
257,131348,M,50-65,78
258,131368,M,50-65,59
259,131514,M,50-65,78
260,131516,M,50-65,38
261,131554,M,50-65,33
262,131823,M,50-65,78
263,131834,M,35-49,33
264,132014,M,50-65,51
265,132046,M,50-65,62
266,132099,M,50-65,33
267,132253,M,<35,38
268,132260,M,35-49,78
269,132417,M,35-49,59
270,132519,M,50-65,38
271,132640,M,35-49,59
272,132722,M,50-65,51
273,132739,M,50-65,78
274,132873,F,35-49,38
275,132936,M,35-49,38
276,133014,F,50-65,59
277,133022,M,35-49,78
278,133070,M,50-65,62
279,133113,M,50-65,59
280,133162,M,35-49,39
281,133707,M,50-65,62
282,133767,M,50-65,59
283,133789,M,50-65,78
284,133892,M,50-65,59
285,133917,M,50-65,38
286,133955,F,35-49,59
287,134163,M,50-65,38
288,134419,F,35-49,58
289,134473,M,50-65,59
290,134483,M,35-49,06
291,134527,M,35-49,59
292,134631,M,50-65,33
293,134691,M,35-49,78
294,134811,F,35-49,33
295,134917,M,50-65,59
296,135030,M,>65,51
297,135083,M,35-49,59
298,136688,M,35-49,78
299,136832,M,50-65,59
300,136996,M,35-49,59
301,137060,M,35-49,58
302,137090,M,35-49,59
303,137310,M,35-49,33
304,137464,M,35-49,78
305,137504,M,35-49,78
306,137581,M,50-65,78
307,137637,F,35-49,51
308,137677,M,50-65,62
309,137685,M,50-65,38
310,137806,M,35-49,62
311,137871,M,35-49,59
312,137982,M,50-65,78
313,138058,M,50-65,62
314,138169,M,50-65,58
315,138170,M,50-65,59
316,138296,M,50-65,59
317,138325,M,50-65,51
318,138395,M,35-49,33
319,138455,F,50-65,78
320,138520,M,50-65,62
321,138794,M,50-65,33
322,138874,F,50-65,62
323,138923,M,50-65,59
324,139038,M,50-65,59
325,139113,M,50-65,62
326,140050,F,50-65,59
327,140093,M,50-65,59
328,140121,M,50-65,51
329,140183,M,50-65,33
330,140439,M,50-65,78
331,140480,M,35-49,62
332,140555,M,35-49,38
333,140566,M,50-65,38
334,140578,M,35-49,59
335,140911,M,35-49,78
336,141181,M,35-49,59
337,141200,F,35-49,62
338,141207,M,50-65,78
339,141220,M,50-65,78
340,141311,M,50-65,78
341,141312,M,>65,62
342,141332,M,50-65,78
343,141519,F,50-65,78
344,141636,M,50-65,62
345,141642,M,50-65,80
346,141648,M,35-49,78
347,141664,M,35-49,33
348,141674,F,35-49,62
349,141778,M,35-49,62
350,141815,M,50-65,59
351,141887,M,50-65,78
352,141964,M,50-65,62
353,142122,M,35-49,78
354,142372,M,50-65,59
355,142373,M,35-49,78
356,142418,M,50-65,58
357,142659,M,50-65,78
358,142694,M,50-65,78
359,142784,F,35-49,51
360,143182,M,50-65,59
361,143234,M,50-65,59
362,143322,M,35-49,59
363,143382,M,50-65,78
364,143668,M,35-49,07
365,143739,F,>65,21
366,143826,M,50-65,59
367,144205,M,35-49,38
368,144206,M,50-65,59
369,144223,F,35-49,62
370,144417,M,35-49,78
371,144465,M,50-65,78
372,144626,M,35-49,58
373,144811,M,35-49,33
374,145163,F,50-65,78
375,145209,M,>65,78
376,145215,M,35-49,38
377,145230,M,35-49,58
378,145422,M,50-65,78
379,145467,M,35-49,62
380,145478,M,50-65,38
381,145566,M,50-65,51
382,145823,M,50-65,59
383,145875,M,35-49,59
384,145921,F,35-49,78
385,146032,M,50-65,38
386,146149,F,>65,59
387,146201,M,35-49,51
388,146208,M,35-49,62
389,146314,M,35-49,78
390,146540,M,50-65,78
391,146720,M,50-65,78
392,147052,M,50-65,59
393,147079,M,50-65,33
394,147391,M,50-65,38
395,147410,M,50-65,59
396,147432,M,50-65,62
397,147513,M,50-65,33
398,147670,F,35-49,33
399,147772,M,35-49,59
400,147839,F,50-65,59
401,147896,M,35-49,59
402,148040,M,35-49,59
403,148440,M,50-65,59
404,148673,F,50-65,62
405,148775,M,50-65,62
406,149020,M,50-65,62
407,149302,M,50-65,78
408,149318,M,35-49,38
409,149350,M,35-49,51
410,149358,F,35-49,62
411,149579,M,35-49,59
412,149662,F,>65,06
413,149886,M,50-65,38
414,149963,M,50-65,59
415,150176,M,35-49,62
416,150269,M,50-65,38
417,150303,F,35-49,78
418,150337,M,35-49,38
419,150393,M,50-65,51
420,150817,M,<35,80
421,150865,M,50-65,62
422,151015,M,50-65,33
423,151025,F,50-65,38
424,151252,M,50-65,78
425,151702,M,50-65,51
426,152033,M,35-49,51
427,152198,F,50-65,62
428,152266,M,50-65,06
429,152370,M,50-65,33
430,152462,M,50-65,78
431,152484,M,50-65,51
432,152715,M,35-49,62
433,152797,M,50-65,51
434,152824,M,50-65,78
435,152992,M,35-49,59
436,153009,M,50-65,78
437,153358,M,50-65,06
438,153490,M,50-65,33
439,153534,M,50-65,62
440,153656,M,35-49,59
441,153673,M,50-65,59
442,153850,M,50-65,62
443,153900,M,35-49,59
444,153949,M,50-65,33
445,153963,M,35-49,78
446,153970,M,50-65,33
447,154052,M,35-49,78
448,154066,M,50-65,58
449,154084,M,35-49,33
450,154132,M,50-65,38
451,154165,F,35-49,06
452,154184,M,35-49,78
453,154248,M,35-49,78
454,154289,M,35-49,78
455,154300,M,50-65,59
456,154544,M,50-65,80
457,154647,M,35-49,33
458,154737,M,35-49,80
459,154897,M,50-65,78
460,154953,M,<35,58
461,154982,M,50-65,62
462,155211,M,50-65,51
463,155231,M,35-49,62
464,155384,F,50-65,78
465,155710,M,35-49,70
466,155855,M,35-49,21
467,155907,M,50-65,78
468,155913,M,50-65,38
469,156003,F,35-49,38
470,156096,M,35-49,78
471,156121,M,35-49,33
472,156268,M,50-65,78
473,156305,F,50-65,59
474,156366,M,35-49,59
475,156490,M,<35,58
476,156491,M,50-65,33
477,156634,M,35-49,62
478,156644,M,50-65,59
479,156705,M,50-65,78
480,156715,M,<35,59
481,156974,M,35-49,78
482,157047,M,35-49,78
483,157267,M,35-49,33
484,157310,M,50-65,78
485,157314,M,35-49,59
